ea_id,com_cj0b,com_cj0b_os,com_cj01,com_cj02,com_cj03,com_cj03_os,com_cj04,com_cj05,com_cj06
10505136,Savings & Credit Coop,,No,,,,,,
10505136,School Committee,,Yes,1,Monthly,,10,4,0
10505136,Sports Group,,No,,,,,,
10505136,Women's Group,,No,,,,,,
10505136,Agricultural Coop,,No,,,,,,
10505136,Health Committee,,Yes,1,Monthly,,10,5,4
10505136,Farmers' Group,,Yes,5,Monthly,,50,20,10
10505136,Business Assoc.,,No,,,,,,
10505136,Youth Group,,No,,,,,,
10505136,Village Development Committee,,Yes,1,Monthly,,14,6,8
10505136,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
10505136,Religious Group,,Yes,13,Monthly,,130,60,0
10505136,NGO,,No,,,,,,
10505136,Other (Specify),,No,,,,,,
10505136,Disabled Assoc.,,No,,,,,,
10505310,Women's Group,,Yes,1,Quartery,,14,14,0
10505310,Health Committee,,Yes,13,Monthly,,130,80,0
10505310,School Committee,,Yes,1,Monthly,,9,4,0
10505310,Youth Group,,No,,,,,,
10505310,Parent-Teacher Assoc.,,Yes,1,Monthly,,900,50,0
10505310,NGO,,No,,,,,,
10505310,Disabled Assoc.,,No,,,,,,
10505310,Cultural Group,,No,,,,,,
10505310,Community Police/Watch Group,,Yes,1,Monthly,,13,0,0
10505310,Sports Group,,No,,,,,,
10505310,Religious Group,,No,,,,,,
10505310,Savings & Credit Coop,,No,,,,,,
10505310,Village Development Committee,,Yes,13,Weekly,,130,65,0
10505310,Farmers' Group,,No,,,,,,
10505310,Agricultural Coop,,No,,,,,,
10505310,Business Assoc.,,No,,,,,,
10505310,Political Group,,Yes,5,Quartery,,150,90,0
10505310,Other (Specify),,No,,,,,,
10505508,Business Assoc.,,No,,,,,,
10505508,Village Development Committee,,No,,,,,,
10505508,Parent-Teacher Assoc.,,No,,,,,,
10505508,Other (Specify),,No,,,,,,
10505508,Farmers' Group,,No,,,,,,
10505508,Women's Group,,No,,,,,,
10505508,Community Police/Watch Group,,Yes,1,Weekly,,10,0,2
10505508,Disabled Assoc.,,No,,,,,,
10505508,Cultural Group,,No,,,,,,
10505508,Sports Group,,No,,,,,,
10505508,Agricultural Coop,,Yes,2,Weekly,,10,6,0
10505508,Religious Group,,No,,,,,,
10505508,Political Group,,No,,,,,,
10505508,Savings & Credit Coop,,No,,,,,,
10505508,Youth Group,,No,,,,,,
10505508,NGO,,No,,,,,,
10505508,Health Committee,,No,,,,,,
10505508,School Committee,,Yes,1,Monthly,,10,5,0
10507175,Women's Group,,No,,,,,,
10507175,Youth Group,,No,,,,,,
10507175,Agricultural Coop,,No,,,,,,
10507175,Farmers' Group,,No,,,,,,
10507175,School Committee,,Yes,1,Monthly,,15,5,0
10507175,Savings & Credit Coop,,No,,,,,,
10507175,Cultural Group,,No,,,,,,
10507175,Parent-Teacher Assoc.,,No,,,,,,
10507175,Disabled Assoc.,,No,,,,,,
10507175,Community Police/Watch Group,,Yes,1,Weekly,,10,3,9
10507175,NGO,,No,,,,,,
10507175,Political Group,,No,,,,,,
10507175,Other (Specify),,No,,,,,,
10507175,Health Committee,,Yes,1,Monthly,,4,2,0
10507175,Business Assoc.,,No,,,,,,
10507175,Sports Group,,No,,,,,,
10507175,Village Development Committee,,No,,,,,,
10507175,Religious Group,,No,,,,,,
10507344,School Committee,,Yes,1,Monthly,,10,5,4
10507344,Health Committee,,No,,,,,,
10507344,Farmers' Group,,No,,,,,,
10507344,NGO,,No,,,,,,
10507344,Sports Group,,No,,,,,,
10507344,Village Development Committee,,Yes,1,Monthly,,10,4,0
10507344,Women's Group,,No,,,,,,
10507344,Business Assoc.,,No,,,,,,
10507344,Parent-Teacher Assoc.,,No,,,,,,
10507344,Cultural Group,,No,,,,,,
10507344,Disabled Assoc.,,No,,,,,,
10507344,Savings & Credit Coop,,No,,,,,,
10507344,Community Police/Watch Group,,No,,,,,,
10507344,Religious Group,,No,,,,,,
10507344,Political Group,,No,,,,,,
10507344,Other (Specify),,No,,,,,,
10507344,Agricultural Coop,,No,,,,,,
10507344,Youth Group,,No,,,,,,
10509319,Village Development Committee,,Yes,1,Monthly,,10,4,3
10509319,Youth Group,,Yes,1,Monthly,,15,10,10
10509319,NGO,,No,,,,,,
10509319,Political Group,,Yes,5,Monthly,,10,4,0
10509319,Sports Group,,No,,,,,,
10509319,Savings & Credit Coop,,No,,,,,,
10509319,Other (Specify),,No,,,,,,
10509319,Agricultural Coop,,Yes,3,Monthly,,60,40,15
10509319,Health Committee,,Yes,1,Monthly,,10,6,3
10509319,School Committee,,Yes,1,Monthly,,10,4,0
10509319,Farmers' Group,,No,,,,,,
10509319,Cultural Group,,No,,,,,,
10509319,Religious Group,,No,,,,,,
10509319,Community Police/Watch Group,,Yes,1,Monthly,,10,4,3
10509319,Disabled Assoc.,,No,,,,,,
10509319,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,6,0
10509319,Women's Group,,No,,,,,,
10509319,Business Assoc.,,No,,,,,,
10510388,Farmers' Group,,Yes,53,Monthly,,530,260,400
10510388,Village Development Committee,,Yes,2,Monthly,,20,10,15
10510388,Religious Group,,No,,,,,,
10510388,Women's Group,,No,,,,,,
10510388,Savings & Credit Coop,,No,,,,,,
10510388,Cultural Group,,No,,,,,,
10510388,School Committee,,Yes,1,Monthly,,10,6,4
10510388,Community Police/Watch Group,,Yes,1,Monthly,,10,0,10
10510388,Business Assoc.,,No,,,,,,
10510388,Youth Group,,Yes,6,Monthly,,60,30,60
10510388,Sports Group,,Yes,1,Monthly,,10,3,10
10510388,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,3
10510388,Other (Specify),,No,,,,,,
10510388,NGO,,No,,,,,,
10510388,Agricultural Coop,,No,,,,,,
10510388,Political Group,,No,,,,,,
10510388,Health Committee,,Yes,1,Monthly,,330,200,250
10510388,Disabled Assoc.,,No,,,,,,
10732192,Sports Group,,No,,,,,,
10732192,Cultural Group,,No,,,,,,
10732192,School Committee,,No,,,,,,
10732192,NGO,,No,,,,,,
10732192,Parent-Teacher Assoc.,,No,,,,,,
10732192,Savings & Credit Coop,,No,,,,,,
10732192,Disabled Assoc.,,No,,,,,,
10732192,Agricultural Coop,,No,,,,,,
10732192,Religious Group,,No,,,,,,
10732192,Business Assoc.,,No,,,,,,
10732192,Community Police/Watch Group,,No,,,,,,
10732192,Farmers' Group,,No,,,,,,
10732192,Political Group,,No,,,,,,
10732192,Youth Group,,Yes,2,Weekly,,20,8,20
10732192,Village Development Committee,,Yes,1,Monthly,,12,5,1
10732192,Health Committee,,No,,,,,,
10732192,Women's Group,,No,,,,,,
10732192,Other (Specify),,No,,,,,,
10733640,Business Assoc.,,No,,,,,,
10733640,Village Development Committee,,No,,,,,,
10733640,Religious Group,,No,,,,,,
10733640,Farmers' Group,,No,,,,,,
10733640,Other (Specify),,No,,,,,,
10733640,Women's Group,,Yes,1,Monthly,,15,15,0
10733640,Cultural Group,,No,,,,,,
10733640,Political Group,,No,,,,,,
10733640,Health Committee,,Yes,1,Monthly,,10,5,0
10733640,School Committee,,Yes,1,Monthly,,10,7,0
10733640,Agricultural Coop,,No,,,,,,
10733640,Parent-Teacher Assoc.,,No,,,,,,
10733640,Savings & Credit Coop,,No,,,,,,
10733640,Community Police/Watch Group,,Yes,1,Monthly,,10,2,10
10733640,Disabled Assoc.,,No,,,,,,
10733640,NGO,,No,,,,,,
10733640,Sports Group,,No,,,,,,
10733640,Youth Group,,Yes,1,Monthly,,6,4,6
10734370,Parent-Teacher Assoc.,,No,,,,,,
10734370,Other (Specify),,No,,,,,,
10734370,NGO,,No,,,,,,
10734370,Religious Group,,No,,,,,,
10734370,Women's Group,,Yes,4,Monthly,,40,40,15
10734370,Community Police/Watch Group,,Yes,1,Monthly,,10,2,7
10734370,Agricultural Coop,,No,,,,,,
10734370,Health Committee,,Yes,4,Monthly,,20,10,5
10734370,Youth Group,,Yes,6,Monthly,,10,15,5
10734370,Farmers' Group,,Yes,3,Monthly,,30,10,10
10734370,Business Assoc.,,Yes,6,Weekly,,60,50,20
10734370,Savings & Credit Coop,,No,,,,,,
10734370,Political Group,,Yes,7,Monthly,,30,12,2
10734370,Village Development Committee,,No,,,,,,
10734370,Disabled Assoc.,,No,,,,,,
10734370,School Committee,,Yes,1,Monthly,,20,15,0
10734370,Cultural Group,,No,,,,,,
10734370,Sports Group,,Yes,1,Monthly,,10,5,10
10734762,Village Development Committee,,Yes,1,Monthly,,15,7,0
10734762,Business Assoc.,,No,,,,,,
10734762,Disabled Assoc.,,No,,,,,,
10734762,Other (Specify),,No,,,,,,
10734762,Farmers' Group,,No,,,,,,
10734762,Youth Group,,No,,,,,,
10734762,Community Police/Watch Group,,No,,,,,,
10734762,Agricultural Coop,,No,,,,,,
10734762,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,2,0
10734762,NGO,,No,,,,,,
10734762,School Committee,,Yes,1,Quartery,,10,4,0
10734762,Sports Group,,No,,,,,,
10734762,Political Group,,Yes,4,Other (Specify),WHEN THERE IS A PROBLEM,40,20,0
10734762,Cultural Group,,No,,,,,,
10734762,Health Committee,,Yes,1,Monthly,,10,3,0
10734762,Savings & Credit Coop,,No,,,,,,
10734762,Religious Group,,No,,,,,,
10734762,Women's Group,,Yes,1,Monthly,,25,19,9
10735173,Disabled Assoc.,,No,,,,,,
10735173,Other (Specify),,No,,,,,,
10735173,NGO,,No,,,,,,
10735173,Farmers' Group,,No,,,,,,
10735173,Cultural Group,,No,,,,,,
10735173,Political Group,,No,,,,,,
10735173,Religious Group,,No,,,,,,
10735173,Women's Group,,No,,,,,,
10735173,Health Committee,,No,,,,,,
10735173,Sports Group,,No,,,,,,
10735173,Business Assoc.,,No,,,,,,
10735173,Youth Group,,No,,,,,,
10735173,Savings & Credit Coop,,No,,,,,,
10735173,Community Police/Watch Group,,No,,,,,,
10735173,Agricultural Coop,,No,,,,,,
10735173,Village Development Committee,,No,,,,,,
10735173,School Committee,,No,,,,,,
10735173,Parent-Teacher Assoc.,,No,,,,,,
10736596,Business Assoc.,,No,,,,,,
10736596,Political Group,,Yes,4,Quartery,,300,200,0
10736596,Cultural Group,,No,,,,,,
10736596,Community Police/Watch Group,,Yes,3,Monthly,,30,2,0
10736596,School Committee,,Yes,1,Monthly,,10,4,0
10736596,Disabled Assoc.,,No,,,,,,
10736596,Youth Group,,No,,,,,,
10736596,Sports Group,,No,,,,,,
10736596,Health Committee,,Yes,3,Monthly,,30,24,0
10736596,Religious Group,,Yes,8,Monthly,,80,60,0
10736596,Savings & Credit Coop,,No,,,,,,
10736596,NGO,,No,,,,,,
10736596,Village Development Committee,,Yes,3,Monthly,,30,12,0
10736596,Women's Group,,Yes,3,Monthly,,30,30,0
10736596,Agricultural Coop,,No,,,,,,
10736596,Farmers' Group,,No,,,,,,
10736596,Parent-Teacher Assoc.,,Yes,1,Monthly,,9,4,0
10736596,Other (Specify),,No,,,,,,
10741504,Disabled Assoc.,,No,,,,,,
10741504,Community Police/Watch Group,,Yes,1,Monthly,,10,0,30
10741504,Parent-Teacher Assoc.,,No,,,,,,
10741504,Cultural Group,,No,,,,,,
10741504,Farmers' Group,,No,,,,,,
10741504,Religious Group,,Yes,2,Weekly,,30,22,10
10741504,Agricultural Coop,,No,,,,,,
10741504,Political Group,,Yes,2,Weekly,,20,11,15
10741504,NGO,,No,,,,,,
10741504,School Committee,,No,,,,,,
10741504,Savings & Credit Coop,,No,,,,,,
10741504,Health Committee,,No,,,,,,
10741504,Youth Group,,No,,,,,,
10741504,Sports Group,,No,,,,,,
10741504,Village Development Committee,,Yes,1,Monthly,,30,14,12
10741504,Business Assoc.,,No,,,,,,
10741504,Other (Specify),,No,,,,,,
10741504,Women's Group,,No,,,,,,
10744649,Agricultural Coop,,No,,,,,,
10744649,Sports Group,,No,,,,,,
10744649,Political Group,,No,,,,,,
10744649,Health Committee,,Yes,1,Monthly,,10,7,3
10744649,School Committee,,Yes,1,Weekly,,4,2,0
10744649,Community Police/Watch Group,,Yes,1,Weekly,,10,3,1
10744649,Other (Specify),,No,,,,,,
10744649,Business Assoc.,,No,,,,,,
10744649,Women's Group,,Yes,1,Weekly,,20,20,2
10744649,Disabled Assoc.,,No,,,,,,
10744649,Savings & Credit Coop,,No,,,,,,
10744649,Village Development Committee,,No,,,,,,
10744649,Farmers' Group,,No,,,,,,
10744649,Parent-Teacher Assoc.,,No,,,,,,
10744649,Religious Group,,No,,,,,,
10744649,NGO,,No,,,,,,
10744649,Youth Group,,Yes,1,Monthly,,6,2,6
10744649,Cultural Group,,No,,,,,,
10746033,Religious Group,,No,,,,,,
10746033,Business Assoc.,,No,,,,,,
10746033,Health Committee,,No,,,,,,
10746033,Cultural Group,,No,,,,,,
10746033,Community Police/Watch Group,,Yes,1,Monthly,,10,0,0
10746033,Savings & Credit Coop,,No,,,,,,
10746033,Other (Specify),,No,,,,,,
10746033,Agricultural Coop,,No,,,,,,
10746033,Women's Group,,Yes,4,Weekly,,45,45,0
10746033,Village Development Committee,,Yes,1,Monthly,,10,7,2
10746033,Disabled Assoc.,,No,,,,,,
10746033,Farmers' Group,,No,,,,,,
10746033,Sports Group,,No,,,,,,
10746033,NGO,,No,,,,,,
10746033,School Committee,,Yes,1,Monthly,,10,4,0
10746033,Youth Group,,No,,,,,,
10746033,Political Group,,Yes,1,Monthly,,17,5,0
10746033,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,2,0
10746244,Youth Group,,No,,,,,,
10746244,Savings & Credit Coop,,No,,,,,,
10746244,Farmers' Group,,No,,,,,,
10746244,Health Committee,,Yes,1,Monthly,,10,8,0
10746244,Community Police/Watch Group,,Yes,1,Monthly,,10,0,0
10746244,Agricultural Coop,,No,,,,,,
10746244,Cultural Group,,No,,,,,,
10746244,Political Group,,No,,,,,,
10746244,Business Assoc.,,No,,,,,,
10746244,Disabled Assoc.,,No,,,,,,
10746244,Women's Group,,Yes,3,Monthly,,31,31,0
10746244,Sports Group,,No,,,,,,
10746244,Village Development Committee,,Yes,4,Monthly,,40,20,0
10746244,Other (Specify),,No,,,,,,
10746244,NGO,,No,,,,,,
10746244,School Committee,,Yes,1,Monthly,,10,3,0
10746244,Religious Group,,No,,,,,,
10746244,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,0
20106042,Savings & Credit Coop,,Yes,3,Weekly,,78,78,8
20106042,Other (Specify),,No,,,,,,
20106042,Business Assoc.,,No,,,,,,
20106042,Farmers' Group,,Yes,9,Weekly,,136,108,36
20106042,NGO,,Yes,5,Weekly,,596,390,32
20106042,Community Police/Watch Group,,Yes,4,Monthly,,40,20,17
20106042,Agricultural Coop,,No,,,,,,
20106042,Women's Group,,Yes,2,Weekly,,47,47,23
20106042,School Committee,,Yes,1,Monthly,,10,5,5
20106042,Cultural Group,,No,,,,,,
20106042,Sports Group,,Yes,2,Weekly,,30,16,16
20106042,Disabled Assoc.,,No,,,,,,
20106042,Village Development Committee,,Yes,4,Monthly,,201,127,84
20106042,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,5,5
20106042,Political Group,,Yes,3,Other (Specify),DURING CAMPAIGN,90,66,54
20106042,Religious Group,,Yes,16,Weekly,,530,360,210
20106042,Youth Group,,Yes,4,Weekly,,128,33,33
20106042,Health Committee,,Yes,1,Weekly,,15,10,10
20110620,Farmers' Group,,No,,,,,,
20110620,Parent-Teacher Assoc.,,Yes,1,Monthly,,450,250,300
20110620,Health Committee,,Yes,15,Quartery,,500,350,400
20110620,Women's Group,,No,,,,,,
20110620,Political Group,,Yes,2,Monthly,,300,250,250
20110620,Community Police/Watch Group,,Yes,1,Monthly,,500,350,400
20110620,NGO,,No,,,,,,
20110620,Village Development Committee,,Yes,15,Weekly,,600,350,400
20110620,Religious Group,,Yes,18,Weekly,,400,200,200
20110620,Disabled Assoc.,,No,,,,,,
20110620,School Committee,,Yes,1,Monthly,,450,250,300
20110620,Business Assoc.,,No,,,,,,
20110620,Other (Specify),,No,,,,,,
20110620,Cultural Group,,Yes,1,Quartery,,100,20,50
20110620,Agricultural Coop,,No,,,,,,
20110620,Savings & Credit Coop,,No,,,,,,
20110620,Sports Group,,No,,,,,,
20110620,Youth Group,,No,,,,,,
20111718,School Committee,,Yes,1,Quartery,,999,999,999
20111718,Agricultural Coop,,No,,,,,,
20111718,Women's Group,,Yes,1,Weekly,,10,10,10
20111718,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,4,10
20111718,Health Committee,,Yes,1,Quartery,,50,30,40
20111718,Political Group,,Yes,3,Quartery,,999,999,999
20111718,NGO,,No,,,,,,
20111718,Savings & Credit Coop,,No,,,,,,
20111718,Religious Group,,Yes,14,Weekly,,999,999,999
20111718,Business Assoc.,,No,,,,,,
20111718,Farmers' Group,,No,,,,,,
20111718,Youth Group,,No,,,,,,
20111718,Community Police/Watch Group,,No,,,,,,
20111718,Cultural Group,,Yes,1,Quartery,,150,20,150
20111718,Other (Specify),,No,,,,,,
20111718,Village Development Committee,,Yes,3,Weekly,,6,4,10
20111718,Disabled Assoc.,,No,,,,,,
20111718,Sports Group,,No,,,,,,
20112661,Business Assoc.,,No,,,,,,
20112661,Health Committee,,Yes,14,Weekly,,999,999,999
20112661,Religious Group,,Yes,6,Weekly,,999,999,999
20112661,Cultural Group,,No,,,,,,
20112661,Disabled Assoc.,,No,,,,,,
20112661,Farmers' Group,,No,,,,,,
20112661,Other (Specify),,No,,,,,,
20112661,Agricultural Coop,,No,,,,,,
20112661,Youth Group,,No,,,,,,
20112661,School Committee,,Yes,1,Monthly,,999,999,999
20112661,Savings & Credit Coop,,No,,,,,,
20112661,Women's Group,,No,,,,,,
20112661,Village Development Committee,,Yes,14,Monthly,,999,999,999
20112661,Political Group,,Yes,2,Monthly,,999,999,999
20112661,Community Police/Watch Group,,No,,,,,,
20112661,NGO,,No,,,,,,
20112661,Parent-Teacher Assoc.,,Yes,1,Weekly,,999,999,999
20112661,Sports Group,,No,,,,,,
20113112,Village Development Committee,,No,,,,,,
20113112,Business Assoc.,,No,,,,,,
20113112,Savings & Credit Coop,,No,,,,,,
20113112,Sports Group,,No,,,,,,
20113112,Agricultural Coop,,No,,,,,,
20113112,Political Group,,No,,,,,,
20113112,Religious Group,,No,,,,,,
20113112,Cultural Group,,No,,,,,,
20113112,School Committee,,Yes,2,Monthly,,20,5,7
20113112,Parent-Teacher Assoc.,,No,,,,,,
20113112,Community Police/Watch Group,,No,,,,,,
20113112,Farmers' Group,,No,,,,,,
20113112,Youth Group,,No,,,,,,
20113112,Women's Group,,No,,,,,,
20113112,NGO,,No,,,,,,
20113112,Other (Specify),,No,,,,,,
20113112,Disabled Assoc.,,No,,,,,,
20113112,Health Committee,,No,,,,,,
20115434,Village Development Committee,,No,,,,,,
20115434,NGO,,No,,,,,,
20115434,Youth Group,,No,,,,,,
20115434,Farmers' Group,,No,,,,,,
20115434,Cultural Group,,Yes,1,Monthly,,300,120,100
20115434,Disabled Assoc.,,No,,,,,,
20115434,Savings & Credit Coop,,Yes,1,Weekly,,17,16,8
20115434,Business Assoc.,,No,,,,,,
20115434,Political Group,,Yes,2,Quartery,,999,999,999
20115434,Religious Group,,No,,,,,,
20115434,Community Police/Watch Group,,Yes,1,Annually,,120,20,110
20115434,Parent-Teacher Assoc.,,Yes,1,Monthly,,999,999,999
20115434,Agricultural Coop,,No,,,,,,
20115434,Women's Group,,No,,,,,,
20115434,Sports Group,,Yes,2,Weekly,,999,850,999
20115434,Other (Specify),,No,,,,,,
20115434,School Committee,,Yes,1,Monthly,,999,999,999
20115434,Health Committee,,No,,,,,,
20205207,NGO,,Yes,1,Monthly,TWICE A MONTH,15,4,15
20205207,Savings & Credit Coop,,No,,,,,,
20205207,Religious Group,,Yes,2,Weekly,,380,200,80
20205207,Community Police/Watch Group,,Yes,1,Other (Specify),TWICE A MONTH,11,1,11
20205207,Cultural Group,,Yes,1,Weekly,,200,80,50
20205207,Youth Group,,No,,,,,,
20205207,Village Development Committee,,Yes,1,Other (Specify),TWICE A MONTH,16,8,4
20205207,Business Assoc.,,No,,,,,,
20205207,Disabled Assoc.,,No,,,,,,
20205207,Women's Group,,No,,,,,,
20205207,Political Group,,Yes,3,Weekly,,551,214,480
20205207,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,1
20205207,Other (Specify),HIV+ GROUP,Yes,1,Monthly,,10,3,0
20205207,School Committee,,Yes,1,Monthly,,10,5,3
20205207,Health Committee,,Yes,1,Monthly,,10,5,5
20205207,Sports Group,,Yes,1,Weekly,,120,30,120
20205207,Agricultural Coop,,No,,,,,,
20205207,Farmers' Group,,No,,,,,,
20206362,Religious Group,,Yes,4,Other (Specify),TWICE A MONTH,250,180,50
20206362,Business Assoc.,,No,,,,,,
20206362,Village Development Committee,,Yes,2,Other (Specify),TWICE A MONTH,16,6,3
20206362,Political Group,,Yes,3,Other (Specify),TWICE A MONTH,30,10,13
20206362,Women's Group,,Yes,3,Other (Specify),TWICE A MONTH,15,15,10
20206362,Disabled Assoc.,,Yes,1,Weekly,,10,3,0
20206362,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,5,0
20206362,School Committee,,Yes,1,Weekly,,9,3,0
20206362,Agricultural Coop,,Yes,1,Weekly,,25,8,0
20206362,Sports Group,,Yes,2,Weekly,,40,10,25
20206362,Other (Specify),,No,,,,,,
20206362,Cultural Group,,No,,,,,,
20206362,NGO,,Yes,3,Weekly,,100,45,30
20206362,Community Police/Watch Group,,Yes,2,Other (Specify),TWICE A MONTH,10,4,1
20206362,Health Committee,,Yes,4,Weekly,,10,4,10
20206362,Savings & Credit Coop,,No,,,,,,
20206362,Youth Group,,Yes,1,Other (Specify),TWICE A MONTH,16,6,16
20206362,Farmers' Group,,Yes,2,Other (Specify),TWICE A MONTH,28,6,2
20302539,Women's Group,,No,,,,,,
20302539,Village Development Committee,,Yes,2,Weekly,,27,11,6
20302539,Political Group,,Yes,3,Weekly,,75,15,28
20302539,Other (Specify),,No,,,,,,
20302539,Business Assoc.,,No,,,,,,
20302539,Farmers' Group,,Yes,1,Weekly,,9,4,0
20302539,Cultural Group,,No,,,,,,
20302539,NGO,,Yes,2,Weekly,,8,2,5
20302539,Parent-Teacher Assoc.,,Yes,2,Weekly,,10,4,0
20302539,Health Committee,,Yes,2,Weekly,,10,6,3
20302539,Disabled Assoc.,,No,,,,,,
20302539,School Committee,,Yes,2,Weekly,,9,4,1
20302539,Savings & Credit Coop,,No,,,,,,
20302539,Religious Group,,Yes,2,Weekly,,150,100,20
20302539,Agricultural Coop,,No,,,,,,
20302539,Sports Group,,Yes,2,Weekly,,200,80,50
20302539,Community Police/Watch Group,,Yes,1,Weekly,,10,3,4
20302539,Youth Group,,No,,,,,,
20303065,NGO,,Yes,1,Weekly,,50,15,0
20303065,Community Police/Watch Group,,No,,,,,,
20303065,School Committee,,Yes,1,Other (Specify),TWICE A MONTH,10,3,2
20303065,Agricultural Coop,,No,,,,,,
20303065,Savings & Credit Coop,,No,,,,,,
20303065,Health Committee,,Yes,1,Monthly,,9,5,0
20303065,Political Group,,Yes,3,Monthly,,250,130,65
20303065,Farmers' Group,,No,,,,,,
20303065,Youth Group,,Yes,3,Other (Specify),THRICE A MONTH,42,19,42
20303065,Cultural Group,,No,,,,,,
20303065,Other (Specify),,No,,,,,,
20303065,Village Development Committee,,Yes,2,Monthly,,25,11,0
20303065,Disabled Assoc.,,No,,,,,,
20303065,Religious Group,,Yes,2,Weekly,,270,151,209
20303065,Sports Group,,Yes,1,Weekly,,40,0,30
20303065,Women's Group,,No,,,,,,
20303065,Parent-Teacher Assoc.,,Yes,1,Monthly,,9,4,2
20303065,Business Assoc.,,No,,,,,,
20305301,Women's Group,,No,,,,,,
20305301,Sports Group,,Yes,2,Weekly,,50,20,35
20305301,NGO,,No,,,,,,
20305301,Religious Group,,Yes,3,Weekly,,134,33,77
20305301,Village Development Committee,,Yes,1,Monthly,,10,4,0
20305301,Political Group,,Yes,3,Weekly,,400,220,50
20305301,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,0
20305301,Cultural Group,,Yes,3,Weekly,,108,7,62
20305301,Farmers' Group,,No,,,,,,
20305301,Community Police/Watch Group,,Yes,2,Weekly,,10,0,4
20305301,Other (Specify),,No,,,,,,
20305301,Youth Group,,No,,,,,,
20305301,Health Committee,,Yes,1,Weekly,,10,5,1
20305301,Business Assoc.,,No,,,,,,
20305301,School Committee,,Yes,1,Weekly,,9,4,0
20305301,Agricultural Coop,,No,,,,,,
20305301,Savings & Credit Coop,,No,,,,,,
20305301,Disabled Assoc.,,No,,,,,,
20306557,Health Committee,,Yes,1,Other (Specify),TWICE A MONTH,10,5,0
20306557,Village Development Committee,,No,,,,,,
20306557,Business Assoc.,,No,,,,,,
20306557,Savings & Credit Coop,,No,,,,,,
20306557,Other (Specify),,No,,,,,,
20306557,Farmers' Group,,No,,,,,,
20306557,Political Group,,Yes,3,Monthly,,250,130,60
20306557,Cultural Group,,Yes,1,Quartery,,20,4,10
20306557,Youth Group,,No,,,,,,
20306557,Women's Group,,No,,,,,,
20306557,School Committee,,Yes,1,Other (Specify),TWICE A MONTH,10,5,0
20306557,Community Police/Watch Group,,Yes,1,Other (Specify),TWICE A MONTH,10,5,4
20306557,Parent-Teacher Assoc.,,Yes,1,Other (Specify),TWICE A MONTH,10,5,0
20306557,Disabled Assoc.,,No,,,,,,
20306557,Agricultural Coop,,No,,,,,,
20306557,Religious Group,,Yes,3,Weekly,,72,54,15
20306557,NGO,,No,,,,,,
20306557,Sports Group,,Yes,1,Weekly,,40,0,15
20402198,Agricultural Coop,,No,,,,,,
20402198,Women's Group,,No,,,,,,
20402198,Farmers' Group,,No,,,,,,
20402198,Community Police/Watch Group,,No,,,,,,
20402198,Youth Group,,No,,,,,,
20402198,Cultural Group,,No,,,,,,
20402198,Religious Group,,Yes,7,Weekly,,999,999,999
20402198,Sports Group,,No,,,,,,
20402198,NGO,,No,,,,,,
20402198,School Committee,,Yes,1,Quartery,,10,2,6
20402198,Other (Specify),,No,,,,,,
20402198,Political Group,,Yes,3,Weekly,,999,999,999
20402198,Parent-Teacher Assoc.,,No,,,,,,
20402198,Village Development Committee,,Yes,2,Weekly,,10,4,6
20402198,Savings & Credit Coop,,No,,,,,,
20402198,Business Assoc.,,No,,,,,,
20402198,Disabled Assoc.,,No,,,,,,
20402198,Health Committee,,No,,,,,,
20404032,Other (Specify),,No,,,,,,
20404032,Community Police/Watch Group,,No,,,,,,
20404032,Parent-Teacher Assoc.,,Yes,1,Weekly,,900,600,700
20404032,Village Development Committee,,Yes,10,Quartery,,900,600,700
20404032,Cultural Group,,Yes,1,Quartery,,300,200,700
20404032,NGO,,Yes,1,Monthly,,100,20,70
20404032,Sports Group,,No,,,,,,
20404032,Religious Group,,Yes,20,Weekly,,900,650,700
20404032,Farmers' Group,,No,,,,,,
20404032,Health Committee,,Yes,1,Monthly,,900,680,720
20404032,Youth Group,,Yes,1,Weekly,,50,15,50
20404032,School Committee,,Yes,1,Weekly,,900,600,720
20404032,Political Group,,Yes,4,Monthly,,950,650,720
20404032,Business Assoc.,,No,,,,,,
20404032,Savings & Credit Coop,,No,,,,,,
20404032,Agricultural Coop,,No,,,,,,
20404032,Women's Group,,Yes,5,Weekly,,100,100,80
20404032,Disabled Assoc.,,No,,,,,,
20404575,Disabled Assoc.,,No,,,,,,
20404575,Savings & Credit Coop,,No,,,,,,
20404575,Community Police/Watch Group,,No,,,,,,
20404575,Political Group,,Yes,3,Quartery,,999,600,900
20404575,Agricultural Coop,,No,,,,,,
20404575,Youth Group,,No,,,,,,
20404575,Cultural Group,,Yes,20,Weekly,,80,40,40
20404575,Health Committee,,Yes,1,Monthly,,10,5,10
