ea_id,com_cg01,com_cg02,com_cg03,com_cg04,com_cg05,com_cg06,com_cg07,com_cg08,com_cg09,com_cg10,com_cg11,com_cg12,com_cg13,com_cg14,com_cg15,com_cg16,com_cg17,com_cg18,com_cg19,com_cg20,com_cg21,com_cg22,com_cg23,com_cg24,com_cg25,com_cg26,com_cg27,com_cg28,com_cg29,com_cg30,com_cg31,com_cg32,com_cg33,com_cg34
20402198,ABOUT THE SAME,BETTER,BETTER,BETTER,WORSE,WORSE,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,NOT APPLICABLE,NOT APPLICABLE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,ABOUT THE SAME,2
20404032,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,NOT APPLICABLE,NOT APPLICABLE,WORSE,BETTER,BETTER,MUCH WORSE,BETTER,BETTER,BETTER,MUCH WORSE,WORSE,MUCH WORSE,ABOUT THE SAME,BETTER,BETTER,MUCH WORSE,2
20404575,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,WORSE,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,NOT APPLICABLE,NOT APPLICABLE,WORSE,WORSE,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,WORSE,2
20405366,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,WORSE,ABOUT THE SAME,ABOUT THE SAME,WORSE,ABOUT THE SAME,BETTER,BETTER,ABOUT THE SAME,WORSE,WORSE,BETTER,BETTER,BETTER,ABOUT THE SAME,4
20407398,ABOUT THE SAME,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,NOT APPLICABLE,NOT APPLICABLE,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,WORSE,BETTER,WORSE,BETTER,BETTER,ABOUT THE SAME,2
20407481,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,MUCH WORSE,MUCH WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,NOT APPLICABLE,BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,BETTER,BETTER,ABOUT THE SAME,WORSE,MUCH WORSE,MUCH WORSE,WORSE,ABOUT THE SAME,BETTER,NOT APPLICABLE,1
20507089,BETTER,MUCH BETTER,MUCH BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,ABOUT THE SAME,BETTER,BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,4
20507459,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,WORSE,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,4
20508349,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,BETTER,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,WORSE,ABOUT THE SAME,BETTER,BETTER,BETTER,WORSE,ABOUT THE SAME,BETTER,BETTER,WORSE,BETTER,WORSE,WORSE,ABOUT THE SAME,BETTER,BETTER,9
20601141,ABOUT THE SAME,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,ABOUT THE SAME,BETTER,WORSE,BETTER,BETTER,4
20601626,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,4
20602363,MUCH BETTER,MUCH BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,ABOUT THE SAME,BETTER,MUCH BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,2
20603090,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,WORSE,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,WORSE,WORSE,BETTER,WORSE,2
20603533,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,BETTER,WORSE,ABOUT THE SAME,WORSE,MUCH WORSE,MUCH WORSE,WORSE,BETTER,BETTER,WORSE,1
20604638,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,2
20605302,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,WORSE,MUCH BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,1
20607260,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,WORSE,BETTER,WORSE,BETTER,ABOUT THE SAME,ABOUT THE SAME,WORSE,2
20607315,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,WORSE,BETTER,MUCH WORSE,WORSE,MUCH BETTER,BETTER,WORSE,1
20610050,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,MUCH WORSE,WORSE,WORSE,WORSE,WORSE,3
20610249,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,ABOUT THE SAME,BETTER,ABOUT THE SAME,BETTER,BETTER,WORSE,BETTER,WORSE,WORSE,ABOUT THE SAME,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,2
20613324,BETTER,BETTER,BETTER,BETTER,MUCH WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,ABOUT THE SAME,BETTER,ABOUT THE SAME,,WORSE,ABOUT THE SAME,MUCH WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,MUCH BETTER,2
20614477,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,ABOUT THE SAME,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,ABOUT THE SAME,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,2
20615064,BETTER,BETTER,BETTER,,,WORSE,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,,,WORSE,BETTER,BETTER,BETTER,,BETTER,BETTER,MUCH BETTER,BETTER,BETTER,WORSE,2
20615735,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,WORSE,BETTER,WORSE,MUCH WORSE,WORSE,WORSE,BETTER,WORSE,2
20702471,ABOUT THE SAME,BETTER,BETTER,BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,BETTER,BETTER,MUCH WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,NOT APPLICABLE,WORSE,WORSE,WORSE,MUCH WORSE,BETTER,MUCH WORSE,ABOUT THE SAME,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,1
20704738,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,WORSE,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,NOT APPLICABLE,ABOUT THE SAME,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,BETTER,BETTER,ABOUT THE SAME,WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,2
20705372,NOT APPLICABLE,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,NOT APPLICABLE,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,NOT APPLICABLE,BETTER,BETTER,WORSE,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,BETTER,BETTER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,WORSE,2
20706163,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,WORSE,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,ABOUT THE SAME,BETTER,BETTER,BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,4
20801046,BETTER,BETTER,BETTER,BETTER,BETTER,WORSE,WORSE,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,BETTER,4
20802019,BETTER,MUCH BETTER,MUCH BETTER,BETTER,NOT APPLICABLE,WORSE,BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,MUCH BETTER,MUCH BETTER,BETTER,BETTER,BETTER,WORSE,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,BETTER,ABOUT THE SAME,BETTER,BETTER,BETTER,BETTER,WORSE,BETTER,BETTER,BETTER,BETTER,4
