case_id,hhid,ag_s0a,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_oth,ag_s04,ag_s05a,ag_s05b,ag_s05b_oth,ag_s06,ag_s07a,ag_s07b,ag_s08,ag_s09a,ag_s09b,ag_s09b_oth,ag_s10a,ag_s10b,ag_s10b_oth,ag_s11a,ag_s11b,ag_s11b_oth,ag_s12,ag_s13
104081920283,a05945caf3b044d3bb5805d85a179fe7,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104081920283,a05945caf3b044d3bb5805d85a179fe7,CHICKEN EGGS,1,2,29,piece,,no,,,,,,,,116,piece,,0,,,0,,,no,
104081920283,a05945caf3b044d3bb5805d85a179fe7,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104081920283,a05945caf3b044d3bb5805d85a179fe7,meat,1,3,1,piece,,no,,,,,,,,4,piece,,0,,,0,,,no,
104081920283,a05945caf3b044d3bb5805d85a179fe7,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104081920283,a05945caf3b044d3bb5805d85a179fe7,manure,1,3,1,wheelbarrow,,no,,,,,,,,3,wheelbarrow,,0,,,0,,,no,
104081920283,a05945caf3b044d3bb5805d85a179fe7,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104081920303,40de90be004a407ab871df1fe21d7999,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104081920303,40de90be004a407ab871df1fe21d7999,CHICKEN EGGS,1,2,25,piece,,no,,,,,,,,100,piece,,0,,,0,,,no,
104081920303,40de90be004a407ab871df1fe21d7999,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104081920303,40de90be004a407ab871df1fe21d7999,meat,1,4,1,piece,,no,,,,,,,,4,piece,,0,,,0,,,no,
104081920303,40de90be004a407ab871df1fe21d7999,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104081920303,40de90be004a407ab871df1fe21d7999,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104081920303,40de90be004a407ab871df1fe21d7999,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930010,8792461a973741afb6281f8436d3873c,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930010,8792461a973741afb6281f8436d3873c,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930010,8792461a973741afb6281f8436d3873c,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930010,8792461a973741afb6281f8436d3873c,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930010,8792461a973741afb6281f8436d3873c,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930010,8792461a973741afb6281f8436d3873c,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201930010,8792461a973741afb6281f8436d3873c,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930042,3cec8150062643b9a0a481a28131ad39,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930042,3cec8150062643b9a0a481a28131ad39,CHICKEN EGGS,1,4,20,piece,,no,,,,,,,,40,piece,,0,,,0,,,no,
104201930042,3cec8150062643b9a0a481a28131ad39,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930042,3cec8150062643b9a0a481a28131ad39,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930042,3cec8150062643b9a0a481a28131ad39,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930042,3cec8150062643b9a0a481a28131ad39,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201930042,3cec8150062643b9a0a481a28131ad39,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930085,aeaa522e9ce84c5da956ef8b9ddd9014,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930085,aeaa522e9ce84c5da956ef8b9ddd9014,CHICKEN EGGS,1,4,30,piece,,no,,,,,,,,30,piece,,0,,,0,,,no,
104201930085,aeaa522e9ce84c5da956ef8b9ddd9014,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930085,aeaa522e9ce84c5da956ef8b9ddd9014,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930085,aeaa522e9ce84c5da956ef8b9ddd9014,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930085,aeaa522e9ce84c5da956ef8b9ddd9014,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201930085,aeaa522e9ce84c5da956ef8b9ddd9014,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930095,60c6a8fd54524f6083c4fbde67a187b1,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930095,60c6a8fd54524f6083c4fbde67a187b1,CHICKEN EGGS,1,4,35,piece,,no,,,,,,,,50,piece,,0,,,0,,,no,
104201930095,60c6a8fd54524f6083c4fbde67a187b1,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930095,60c6a8fd54524f6083c4fbde67a187b1,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930095,60c6a8fd54524f6083c4fbde67a187b1,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930095,60c6a8fd54524f6083c4fbde67a187b1,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201930095,60c6a8fd54524f6083c4fbde67a187b1,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930105,9c14153a1f9a4510953fa9a60bf24081,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930105,9c14153a1f9a4510953fa9a60bf24081,CHICKEN EGGS,1,5,20,piece,,no,,,,,,,,30,piece,,0,,,0,,,no,
104201930105,9c14153a1f9a4510953fa9a60bf24081,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930105,9c14153a1f9a4510953fa9a60bf24081,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930105,9c14153a1f9a4510953fa9a60bf24081,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930105,9c14153a1f9a4510953fa9a60bf24081,manure,1,2,1,bucket,,no,,,,,,,,2,bucket,,0,,,0,,,no,
104201930105,9c14153a1f9a4510953fa9a60bf24081,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930115,95972c3d0c144d218be8d1b743ae6006,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930115,95972c3d0c144d218be8d1b743ae6006,CHICKEN EGGS,1,10,10,piece,,no,,,,,,,,10,piece,,0,,,0,,,no,
104201930115,95972c3d0c144d218be8d1b743ae6006,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930115,95972c3d0c144d218be8d1b743ae6006,meat,1,2,2,piece,,no,,,,,,,,2,piece,,0,,,0,,,no,
104201930115,95972c3d0c144d218be8d1b743ae6006,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930115,95972c3d0c144d218be8d1b743ae6006,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201930115,95972c3d0c144d218be8d1b743ae6006,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930157,9c5c94ace8ef4441ab498f0544f3bf29,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930157,9c5c94ace8ef4441ab498f0544f3bf29,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930157,9c5c94ace8ef4441ab498f0544f3bf29,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930157,9c5c94ace8ef4441ab498f0544f3bf29,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930157,9c5c94ace8ef4441ab498f0544f3bf29,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930157,9c5c94ace8ef4441ab498f0544f3bf29,manure,1,3,1,wheelbarrow,,no,,,,,,,,0,,,1,wheelbarrow,,0,,,no,
104201930157,9c5c94ace8ef4441ab498f0544f3bf29,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930188,6aa44aeddf0541d6a9c8fe8c981963d1,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930188,6aa44aeddf0541d6a9c8fe8c981963d1,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930188,6aa44aeddf0541d6a9c8fe8c981963d1,GUINEA FOWL EGGS,1,2,15,piece,,no,,,,,,,,5,piece,,0,,,0,,,no,
104201930188,6aa44aeddf0541d6a9c8fe8c981963d1,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930188,6aa44aeddf0541d6a9c8fe8c981963d1,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930188,6aa44aeddf0541d6a9c8fe8c981963d1,manure,1,2,1,bucket,,no,,,,,,,,2,bucket,,0,,,0,,,no,
104201930188,6aa44aeddf0541d6a9c8fe8c981963d1,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201940232,0ce4f0d120f742cd93f8194ed4af5139,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201940232,0ce4f0d120f742cd93f8194ed4af5139,CHICKEN EGGS,1,2,15,piece,,no,,,,,,,,20,piece,,0,,,0,,,no,
104201940232,0ce4f0d120f742cd93f8194ed4af5139,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201940232,0ce4f0d120f742cd93f8194ed4af5139,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201940232,0ce4f0d120f742cd93f8194ed4af5139,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201940232,0ce4f0d120f742cd93f8194ed4af5139,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201940232,0ce4f0d120f742cd93f8194ed4af5139,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201940388,bf8a0cf41e764b34bda110457263b9ce,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201940388,bf8a0cf41e764b34bda110457263b9ce,CHICKEN EGGS,1,3,12,piece,,no,,,,,,,,10,piece,,0,,,0,,,no,
104201940388,bf8a0cf41e764b34bda110457263b9ce,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201940388,bf8a0cf41e764b34bda110457263b9ce,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201940388,bf8a0cf41e764b34bda110457263b9ce,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201940388,bf8a0cf41e764b34bda110457263b9ce,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201940388,bf8a0cf41e764b34bda110457263b9ce,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201940414,6825645298fe444c8a8514e4687da9e2,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201940414,6825645298fe444c8a8514e4687da9e2,CHICKEN EGGS,1,2,8,piece,,no,,,,,,,,0,,,0,,,0,,,no,
104201940414,6825645298fe444c8a8514e4687da9e2,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201940414,6825645298fe444c8a8514e4687da9e2,meat,2,,,,,,,,,,,,,,,,,,,,,,,
104201940414,6825645298fe444c8a8514e4687da9e2,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201940414,6825645298fe444c8a8514e4687da9e2,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201940414,6825645298fe444c8a8514e4687da9e2,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
104201950219,c7dbbd11e671461a8609dae313559105,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
104201950219,c7dbbd11e671461a8609dae313559105,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201950219,c7dbbd11e671461a8609dae313559105,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
104201950219,c7dbbd11e671461a8609dae313559105,meat,1,1,8,bucket,,yes,7,bucket,,112000,1,,4,1,kilogram,,7,kilogram,,0,,,no,
104201950219,c7dbbd11e671461a8609dae313559105,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
104201950219,c7dbbd11e671461a8609dae313559105,manure,2,,,,,,,,,,,,,,,,,,,,,,,
104201950219,c7dbbd11e671461a8609dae313559105,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960027,4ce8a69b1d1d40f1a463aa2aa1e7ad1e,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960027,4ce8a69b1d1d40f1a463aa2aa1e7ad1e,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960027,4ce8a69b1d1d40f1a463aa2aa1e7ad1e,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960027,4ce8a69b1d1d40f1a463aa2aa1e7ad1e,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011960027,4ce8a69b1d1d40f1a463aa2aa1e7ad1e,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960027,4ce8a69b1d1d40f1a463aa2aa1e7ad1e,manure,1,2,1,OTHER (SPECIFY),50 KG,no,,,,,,,,2,OTHER (SPECIFY),50 KG,0,,,0,,,no,
105011960027,4ce8a69b1d1d40f1a463aa2aa1e7ad1e,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960041,7712a7ec18d84ac8b0607ba8a3cddd4d,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960041,7712a7ec18d84ac8b0607ba8a3cddd4d,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960041,7712a7ec18d84ac8b0607ba8a3cddd4d,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960041,7712a7ec18d84ac8b0607ba8a3cddd4d,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011960041,7712a7ec18d84ac8b0607ba8a3cddd4d,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960041,7712a7ec18d84ac8b0607ba8a3cddd4d,manure,1,1,10,oxcart,,no,,,,,,,,10,oxcart,,0,,,0,,,no,
105011960041,7712a7ec18d84ac8b0607ba8a3cddd4d,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960048,3856ecfe9cf54492a1fdb293a53c7450,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960048,3856ecfe9cf54492a1fdb293a53c7450,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960048,3856ecfe9cf54492a1fdb293a53c7450,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960048,3856ecfe9cf54492a1fdb293a53c7450,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011960048,3856ecfe9cf54492a1fdb293a53c7450,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960048,3856ecfe9cf54492a1fdb293a53c7450,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011960048,3856ecfe9cf54492a1fdb293a53c7450,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960061,7c43124a3aed4aa0a35404c10ff3dbfe,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960061,7c43124a3aed4aa0a35404c10ff3dbfe,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960061,7c43124a3aed4aa0a35404c10ff3dbfe,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960061,7c43124a3aed4aa0a35404c10ff3dbfe,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011960061,7c43124a3aed4aa0a35404c10ff3dbfe,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960061,7c43124a3aed4aa0a35404c10ff3dbfe,manure,1,2,350,kilogram,,no,,,,,,,,9,OTHER (SPECIFY),50 KG,0,,,0,,,no,
105011960061,7c43124a3aed4aa0a35404c10ff3dbfe,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960068,800a43d2a2144816a6f1017220c1dc4c,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960068,800a43d2a2144816a6f1017220c1dc4c,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960068,800a43d2a2144816a6f1017220c1dc4c,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960068,800a43d2a2144816a6f1017220c1dc4c,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011960068,800a43d2a2144816a6f1017220c1dc4c,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960068,800a43d2a2144816a6f1017220c1dc4c,manure,1,2,250,kilogram,,no,,,,,,,,0,,,0,,,0,,,no,
105011960068,800a43d2a2144816a6f1017220c1dc4c,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960075,fb65598181e5457b885bbbbc0ecce33c,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960075,fb65598181e5457b885bbbbc0ecce33c,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960075,fb65598181e5457b885bbbbc0ecce33c,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960075,fb65598181e5457b885bbbbc0ecce33c,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011960075,fb65598181e5457b885bbbbc0ecce33c,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960075,fb65598181e5457b885bbbbc0ecce33c,manure,1,1,200,kilogram,,no,,,,,,,,0,,,0,,,0,,,no,
105011960075,fb65598181e5457b885bbbbc0ecce33c,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960082,09661f8e11a748f396eb990e12a36d21,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960082,09661f8e11a748f396eb990e12a36d21,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960082,09661f8e11a748f396eb990e12a36d21,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960082,09661f8e11a748f396eb990e12a36d21,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011960082,09661f8e11a748f396eb990e12a36d21,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960082,09661f8e11a748f396eb990e12a36d21,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011960082,09661f8e11a748f396eb990e12a36d21,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011960103,1709e68b53f14c80b37e3dda475c58ce,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011960103,1709e68b53f14c80b37e3dda475c58ce,CHICKEN EGGS,1,4,10,piece,,no,,,,,,,,20,piece,,0,,,0,,,no,
105011960103,1709e68b53f14c80b37e3dda475c58ce,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011960103,1709e68b53f14c80b37e3dda475c58ce,meat,1,6,1,piece,,no,,,,,,,,6,piece,,1,piece,,0,,,no,
105011960103,1709e68b53f14c80b37e3dda475c58ce,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011960103,1709e68b53f14c80b37e3dda475c58ce,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011960103,1709e68b53f14c80b37e3dda475c58ce,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,CHICKEN EGGS,1,2,9,piece,,no,,,,,,,,3,piece,,0,,,0,,,no,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,manure,1,5,25,kilogram,,no,,,,,,,,250,kilogram,,0,,,0,,,no,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011970019,fe0a3c1a61934bd19869e6b8032eea6a,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011970019,fe0a3c1a61934bd19869e6b8032eea6a,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011970019,fe0a3c1a61934bd19869e6b8032eea6a,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011970019,fe0a3c1a61934bd19869e6b8032eea6a,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011970019,fe0a3c1a61934bd19869e6b8032eea6a,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011970019,fe0a3c1a61934bd19869e6b8032eea6a,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011970019,fe0a3c1a61934bd19869e6b8032eea6a,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011970052,5bf6de297c904d00a030e92bba5dad64,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011970052,5bf6de297c904d00a030e92bba5dad64,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011970052,5bf6de297c904d00a030e92bba5dad64,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011970052,5bf6de297c904d00a030e92bba5dad64,meat,1,2,200,kilogram,,yes,150,kilogram,,270000,1,,8,20,kilogram,,30,kilogram,,0,,,no,
105011970052,5bf6de297c904d00a030e92bba5dad64,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011970052,5bf6de297c904d00a030e92bba5dad64,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011970052,5bf6de297c904d00a030e92bba5dad64,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011970117,0cc45981f29b48518b09129e824f162e,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011970117,0cc45981f29b48518b09129e824f162e,CHICKEN EGGS,1,4,10,piece,,no,,,,,,,,30,piece,,0,,,0,,,no,
105011970117,0cc45981f29b48518b09129e824f162e,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011970117,0cc45981f29b48518b09129e824f162e,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011970117,0cc45981f29b48518b09129e824f162e,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011970117,0cc45981f29b48518b09129e824f162e,manure,1,10,30,kilogram,,no,,,,,,,,120,kilogram,,60,kilogram,,0,,,no,
105011970117,0cc45981f29b48518b09129e824f162e,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011970137,f531e2506a124c5daad7ebac3c58f17e,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011970137,f531e2506a124c5daad7ebac3c58f17e,CHICKEN EGGS,1,5,15,piece,,no,,,,,,,,28,piece,,0,,,0,,,no,
105011970137,f531e2506a124c5daad7ebac3c58f17e,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011970137,f531e2506a124c5daad7ebac3c58f17e,meat,1,2,1,piece,,no,,,,,,,,2,piece,,0,,,0,,,no,
105011970137,f531e2506a124c5daad7ebac3c58f17e,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011970137,f531e2506a124c5daad7ebac3c58f17e,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011970137,f531e2506a124c5daad7ebac3c58f17e,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011980002,0251a288580b48de81c61e767ba0a2e5,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011980002,0251a288580b48de81c61e767ba0a2e5,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011980002,0251a288580b48de81c61e767ba0a2e5,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011980002,0251a288580b48de81c61e767ba0a2e5,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011980002,0251a288580b48de81c61e767ba0a2e5,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011980002,0251a288580b48de81c61e767ba0a2e5,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011980002,0251a288580b48de81c61e767ba0a2e5,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011980019,27ee92a1d0a04467b62044e4d281e726,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011980019,27ee92a1d0a04467b62044e4d281e726,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011980019,27ee92a1d0a04467b62044e4d281e726,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011980019,27ee92a1d0a04467b62044e4d281e726,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011980019,27ee92a1d0a04467b62044e4d281e726,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011980019,27ee92a1d0a04467b62044e4d281e726,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011980019,27ee92a1d0a04467b62044e4d281e726,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011980054,4f5db7720d234fa1888c2a82c0b0c314,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
105011980054,4f5db7720d234fa1888c2a82c0b0c314,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011980054,4f5db7720d234fa1888c2a82c0b0c314,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
105011980054,4f5db7720d234fa1888c2a82c0b0c314,meat,2,,,,,,,,,,,,,,,,,,,,,,,
105011980054,4f5db7720d234fa1888c2a82c0b0c314,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
105011980054,4f5db7720d234fa1888c2a82c0b0c314,manure,2,,,,,,,,,,,,,,,,,,,,,,,
105011980054,4f5db7720d234fa1888c2a82c0b0c314,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
105011980105,7447f0f393ed47d79a8128800a2edcc4,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
