case_id,hhid,xy_src,gardenid,plotid,dist_hh,slope,elevation,twi
204053440222,286673d367eb4674b15617303aeeb806,AG_MOD_C,RG02,R01,.5,7,1100,14
304066110071,2868f1902a9144d68496dc55aad20af7,AG_MOD_C,RG01,R01,.1,5,970,12
201112690206,287d0d7c1b8540d99d2ae5dfe6b6d71a,AG_MOD_C,RG01,R01,1,1,1070,18
201112690206,287d0d7c1b8540d99d2ae5dfe6b6d71a,AG_MOD_C,RG01,R02,1,1,1060,18
201112690206,287d0d7c1b8540d99d2ae5dfe6b6d71a,AG_MOD_C,RG01,R03,1,1,1070,17
201112690206,287d0d7c1b8540d99d2ae5dfe6b6d71a,AG_MOD_O1,TG01,T01,1,1,1070,18
307036650146,2884035a5b2b42359314d23c751397ea,AG_MOD_C,RG01,R01,0,7,700,12
312048030792,28872b3f267c4128a268c5d97e0f2fa6,AG_MOD_C,RG01,R01,0,2,510,15
304036020029,288d4d200b4f45c88f2e552f85eab60d,AG_MOD_C,RG01,R01,1.8,3,810,17
304036020029,288d4d200b4f45c88f2e552f85eab60d,AG_MOD_C,RG02,R01,0,1,810,14
309027270046,289183b04ba94906986e8539c7977860,AG_MOD_C,RG01,R01,0,4,670,13
309027270046,289183b04ba94906986e8539c7977860,AG_MOD_C,RG02,R01,.9,2,640,15
306026510065,2895412fee664ea2bd4112cef5de5b40,AG_MOD_C,RG01,R01,.4,7,740,12
307066710013,28991820b69449fdbc3fd4a2b35ddf44,AG_MOD_C,RG01,R01,0,8,840,12
307066710013,28991820b69449fdbc3fd4a2b35ddf44,AG_MOD_O1,RG01,T01,0,8,840,12
307066710013,28991820b69449fdbc3fd4a2b35ddf44,AG_MOD_C,RG02,R01,.2,6,860,12
101041170022,28bf89f0b54d474e813c30d556fa256e,AG_MOD_C,RG01,R01,.1,8,1190,36
101041170022,28bf89f0b54d474e813c30d556fa256e,AG_MOD_C,RG02,R01,0,4,1200,36
101041170022,28bf89f0b54d474e813c30d556fa256e,AG_MOD_C,RG03,R01,.2,6,1200,36
202022860229,28c4fd1efd134a8788b936cdcdf1ed57,AG_MOD_C,RG01,R01,0,8,590,12
305086360206,28d2f64542f5474da149c4c2cdcf2400,AG_MOD_C,RG01,R01,.1,18,950,11
306026540037,28d90ecc30aa47419e160245795c4b36,AG_MOD_C,RG01,R01,1.7,5,630,13
206104000205,28e70bb49cc44b82a1542ee9b7270c06,AG_MOD_C,RG01,R01,.5,7,1130,13
206104000205,28e70bb49cc44b82a1542ee9b7270c06,AG_MOD_C,RG02,R01,.5,7,1130,13
310037480218,28f5f14276dd4efb9314a1cc33ed0b77,AG_MOD_C,RG01,R01,1.1,12,200,13
206104000043,28f60b8d066c4774b96af8e1f31cda5a,AG_MOD_C,RG01,R01,1.2,6,1160,12
206104000043,28f60b8d066c4774b96af8e1f31cda5a,AG_MOD_C,RG01,R02,1.2,6,1160,13
202042930224,28f9a79679bc4f03a461613ca93c53f7,AG_MOD_O1,TG01,T01,1,2,500,14
201102670178,28fef54ee45749ec8e314ed80da43a28,AG_MOD_J,DG01,D01,.4,2,1120,16
201102670178,28fef54ee45749ec8e314ed80da43a28,AG_MOD_C,RG01,R01,.7,2,1130,13
201102670178,28fef54ee45749ec8e314ed80da43a28,AG_MOD_C,RG02,R01,.6,2,1120,14
101051210109,2911ba8547ce4bf59a456f385653b750,AG_MOD_C,RG01,R01,0,4,1340,12
205093710114,2912beaf3d844f58a44ac8d769b46c9f,AG_MOD_C,RG01,R01,.1,3,470,20
205093710114,2912beaf3d844f58a44ac8d769b46c9f,AG_MOD_C,RG02,R01,.4,2,470,16
303015680079,29191a964b4c4bffa6faee8c48cfcdc1,AG_MOD_C,RG01,R01,.7,3,660,14
106012260009,291973c46a3b45e2888ef550abb542f5,AG_MOD_O1,TG01,T01,0,4,510,0
201012560171,291996f0c9b541578c75ec3496a3b6ea,AG_MOD_C,RG01,R01,0,1,1180,14
201012560171,291996f0c9b541578c75ec3496a3b6ea,AG_MOD_C,RG01,R02,0,2,1180,15
201112700057,291b5fc9268d4ea2b783aa1ea511fcfd,AG_MOD_C,RG01,R01,.5,2,1100,14
201112700057,291b5fc9268d4ea2b783aa1ea511fcfd,AG_MOD_C,RG01,R02,.6,1,1100,15
201112700057,291b5fc9268d4ea2b783aa1ea511fcfd,AG_MOD_C,RG01,R03,.5,1,1100,14
201112700057,291b5fc9268d4ea2b783aa1ea511fcfd,AG_MOD_C,RG01,R04,.5,1,1100,14
103021530189,29232546eabf44b5b2897987e799491a,AG_MOD_O1,TG01,T01,0,14,520,12
304036000057,294d221fec484397878516445c96271c,AG_MOD_C,RG01,R01,0,25,1010,13
304036000057,294d221fec484397878516445c96271c,AG_MOD_C,RG02,R01,.1,24,1020,12
304036030336,29575ee49004400a9e145a9959c07bff,AG_MOD_C,RG01,R01,.7,16,960,11
304036030336,29575ee49004400a9e145a9959c07bff,AG_MOD_C,RG02,R01,.6,3,880,14
313038250006,2958a84e19954aa4aa50066abf44f95e,AG_MOD_C,RG01,R01,.1,3,390,14
313038250006,2958a84e19954aa4aa50066abf44f95e,AG_MOD_C,RG02,R01,.1,3,380,14
103051570105,2958e4bd26c547e486c58e212a50956b,AG_MOD_C,RG01,R01,1,2,480,15
103051570105,2958e4bd26c547e486c58e212a50956b,AG_MOD_O1,TG01,T01,0,3,500,13
312017880184,295a47768e84461789c964f14f489d6f,AG_MOD_C,RG01,R01,.1,2,530,13
204013280347,295e0b3317744ecfb2086705017cda8f,AG_MOD_C,RG01,R01,.4,3,1180,14
204013280347,295e0b3317744ecfb2086705017cda8f,AG_MOD_C,RG01,R02,.5,1,1170,15
104011740113,295f072ba41c4c4dbacb4c218fc251fb,AG_MOD_C,RG01,R01,.1,2,1140,13
104011740113,295f072ba41c4c4dbacb4c218fc251fb,AG_MOD_C,RG01,R02,.2,4,1130,13
101051210076,29716b15a68c4b44911f24d85cc6dc31,AG_MOD_C,RG01,R01,.1,5,1370,12
101051210076,29716b15a68c4b44911f24d85cc6dc31,AG_MOD_C,RG02,R01,.1,6,1370,13
311067750195,29848f581ea14f9280a52b53f19a4f46,AG_MOD_C,RG01,R01,2.2,0,60,17
304025970109,29900c31d0fd49f79a888c0bdcfac2dc,AG_MOD_C,RG01,R01,.1,5,970,18
304025970109,29900c31d0fd49f79a888c0bdcfac2dc,AG_MOD_C,RG02,R01,.6,8,1010,13
304025970109,29900c31d0fd49f79a888c0bdcfac2dc,AG_MOD_C,RG03,R01,13.9,5,1160,15
304036040028,299fe84b169b4c8a8ac51b2db271039b,AG_MOD_C,RG01,R01,.9,3,890,13
314328330565,29b16a36d057450ebc48e70bf05495f0,AG_MOD_C,RG01,R01,.1,22,1190,13
314328330565,29b16a36d057450ebc48e70bf05495f0,AG_MOD_C,RG02,R01,0,18,1190,14
308016870292,29b58275b32d413c9a432a98a55c7541,AG_MOD_O1,TG01,T01,.6,19,840,13
308016870292,29b58275b32d413c9a432a98a55c7541,AG_MOD_O1,TG02,T02,.6,17,830,13
311027610202,29b84ec2d9a4434c9ec17351d80a9a62,AG_MOD_J,DG01,D01,3.3,2,40,17
311027610202,29b84ec2d9a4434c9ec17351d80a9a62,AG_MOD_C,RG01,R01,2.2,1,50,14
309017110023,29cd5d317fbe440a891b601ac9f03a3e,AG_MOD_C,RG01,R01,0,1,630,18
202042920152,29cdfb25e9ce4b2cbb25fb380bcbc682,AG_MOD_O1,TG01,T01,0,5,500,12
313028150107,29d832746e9746b7b66da4bc377f9bc0,AG_MOD_C,RG01,R01,1.7,2,590,12
313028150107,29d832746e9746b7b66da4bc377f9bc0,AG_MOD_C,RG02,R01,.8,6,560,15
305086360110,29db04ccdcb54164be9c76c2d47025d4,AG_MOD_J,RG01,D01,.2,22,840,12
305086360110,29db04ccdcb54164be9c76c2d47025d4,AG_MOD_C,RG01,R01,.2,13,820,12
305086360110,29db04ccdcb54164be9c76c2d47025d4,AG_MOD_C,RG02,R01,0,16,840,13
305086360110,29db04ccdcb54164be9c76c2d47025d4,AG_MOD_O1,TG01,T01,0,16,840,13
312048010549,29de6e860b964575bb821ce1f9a6e2bd,AG_MOD_C,RG01,R01,.4,1,500,20
102051440218,29e03c68afe6480a97019ffea886f1aa,AG_MOD_C,RG01,R01,0,3,560,14
206013750486,29e0db9adace44878f8af7c05784f1f5,AG_MOD_C,RG01,R01,.5,3,1130,13
206013750486,29e0db9adace44878f8af7c05784f1f5,AG_MOD_C,RG01,R02,.5,3,1130,13
206013750486,29e0db9adace44878f8af7c05784f1f5,AG_MOD_C,RG01,R03,.5,3,1130,13
206013750486,29e0db9adace44878f8af7c05784f1f5,AG_MOD_C,RG01,R04,.5,3,1130,13
206013750486,29e0db9adace44878f8af7c05784f1f5,AG_MOD_O1,RG01,T01,.5,3,1130,13
306206620174,2a09151fb84b44eda7889f41f8a0e13f,AG_MOD_C,RG01,R01,0,25,680,10
207024170040,2a0bff8de9ce40f48f2d08080b8169b9,AG_MOD_C,RG01,R01,.5,1,1170,13
207024170040,2a0bff8de9ce40f48f2d08080b8169b9,AG_MOD_C,RG01,R02,.7,2,1170,14
302015450483,2a1bbebfba9e4cf1bdf1a5e5047b1579,AG_MOD_C,RG01,R01,0,6,670,13
209084770187,2a2142dea01f460c8978f942b38ba189,AG_MOD_C,RG01,R01,1.3,1,580,15
209084770187,2a2142dea01f460c8978f942b38ba189,AG_MOD_C,RG02,R01,1.4,1,580,13
203023060082,2a26d0540a244b4bb0ad4121f3c0cf96,AG_MOD_C,RG01,R01,.8,16,1400,12
203023060082,2a26d0540a244b4bb0ad4121f3c0cf96,AG_MOD_C,RG02,R01,.2,17,1440,11
302075600017,2a329eed70254ef4beccd598465f0d1a,AG_MOD_C,RG01,R01,.1,1,680,15
209074750043,2a32d384c05543aaa7132074bd43b45b,AG_MOD_C,RG01,R01,.4,7,1480,14
208014380306,2a3b43229f7f47449ae27704a4ff7d55,AG_MOD_C,RG01,R01,.6,3,1320,13
312017940175,2a3f3a34f1434dd68ddcc663b3030793,AG_MOD_C,RG01,R01,.7,0,490,20
104021810175,2a587a238d7248f6bb0505a7657a9ca2,AG_MOD_C,RG01,R01,.1,26,520,13
104021810175,2a587a238d7248f6bb0505a7657a9ca2,AG_MOD_O1,RG01,T01,.3,23,530,13
104021810175,2a587a238d7248f6bb0505a7657a9ca2,AG_MOD_O1,TG02,T02,.1,24,520,12
104021810175,2a587a238d7248f6bb0505a7657a9ca2,AG_MOD_O1,TG03,T03,.1,26,520,13
103091640312,2a5c661018d0446b85b021261c2c1040,AG_MOD_O1,TG01,T01,.1,15,490,17
208044480117,2a61627daaff4f95857d6c3d5d52731b,AG_MOD_C,RG01,R01,.9,11,1270,12
208044480117,2a61627daaff4f95857d6c3d5d52731b,AG_MOD_C,RG02,R01,.6,3,1260,17
308016930392,2a65ef22fb98496dbf18a0e51f975a03,AG_MOD_C,RG01,R01,0,6,620,12
308016930392,2a65ef22fb98496dbf18a0e51f975a03,AG_MOD_C,RG02,R01,.1,5,620,13
208084570155,2a6b0a36def84d96b3924c7275703be8,AG_MOD_C,RG01,R01,1.8,14,1530,11
208084570155,2a6b0a36def84d96b3924c7275703be8,AG_MOD_C,RG02,R01,1.8,18,1580,13
203043130248,2a6be2820211484980bbecb0aad777e3,AG_MOD_C,RG01,R01,0,8,1390,12
203043130248,2a6be2820211484980bbecb0aad777e3,AG_MOD_C,RG02,R01,.9,4,1370,13
203043130248,2a6be2820211484980bbecb0aad777e3,AG_MOD_C,RG02,R02,1,6,1370,13
206013750335,2a709a11a75446f49a1e66926218235a,AG_MOD_C,RG01,R01,1.9,3,1150,14
206013750335,2a709a11a75446f49a1e66926218235a,AG_MOD_C,RG01,R02,1.8,3,1150,15
205073660135,2a78e037ad1c4b38bbe7c375e9260ec8,AG_MOD_C,RG01,R01,5.2,1,500,16
311047640087,2a8e1f885a004328b67a4727984a25f8,AG_MOD_C,RG01,R01,.5,1,60,17
304025950311,2a901e6bda344abfab441ce19c0671a8,AG_MOD_C,RG01,R01,0,5,1070,12
203053160020,2a91ebf3f9ed4cc790c1f39be934197e,AG_MOD_C,RG01,R01,0,9,1040,12
203053160020,2a91ebf3f9ed4cc790c1f39be934197e,AG_MOD_C,RG02,R01,.2,4,1030,12
202012790011,2a95fcb052ee42a2b5c022452cadc2d0,AG_MOD_J,DG01,D01,.4,1,480,15
202012790011,2a95fcb052ee42a2b5c022452cadc2d0,AG_MOD_C,RG01,R01,.4,1,480,15
306016390270,2a9fc7e9de314849a60303a1ac45f7dc,AG_MOD_J,DG01,D01,.8,8,1060,13
306016390270,2a9fc7e9de314849a60303a1ac45f7dc,AG_MOD_C,RG01,R01,.7,9,1060,13
304036060021,2aac57b5f2ce448cbe1deb1824fa1b13,AG_MOD_C,RG01,R01,0,2,750,13
304036060021,2aac57b5f2ce448cbe1deb1824fa1b13,AG_MOD_C,RG02,R01,.7,2,740,16
309037320018,2ab2b8f3eccf447e9c9e1bc680bd8c20,AG_MOD_C,RG01,R01,.1,10,670,11
203063240163,2ab4d00520264eea866f9dc118000892,AG_MOD_C,RG01,R01,.7,7,1170,13
203063240163,2ab4d00520264eea866f9dc118000892,AG_MOD_C,RG01,R02,.6,8,1160,14
203063240163,2ab4d00520264eea866f9dc118000892,AG_MOD_C,RG01,R03,.7,7,1160,13
203063240163,2ab4d00520264eea866f9dc118000892,AG_MOD_C,RG01,R04,.6,8,1170,13
206073960086,2ab50c63e7d5420687483a9258a3078c,AG_MOD_C,RG01,R01,.5,4,1160,14
206073960086,2ab50c63e7d5420687483a9258a3078c,AG_MOD_C,RG01,R02,.5,4,1160,14
314318320128,2aba7338613b4eebb963a0cee9c9ab43,AG_MOD_C,RG01,R01,6.5,7,1040,13
203203260215,2abbba5a066945c7b88d81d7d48ceebb,AG_MOD_C,RG01,R01,1.3,6,1340,13
309017190144,2abddbf3a31849889aee365b14bf8a47,AG_MOD_C,RG01,R01,.5,3,700,14
309017190144,2abddbf3a31849889aee365b14bf8a47,AG_MOD_C,RG02,R01,.4,5,700,15
303065880117,2ac224efbad440dc9913b4306e861660,AG_MOD_J,DG01,D01,.1,12,1080,11
303065880117,2ac224efbad440dc9913b4306e861660,AG_MOD_C,RG01,R01,.1,7,1090,13
303065880117,2ac224efbad440dc9913b4306e861660,AG_MOD_C,RG02,R01,.1,10,1080,13
305036220323,2ac9c252dcb5404ebc515a92df6075e9,AG_MOD_C,RG01,R01,.5,1,510,14
305036220323,2ac9c252dcb5404ebc515a92df6075e9,AG_MOD_C,RG02,R01,.1,1,510,16
305036220323,2ac9c252dcb5404ebc515a92df6075e9,AG_MOD_C,RG03,R01,.3,1,510,15
305036220323,2ac9c252dcb5404ebc515a92df6075e9,AG_MOD_O1,RG03,T01,.3,1,510,15
306026580181,2ad3246af0bc4b96a9a98d120519212e,AG_MOD_C,RG01,R01,0,8,640,13
209084790051,2adabf973d0e41e5a316e760c060d6bf,AG_MOD_C,RG01,R01,0,7,990,12
209084790051,2adabf973d0e41e5a316e760c060d6bf,AG_MOD_C,RG02,R01,.2,7,980,12
303025700167,2aebb3a600184124bb00034c3460a63e,AG_MOD_C,RG01,R01,0,2,700,14
311047620158,2aeea8036aaf457c8a617d1a325697b7,AG_MOD_C,RG01,R01,1.6,1,50,15
311047620158,2aeea8036aaf457c8a617d1a325697b7,AG_MOD_J,RG02,D01,1.6,1,50,15
311047620158,2aeea8036aaf457c8a617d1a325697b7,AG_MOD_C,RG02,R01,.9,1,60,14
304046080056,2af062d1e3f946348c012ab26509545a,AG_MOD_C,RG01,R01,0,1,730,15
304046080056,2af062d1e3f946348c012ab26509545a,AG_MOD_O1,RG01,T01,0,1,730,15
311047630182,2af22cd84d164b5b87307224b975cf48,AG_MOD_C,RG01,R01,3.3,2,50,16
306016430057,2b00426f88714d5a8a4a4f04d4184a39,AG_MOD_C,RG01,R01,.2,10,750,12
201082640257,2b00852ca39240a19de172bfd7f9c8bc,AG_MOD_C,RG01,R01,.2,2,1070,13
201082640257,2b00852ca39240a19de172bfd7f9c8bc,AG_MOD_C,RG02,R01,.1,4,1060,13
313038190126,2b08ef947eae4d3496622bb4a0644725,AG_MOD_C,RG01,R01,.8,1,480,15
313068290074,2b101758da3f4e7cbfdb99a95f1265f0,AG_MOD_C,RG01,R01,0,5,910,12
313068290074,2b101758da3f4e7cbfdb99a95f1265f0,AG_MOD_C,RG02,R01,.1,6,910,13
313068290074,2b101758da3f4e7cbfdb99a95f1265f0,AG_MOD_C,RG03,R01,.6,6,900,12
103051580014,2b19800b308943a29e69f24c3db13bfd,AG_MOD_O1,TG01,T01,2.8,1,480,17
104021810050,2b21581cb9bd43f6b29127de89fe6edd,AG_MOD_O1,TG01,T01,.1,14,500,13
104021810050,2b21581cb9bd43f6b29127de89fe6edd,AG_MOD_O1,TG02,T02,.1,25,510,13
104021810050,2b21581cb9bd43f6b29127de89fe6edd,AG_MOD_O1,TG03,T03,0,21,510,14
105011990015,2b2940c970c74625a7f04e7091f06bf0,AG_MOD_C,RG01,R01,0,3,1300,13
105011990015,2b2940c970c74625a7f04e7091f06bf0,AG_MOD_C,RG02,R01,.6,4,1300,14
105011990015,2b2940c970c74625a7f04e7091f06bf0,AG_MOD_C,RG02,R02,.6,3,1300,13
208074540013,2b2e3003d08c4d76a7693db4b3651b31,AG_MOD_C,RG01,R01,.7,4,620,15
311107800060,2b40f691a7464fe8b76cb8c5192de824,AG_MOD_C,RG01,R01,1.5,9,300,12
311107800060,2b40f691a7464fe8b76cb8c5192de824,AG_MOD_C,RG02,R01,1.9,4,240,15
311027610092,2b438f7167414a76a8a07a85d7193f3b,AG_MOD_C,RG01,R01,.7,1,70,14
311027610092,2b438f7167414a76a8a07a85d7193f3b,AG_MOD_J,RG02,D01,3.1,2,40,14
311027610092,2b438f7167414a76a8a07a85d7193f3b,AG_MOD_C,RG02,R01,3.1,2,40,14
311027610092,2b438f7167414a76a8a07a85d7193f3b,AG_MOD_C,RG03,R01,2.5,2,40,22
207034200442,2b4ca82c7c614343bf77fe7b807c70b5,AG_MOD_C,RG01,R01,1.6,1,1100,14
207034200442,2b4ca82c7c614343bf77fe7b807c70b5,AG_MOD_C,RG01,R02,1.6,1,1100,14
107352410289,2b5aab4bcc7a4eb69be9e04613480c78,AG_MOD_C,RG01,R01,4.9,11,1270,18
301025240245,2b5de430f5e44a769834121a10547503,AG_MOD_C,RG01,R01,3.8,2,490,14
201122740025,2b6122b80159406fbc0e8cf51e47f608,AG_MOD_C,RG01,R01,.2,6,1100,13
201122740025,2b6122b80159406fbc0e8cf51e47f608,AG_MOD_C,RG01,R02,.2,6,1100,13
309017170272,2b66e1d1bcd046da83918ef170a35972,AG_MOD_C,RG01,R01,0,4,700,13
309017170272,2b66e1d1bcd046da83918ef170a35972,AG_MOD_C,RG01,R02,.1,4,710,13
309017170272,2b66e1d1bcd046da83918ef170a35972,AG_MOD_C,RG02,R01,1.1,3,700,13
311107800131,2b6cd3afab154b5ba5adbd0e11c35166,AG_MOD_C,RG01,R01,3.2,5,240,15
208084570017,2b6ea046ae67409ca604ba7c61586348,AG_MOD_C,RG01,R01,.8,21,1550,11
208044480065,2b73239b24084a858e80189d563ad6af,AG_MOD_J,DG01,D01,.4,5,1270,18
208044480065,2b73239b24084a858e80189d563ad6af,AG_MOD_C,RG01,R01,.5,14,1330,12
208044480065,2b73239b24084a858e80189d563ad6af,AG_MOD_C,RG02,R01,.6,6,1270,12
208044480065,2b73239b24084a858e80189d563ad6af,AG_MOD_C,RG03,R01,.2,17,1330,11
208044480065,2b73239b24084a858e80189d563ad6af,AG_MOD_C,RG04,R01,.2,18,1320,11
103061600102,2b78ff3fd7ad4b78b92815190af31297,AG_MOD_O1,TG01,T01,34.5,,,15
207024160346,2b7bd5248cbf4b27bf2d7e8895d3746a,AG_MOD_C,RG01,R01,.1,4,1150,13
311047640024,2b97eafc4424482e9656b24e63e072b7,AG_MOD_C,RG01,R01,0,1,70,19
206063950018,2b9a39e8cf79419896101eef46d1588b,AG_MOD_C,RG01,R01,.7,1,1170,14
206063950018,2b9a39e8cf79419896101eef46d1588b,AG_MOD_C,RG02,R01,.6,3,1150,15
206063950018,2b9a39e8cf79419896101eef46d1588b,AG_MOD_O1,TG01,T01,.7,1,1170,14
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,AG_MOD_C,RG01,R01,0,6,1250,13
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,AG_MOD_C,RG02,R01,0,6,1250,13
101011050096,2bb461a1e7a441d4b4cbbd26c8f67382,AG_MOD_C,RG03,R01,0,6,1250,13
204043400072,2bb5a526f0b6415896d2d185f44fd2d8,AG_MOD_C,RG01,R01,0,6,1020,12
204043400072,2bb5a526f0b6415896d2d185f44fd2d8,AG_MOD_C,RG01,R02,.1,8,1020,13
204043400072,2bb5a526f0b6415896d2d185f44fd2d8,AG_MOD_C,RG01,R03,.1,9,1010,13
307106830124,2bbc7b9eee044a53819f2b3ec9ae02c6,AG_MOD_C,RG01,R01,.4,6,1020,14
307076730085,2bbfa8629144405c8a410c0f7c4255fc,AG_MOD_C,RG01,R01,0,13,610,11
307076730085,2bbfa8629144405c8a410c0f7c4255fc,AG_MOD_C,RG02,R01,.2,13,600,12
205203730207,2bc07333104c4706b260e338c5498068,AG_MOD_C,RG01,R01,0,2,500,14
309017240127,2bc760a8b13243f3ac87ddb328175ebd,AG_MOD_C,RG01,R01,.2,1,720,14
309017240127,2bc760a8b13243f3ac87ddb328175ebd,AG_MOD_C,RG02,R01,1.7,1,720,15
209084800074,2bc81d146db548bd991f23c8eb6bdcc5,AG_MOD_C,RG01,R01,.1,2,650,13
105022020005,2bcb95bff3864c47b8c39cad3bf6215f,AG_MOD_C,RG01,R01,.1,7,1170,12
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,AG_MOD_C,RG01,R01,3.3,1,1110,16
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,AG_MOD_C,RG01,R02,3.3,1,1110,16
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,AG_MOD_C,RG01,R03,3.4,1,1110,18
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,AG_MOD_O1,RG01,T01,3.4,1,1110,18
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,AG_MOD_C,RG02,R01,2,1,1110,15
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,AG_MOD_C,RG03,R01,1.9,2,1100,14
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,AG_MOD_C,RG03,R02,1.9,2,1100,14
206023780089,2bdd51abf8a14f079047b5f0be665f44,AG_MOD_C,RG01,R01,.6,1,1160,15
310017370263,2bf0feae2c0a466ebffe917cf2efdf18,AG_MOD_C,RG01,R01,3.5,5,220,14
313038180141,2bf41dc7ad2546ba9b49b8e7cd6f0df8,AG_MOD_C,RG01,R01,2.4,3,470,14
313038180141,2bf41dc7ad2546ba9b49b8e7cd6f0df8,AG_MOD_C,RG01,R02,2.4,3,470,14
303055790101,2c023e9f63c94ffdb0f7aff2ad3824fe,AG_MOD_C,RG01,R01,.1,1,810,13
306016470120,2c264883b24d4b55ab556c213c164cfb,AG_MOD_C,RG01,R01,.4,5,590,13
306016470120,2c264883b24d4b55ab556c213c164cfb,AG_MOD_C,RG02,R01,.4,6,600,13
307066700079,2c2bbf2281724af2a6f6a9990a2d82d4,AG_MOD_C,RG01,R01,.2,12,780,13
307066700079,2c2bbf2281724af2a6f6a9990a2d82d4,AG_MOD_C,RG02,R01,.9,15,780,11
307066700079,2c2bbf2281724af2a6f6a9990a2d82d4,AG_MOD_O1,TG01,T01,2,18,650,23
102011260097,2c3059aaff4942e5912547375088fa0e,AG_MOD_C,RG01,R01,0,1,490,15
210855110278,2c3cdb11444c429c94e38eec51a960d3,AG_MOD_J,DG01,D01,.5,3,1170,16
210855110278,2c3cdb11444c429c94e38eec51a960d3,AG_MOD_J,DG02,D02,.5,2,1170,18
210855110278,2c3cdb11444c429c94e38eec51a960d3,AG_MOD_C,RG01,R01,.5,5,1180,15
302035510151,2c44b745d5a54a65a01625ecbb9e85a7,AG_MOD_C,RG01,R01,2.1,3,690,14
304056100029,2c46620e86e2477981be15a4d2e1a985,AG_MOD_C,RG01,R01,0,9,920,16
304056100029,2c46620e86e2477981be15a4d2e1a985,AG_MOD_C,RG02,R01,.1,8,930,13
307036660041,2c46d02dd85b46bda186c03f269fad30,AG_MOD_C,RG01,R01,0,28,560,13
307036660041,2c46d02dd85b46bda186c03f269fad30,AG_MOD_O1,TG01,T01,0,28,560,13
307076720037,2c4790c2120a477086b34fb56c7e9d97,AG_MOD_C,RG01,R01,.5,5,670,17
307076720037,2c4790c2120a477086b34fb56c7e9d97,AG_MOD_C,RG02,R01,.5,5,670,17
307076720037,2c4790c2120a477086b34fb56c7e9d97,AG_MOD_O1,RG02,T01,.5,5,670,17
302055560022,2c4f972c48834a47a5dfc73701f530ce,AG_MOD_C,RG01,R01,35.6,3,590,14
302225660096,2c5155b0b9804c60b02131462f78d891,AG_MOD_C,RG01,R01,.1,2,480,13
207014120093,2c57a6b9649c400eb804e457c8df19b7,AG_MOD_C,RG01,R01,.2,4,1130,14
203063220011,2c69b2609ea84c8083d9409419622d29,AG_MOD_C,RG01,R01,.3,4,1090,13
301025230012,2ca0d2ca3d714176963cc05e0c3f13e8,AG_MOD_C,RG01,R01,.9,3,800,13
203023060063,2ca4171543b14d8a8237f9aae0ef600d,AG_MOD_C,RG01,R01,.1,16,1500,11
203023060063,2ca4171543b14d8a8237f9aae0ef600d,AG_MOD_C,RG01,R02,.1,16,1500,11
205043590091,2caa28d7131042d8b115de7547b23812,AG_MOD_C,RG01,R01,0,3,660,17
107312310092,2cab764b77624945b005acee8548bf78,AG_MOD_J,DG01,D01,.6,7,1290,16
107312310092,2cab764b77624945b005acee8548bf78,AG_MOD_C,RG01,R01,.1,6,1280,12
107312310092,2cab764b77624945b005acee8548bf78,AG_MOD_C,RG01,R02,.1,6,1280,17
107312310092,2cab764b77624945b005acee8548bf78,AG_MOD_C,RG02,R01,0,7,1280,12
107312310092,2cab764b77624945b005acee8548bf78,AG_MOD_O1,TG01,T02,0,8,1280,12
209014600063,2cb0ba1adbb1486590ce1189ea69cf3d,AG_MOD_C,RG01,R01,0,2,860,13
206033820052,2cb5586f24724915a7ca970e86533274,AG_MOD_C,RG01,R01,1.9,1,1150,15
207034190059,2cb60a89c4ad46eaafe9cd89c5100f6f,AG_MOD_C,RG01,R01,3.2,1,1120,14
306016420158,2cd8b9eac22240eda96c8d34b6d6ba90,AG_MOD_C,RG01,R01,.2,6,800,13
209084760116,2cdc9ba8dcef411f82156253c6a7e50e,AG_MOD_C,RG01,R01,.8,2,890,13
209084760116,2cdc9ba8dcef411f82156253c6a7e50e,AG_MOD_C,RG01,R02,.8,2,890,13
102031330182,2ce149cc7c8c40afbb1d8d985e2141b4,AG_MOD_C,RG01,R01,.1,1,490,15
102031330182,2ce149cc7c8c40afbb1d8d985e2141b4,AG_MOD_O1,TG01,T02,.4,1,490,16
310017400145,2ceb13e321654a17b2f87f35c6760b27,AG_MOD_C,RG01,R01,1.5,3,160,16
203043110249,2ceb30d7ff2847268571b9b5f9d91c3a,AG_MOD_C,RG01,R01,.4,8,1290,13
206104000027,2cecec079b8f4986ae53a62414bdf482,AG_MOD_C,RG01,R01,.5,4,1110,15
206104000027,2cecec079b8f4986ae53a62414bdf482,AG_MOD_C,RG02,R01,.5,4,1110,15
101031130039,2cf6fa2186b04e53b11b5ba9ba3b230b,AG_MOD_C,RG02,R01,.2,7,1450,18
101031130039,2cf6fa2186b04e53b11b5ba9ba3b230b,AG_MOD_O1,TG01,T01,.2,7,1450,18
