hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,fieldID,plot_area_reported_ha,localUnit_area,crop,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,lat,lon,GPS_level,plot_area_measured_ha,harvest_month,harvest_year,adm4,dataset_name,country,dataset_doi
211c7c79c5944a7f92abbeefb202a79e,1,1,50,4,2019,1,0.4046944556859571,acres,Sunflower,9,2019,9,2019,second,APAC,ABONGOMOLA,ABANY,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
211c7c79c5944a7f92abbeefb202a79e,1,1,50,4,2019,1,0.4046944556859571,acres,Maize,9,2019,9,2019,second,APAC,ABONGOMOLA,ABANY,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
211c7c79c5944a7f92abbeefb202a79e,2,1,60,3,2019,1,0.4046944556859571,acres,Cassava,NA,NA,NA,NA,second,APAC,ABONGOMOLA,ABANY,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
211c7c79c5944a7f92abbeefb202a79e,2,1,40,5,2019,1,0.4046944556859571,acres,Cotton,NA,NA,NA,NA,second,APAC,ABONGOMOLA,ABANY,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
211c7c79c5944a7f92abbeefb202a79e,1,1,70,3,2019,2,0.4046944556859571,acres,Cassava,NA,NA,NA,NA,second,APAC,ABONGOMOLA,ABANY,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
211c7c79c5944a7f92abbeefb202a79e,1,1,30,4,2019,2,0.4046944556859571,acres,Beans,9,2019,9,2019,second,APAC,ABONGOMOLA,ABANY,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
2140c5c82fb2488b8e6036d60d423225,1,1.25,60,8,2018,1,0.5058680696074463,acres,Maize,11,2018,11,2018,first,KAGADI,BWIKARA,NYAMASA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
2140c5c82fb2488b8e6036d60d423225,1,1.25,40,8,2018,1,0.5058680696074463,acres,Beans,11,2018,11,2018,first,KAGADI,BWIKARA,NYAMASA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
2140c5c82fb2488b8e6036d60d423225,2,0.5,NA,8,2018,1,0.20234722784297854,acres,Beans,12,2018,12,2018,first,KAGADI,BWIKARA,NYAMASA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
2140c5c82fb2488b8e6036d60d423225,3,0.25,NA,8,2018,1,0.10117361392148927,acres,Irish potatoes,12,2018,12,2018,first,KAGADI,BWIKARA,NYAMASA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
2140c5c82fb2488b8e6036d60d423225,1,1,NA,4,2019,1,0.4046944556859571,acres,Sugarcane,NA,NA,NA,NA,second,KAGADI,BWIKARA,NYAMASA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
2140c5c82fb2488b8e6036d60d423225,1,0.25,NA,3,2019,2,0.10117361392148927,acres,Maize,5,2019,6,2019,second,KAGADI,BWIKARA,NYAMASA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21944e9e090548d9a50673fe2601883a,1,0.89,NA,7,2018,4,0.3601780655605018,acres,Maize,11,2018,11,2018,first,KOLE,ABOKE,APACH,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21944e9e090548d9a50673fe2601883a,1,1.48,NA,5,2019,4,0.5989477944152165,acres,Cassava,NA,NA,NA,NA,second,KOLE,ABOKE,APACH,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21944e9e090548d9a50673fe2601883a,2,2.03,NA,5,2019,4,0.8215297450424928,acres,Cotton,10,2019,11,2019,second,KOLE,ABOKE,APACH,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21944e9e090548d9a50673fe2601883a,1,0.5,NA,5,2019,5,0.20234722784297854,acres,Cotton,10,2019,11,2019,second,KOLE,ABOKE,APACH,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21944e9e090548d9a50673fe2601883a,1,0.5,NA,5,2019,6,0.20234722784297854,acres,Cotton,10,2019,11,2019,second,KOLE,ABOKE,APACH,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.25,NA,8,2018,1,0.10117361392148927,acres,Irish potatoes,11,2018,1,2019,first,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.43,10,1,2018,3,0.17401861594496154,acres,Cassava,7,2018,12,2018,first,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.43,50,1,9998,3,0.17401861594496154,acres,Banana food,7,2018,12,2018,first,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.5,NA,8,2018,4,0.20234722784297854,acres,Irish potatoes,12,2018,12,2018,first,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.25,30,9,2018,6,0.10117361392148927,acres,Maize,2,2019,2,2019,first,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.25,70,9,2018,6,0.10117361392148927,acres,Beans,12,2018,12,2018,first,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.5,NA,8,2018,7,0.20234722784297854,acres,Onions,11,2018,12,2018,first,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.25,80,1,2019,1,0.10117361392148927,acres,Banana food,NA,NA,NA,NA,second,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.25,20,3,2019,1,0.10117361392148927,acres,Maize,6,2019,6,2019,second,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.43,50,1,9998,3,0.17401861594496154,acres,Banana food,1,2019,6,2019,second,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.25,NA,3,2019,6,0.10117361392148927,acres,Beans,6,2019,6,2019,second,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
219f2a7d3ec84bada34f1484f4c83d40,1,0.5,NA,2,2019,7,0.20234722784297854,acres,Onions,4,2019,5,2019,second,LWENGO,KYAZANGA,KAKOMA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,1,1.5,30,1,2009,1,0.6070416835289356,acres,Banana beer,7,2018,12,2018,first,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,1,1.5,50,2,2013,1,0.6070416835289356,acres,Cocoa,7,2018,12,2018,first,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,1,1.5,50,2,2013,1,0.6070416835289356,acres,Cocoa,1,2019,6,2019,second,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,1,1.5,30,1,2009,1,0.6070416835289356,acres,Banana beer,1,2019,6,2019,second,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,2,0.4,50,3,2019,1,0.16187778227438285,acres,Beans,5,2019,6,2019,second,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,2,0.4,20,3,2019,1,0.16187778227438285,acres,Cassava,NA,NA,NA,NA,second,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,2,0.4,30,3,2019,1,0.16187778227438285,acres,Maize,5,2019,6,2019,second,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21a9703d5a584c8a9db2416f2de76485,3,0.1,NA,4,2019,1,0.04046944556859571,acres,Sweet potatoes,7,2019,12,2019,second,HOIMA,KITOBA,KIRAGURA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b135ceacfe44c6b35bfc0710e0060b,1,2.11,30,8,2018,1,0.8539053014973694,acres,Beans,10,2018,11,2018,first,MBARARA,NDEIJA,NYAKAIKARA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b135ceacfe44c6b35bfc0710e0060b,1,2.11,70,7,9998,1,0.8539053014973694,acres,Banana food,7,2018,12,2018,first,MBARARA,NDEIJA,NYAKAIKARA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b135ceacfe44c6b35bfc0710e0060b,1,1.31,NA,7,9998,2,0.5301497369486038,acres,Banana food,7,2018,12,2018,first,MBARARA,NDEIJA,NYAKAIKARA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b135ceacfe44c6b35bfc0710e0060b,1,2.11,40,2,2019,1,0.8539053014973694,acres,Beans,5,2019,6,2019,second,MBARARA,NDEIJA,NYAKAIKARA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b135ceacfe44c6b35bfc0710e0060b,1,2.11,60,8,9998,1,0.8539053014973694,acres,Banana food,1,2019,7,2019,second,MBARARA,NDEIJA,NYAKAIKARA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b135ceacfe44c6b35bfc0710e0060b,1,1.31,NA,8,9998,2,0.5301497369486038,acres,Banana food,1,2019,6,2019,second,MBARARA,NDEIJA,NYAKAIKARA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b9661e2f1d4176a54808373138ff63,1,0.56,NA,5,2018,1,0.22662889518413598,acres,Cassava,4,2019,5,2019,first,KOBOKO,MIDIA,DEGIBA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b9661e2f1d4176a54808373138ff63,1,0.21,NA,4,2019,1,0.08498583569405098,acres,Maize,8,2019,10,2019,second,KOBOKO,MIDIA,DEGIBA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b9661e2f1d4176a54808373138ff63,2,0.34,NA,4,2019,1,0.13759611493322543,acres,Groundnuts,12,2019,12,2019,second,KOBOKO,MIDIA,DEGIBA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21b9661e2f1d4176a54808373138ff63,3,0.56,NA,5,2018,1,0.22662889518413598,acres,Cassava,NA,NA,NA,NA,second,KOBOKO,MIDIA,DEGIBA,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21d47202fc3b40a28314cce1f536c864,1,1,NA,4,2018,1,0.4046944556859571,acres,Cassava,3,2019,4,2019,first,KUMI,KANYUM,OMURANG,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21d47202fc3b40a28314cce1f536c864,1,0.3,NA,4,2019,1,0.12140833670578713,acres,Sorghum,6,2019,6,2019,second,KUMI,KANYUM,OMURANG,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21d47202fc3b40a28314cce1f536c864,1,0.5,NA,3,2019,2,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,second,KUMI,KANYUM,OMURANG,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,1,1,10,8,2018,1,0.4046944556859571,acres,Maize,11,2018,11,2018,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,1,1,60,8,2018,1,0.4046944556859571,acres,Soya beans,12,2018,12,2018,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,1,1,10,3,2018,1,0.4046944556859571,acres,Pineapples,NA,NA,NA,NA,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,1,1,20,7,2018,1,0.4046944556859571,acres,Banana food,NA,NA,NA,NA,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,2,0.5,NA,8,2018,1,0.20234722784297854,acres,Sweet potatoes,11,2018,5,2019,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,3,0.5,NA,12,2018,1,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,4,0.25,NA,8,2018,1,0.10117361392148927,acres,Beans,11,2018,11,2018,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,5,0.75,NA,8,2018,1,0.3035208417644678,acres,Eggplants,11,2018,11,2018,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,1,0.9,60,1,2013,2,0.3642250101173614,acres,Banana food,7,2018,12,2018,first,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,1,1.4,NA,1,2019,1,0.5665722379603398,acres,Pineapples,4,2019,6,2019,second,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,2,0.7,NA,3,2019,1,0.2832861189801699,acres,Paw paw,6,2019,6,2019,second,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,3,0.9,NA,2,2019,1,0.3642250101173614,acres,Sweet potatoes,4,2019,6,2019,second,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21eb4154ed39408eaeb0ca0f264c67f0,1,0.9,60,1,2013,2,0.3642250101173614,acres,Banana food,1,2019,6,2019,second,MUKONO,KASAWO,KITOVU,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21f10611df214254b3541c9eb5c93c13,1,0.38,NA,6,2019,1,0.15378389316066368,acres,Pigeon peas,11,2019,11,2019,second,LIRA,NGETTA,IWAL,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21f10611df214254b3541c9eb5c93c13,2,0.4,NA,4,2019,1,0.16187778227438285,acres,Cassava,NA,NA,NA,NA,second,LIRA,NGETTA,IWAL,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21f10611df214254b3541c9eb5c93c13,1,0.37,NA,5,2018,3,0.14973694860380413,acres,Cassava,NA,NA,NA,NA,second,LIRA,NGETTA,IWAL,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21f10611df214254b3541c9eb5c93c13,1,0.6,NA,5,2019,5,0.24281667341157426,acres,Other,9,2019,9,2019,second,LIRA,NGETTA,IWAL,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21f10611df214254b3541c9eb5c93c13,1,0.5,NA,4,2019,6,0.20234722784297854,acres,Pigeon peas,9,2019,9,2019,second,LIRA,NGETTA,IWAL,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
21f10611df214254b3541c9eb5c93c13,1,0.5,NA,5,2019,7,0.20234722784297854,acres,Maize,10,2019,10,2019,second,LIRA,NGETTA,IWAL,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
222ddd7beeb6427cac3030800bd3ab80,1,0.25,NA,8,2018,1,0.10117361392148927,acres,Beans,11,2018,11,2018,first,BULAMBULI,LUSHA,GOMBE,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
222ddd7beeb6427cac3030800bd3ab80,1,0.5,40,8,2018,2,0.20234722784297854,acres,Beans,NA,NA,NA,NA,first,BULAMBULI,LUSHA,GOMBE,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
222ddd7beeb6427cac3030800bd3ab80,1,0.5,30,1,2007,2,0.20234722784297854,acres,Banana food,7,2018,12,2018,first,BULAMBULI,LUSHA,GOMBE,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
222ddd7beeb6427cac3030800bd3ab80,1,0.5,40,8,2018,3,0.20234722784297854,acres,Beans,9,2018,9,2018,first,BULAMBULI,LUSHA,GOMBE,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
222ddd7beeb6427cac3030800bd3ab80,1,0.5,30,3,2002,3,0.20234722784297854,acres,Banana food,7,2018,12,2018,first,BULAMBULI,LUSHA,GOMBE,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,0.25,NA,9,2018,1,0.10117361392148927,acres,Beans,12,2018,12,2018,first,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,1,50,4,2000,3,0.4046944556859571,acres,Banana food,7,2018,12,2018,first,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,0.5,NA,9,2018,4,0.20234722784297854,acres,Beans,12,2018,12,2018,first,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,0.25,40,4,2019,1,0.10117361392148927,acres,Beans,7,2019,7,2019,second,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,0.25,60,4,2019,1,0.10117361392148927,acres,Maize,10,2019,10,2019,second,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,1,50,4,2000,3,0.4046944556859571,acres,Banana food,1,2019,6,2019,second,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,0.5,30,4,2019,4,0.20234722784297854,acres,Maize,10,2019,10,2019,second,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,0.5,30,4,2019,4,0.20234722784297854,acres,Beans,7,2019,7,2019,second,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
223eaf0efc8f4a89a92e0835945ff65d,1,0.5,40,5,2019,4,0.20234722784297854,acres,Banana food,NA,NA,NA,NA,second,KWEEN,BINYINY,KONO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
22468fd5c0654e6fb1c9a07597d232fd,1,0.46,NA,1,9998,1,0.18615944961554026,acres,Banana food,7,2018,12,2018,first,WAKISO,KYENGERA TOWN COUNCIL,KASENGE,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
22468fd5c0654e6fb1c9a07597d232fd,1,0.46,NA,1,9998,1,0.18615944961554026,acres,Banana food,1,2019,6,2019,second,WAKISO,KYENGERA TOWN COUNCIL,KASENGE,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
224c1dab76684d34bde4139b30cf9aab,1,0.75,NA,8,2018,1,0.3035208417644678,acres,Sorghum,12,2018,1,2019,first,KISORO,BUSANZA,BUHOZI,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
224c1dab76684d34bde4139b30cf9aab,1,1.23,30,9,2018,2,0.49777418049372724,acres,Maize,1,2019,1,2019,first,KISORO,BUSANZA,BUHOZI,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
224c1dab76684d34bde4139b30cf9aab,1,1.23,50,9,2018,2,0.49777418049372724,acres,Beans,11,2018,12,2018,first,KISORO,BUSANZA,BUHOZI,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
224c1dab76684d34bde4139b30cf9aab,1,1.23,20,8,9998,2,0.49777418049372724,acres,Banana food,7,2018,12,2018,first,KISORO,BUSANZA,BUHOZI,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
224c1dab76684d34bde4139b30cf9aab,1,0.75,NA,3,2019,1,0.3035208417644678,acres,Sweet potatoes,NA,NA,NA,NA,second,KISORO,BUSANZA,BUHOZI,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
224c1dab76684d34bde4139b30cf9aab,1,1.23,80,2,2019,2,0.49777418049372724,acres,Beans,6,2019,6,2019,second,KISORO,BUSANZA,BUHOZI,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
224c1dab76684d34bde4139b30cf9aab,1,1.23,20,8,9998,2,0.49777418049372724,acres,Banana food,1,2019,6,2019,second,KISORO,BUSANZA,BUHOZI,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
225ce7a298b74c198057f0d963f53a72,1,0.24,65,7,2018,1,0.0971266693646297,acres,Beans,NA,NA,NA,NA,first,MARACHA,YIVU,PAKAYO,NA,NA,NA,NA,NA,NA,NA,UGA_2019_UNPS_v03_M,Uganda,https://doi.org/10.48529/nqzx-f196
