hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,fieldID,plot_area_reported_ha,localUnit_area,crop,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,lat,lon,GPS_level,plot_area_measured_ha,harvest_month,harvest_year,dataset_name,country,dataset_doi
04077875a3894775bb24f2f42e7adc67,1,2,30,8,2017,0,0.8093889113719142,acres,Beans,10,2017,10,2017,first,BUHWEJU,RWENGWE,KIBIMBA,RUKYERI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04077875a3894775bb24f2f42e7adc67,1,2,60,2,9998,0,0.8093889113719142,acres,Banana food,7,2017,12,2017,first,BUHWEJU,RWENGWE,KIBIMBA,RUKYERI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04077875a3894775bb24f2f42e7adc67,1,2,30,3,2018,0,0.8093889113719142,acres,Beans,5,2018,5,2018,second,BUHWEJU,RWENGWE,KIBIMBA,RUKYERI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04077875a3894775bb24f2f42e7adc67,1,0.25,NA,5,2017,2,0.10117361392148927,acres,Finger millet,1,2018,2,2018,first,BUHWEJU,RWENGWE,KIBIMBA,RUKYERI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0418981cf19046bd930dbbfe8af3c1c4,1,1.5,100,3,2018,1,0.6070416835289356,acres,Beans,6,2018,6,2018,second,MUBENDE,SOUTHERN DIVISION,KISEKENDE,KISEKENDA A,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0418981cf19046bd930dbbfe8af3c1c4,1,1.5,40,8,2017,1,0.6070416835289356,acres,Maize,12,2017,1,2018,first,MUBENDE,SOUTHERN DIVISION,KISEKENDE,KISEKENDA A,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0418981cf19046bd930dbbfe8af3c1c4,1,1.5,60,8,2017,1,0.6070416835289356,acres,Beans,11,2017,11,2017,first,MUBENDE,SOUTHERN DIVISION,KISEKENDE,KISEKENDA A,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0418981cf19046bd930dbbfe8af3c1c4,2,1,100,3,2018,1,0.4046944556859571,acres,Maize,6,2018,6,2018,second,MUBENDE,SOUTHERN DIVISION,KISEKENDE,KISEKENDA A,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0418981cf19046bd930dbbfe8af3c1c4,2,0.5,NA,5,2017,1,0.20234722784297854,acres,Sweet potatoes,2,2018,3,2018,first,MUBENDE,SOUTHERN DIVISION,KISEKENDE,KISEKENDA A,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
042c4cc37a904f18a05671d5323d78d3,1,0.25,50,8,2017,1,0.10117361392148927,acres,Maize,12,2017,12,2017,first,HOIMA,BUJUMBURA DIVISION,KIHOMBOZA,BUJUMBURA WEST,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
042c4cc37a904f18a05671d5323d78d3,2,0.12,100,3,2018,1,0.04856333468231485,acres,Sweet potatoes,7,2018,11,2018,second,HOIMA,BUJUMBURA DIVISION,KIHOMBOZA,BUJUMBURA WEST,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
042c4cc37a904f18a05671d5323d78d3,1,0.25,50,8,2017,1,0.10117361392148927,acres,Beans,11,2017,12,2017,first,HOIMA,BUJUMBURA DIVISION,KIHOMBOZA,BUJUMBURA WEST,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
042c4cc37a904f18a05671d5323d78d3,1,0.75,40,3,2018,1,0.3035208417644678,acres,Maize,6,2018,7,2018,second,HOIMA,BUJUMBURA DIVISION,KIHOMBOZA,BUJUMBURA WEST,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
042c4cc37a904f18a05671d5323d78d3,2,0.25,NA,7,2017,1,0.10117361392148927,acres,Sweet potatoes,11,2017,12,2017,first,HOIMA,BUJUMBURA DIVISION,KIHOMBOZA,BUJUMBURA WEST,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
042c4cc37a904f18a05671d5323d78d3,1,0.75,60,3,2018,1,0.3035208417644678,acres,Beans,5,2018,6,2018,second,HOIMA,BUJUMBURA DIVISION,KIHOMBOZA,BUJUMBURA WEST,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0436a29148344151a89c6a941e52e1d0,1,0.25,30,1,2014,1,0.10117361392148927,acres,Banana food,2,2018,6,2018,second,MITYANA,KIKANDWA,NAMIGAVU,NAMIGAVU,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0436a29148344151a89c6a941e52e1d0,1,1,20,3,2018,4,0.4046944556859571,acres,Beans,5,2018,5,2018,second,MITYANA,KIKANDWA,NAMIGAVU,NAMIGAVU,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0436a29148344151a89c6a941e52e1d0,1,0.25,5,2,2018,1,0.10117361392148927,acres,Beans,4,2018,5,2018,second,MITYANA,KIKANDWA,NAMIGAVU,NAMIGAVU,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0436a29148344151a89c6a941e52e1d0,1,1,80,3,2018,4,0.4046944556859571,acres,Maize,6,2018,6,2018,second,MITYANA,KIKANDWA,NAMIGAVU,NAMIGAVU,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044525d42e7547cb844fa01062ed908c,1,1.5,NA,8,2017,2,0.6070416835289356,acres,Sunflower,12,2017,12,2017,first,OYAM,KAMDINI,JUMA,APALA B,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044525d42e7547cb844fa01062ed908c,1,0.35,NA,8,2017,1,0.14164305949008496,acres,Cassava,10,2017,10,2017,first,OYAM,KAMDINI,JUMA,APALA B,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044525d42e7547cb844fa01062ed908c,3,1.5,NA,9,2017,1,0.6070416835289356,acres,Finger millet,12,2017,12,2017,first,OYAM,KAMDINI,JUMA,APALA B,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044525d42e7547cb844fa01062ed908c,2,0.75,NA,9,2017,1,0.3035208417644678,acres,Maize,9,2017,1,2018,first,OYAM,KAMDINI,JUMA,APALA B,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044c92119a6e44b6bd74f41b5131f7fb,2,1,100,3,2018,2,0.4046944556859571,acres,Simsim,7,2018,7,2018,second,DOKOLO,ADEKNINO,ADEKNINO,ACANPII,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044c92119a6e44b6bd74f41b5131f7fb,1,2,70,3,2018,3,0.8093889113719142,acres,Maize,7,2018,7,2018,second,DOKOLO,ADEKNINO,ADEKNINO,ACANPII,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044c92119a6e44b6bd74f41b5131f7fb,1,1,100,3,2018,2,0.4046944556859571,acres,Finger millet,7,2018,7,2018,second,DOKOLO,ADEKNINO,ADEKNINO,ACANPII,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044c92119a6e44b6bd74f41b5131f7fb,2,2,NA,8,2017,2,0.8093889113719142,acres,Sorghum,11,2017,11,2017,first,DOKOLO,ADEKNINO,ADEKNINO,ACANPII,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044c92119a6e44b6bd74f41b5131f7fb,2,1,NA,8,2017,1,0.4046944556859571,acres,Maize,NA,NA,NA,NA,first,DOKOLO,ADEKNINO,ADEKNINO,ACANPII,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044c92119a6e44b6bd74f41b5131f7fb,1,2,30,3,2018,3,0.8093889113719142,acres,Simsim,7,2018,7,2018,second,DOKOLO,ADEKNINO,ADEKNINO,ACANPII,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044c92119a6e44b6bd74f41b5131f7fb,2,2,NA,10,2017,3,0.8093889113719142,acres,Beans,1,2018,1,2018,first,DOKOLO,ADEKNINO,ADEKNINO,ACANPII,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044fe31f64084ca4bb3d0474820c95ff,1,0.3,40,2,2018,1,0.12140833670578713,acres,Maize,5,2018,6,2018,second,MPIGI,BUWAMA,BBONGOLE,MITALA MARIA CENTRAL,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044fe31f64084ca4bb3d0474820c95ff,2,0.2,40,3,2018,1,0.08093889113719142,acres,Beans,5,2018,5,2018,second,MPIGI,BUWAMA,BBONGOLE,MITALA MARIA CENTRAL,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044fe31f64084ca4bb3d0474820c95ff,2,0.5,70,7,2017,1,0.20234722784297854,acres,Sweet potatoes,11,2017,5,2018,first,MPIGI,BUWAMA,BBONGOLE,MITALA MARIA CENTRAL,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044fe31f64084ca4bb3d0474820c95ff,2,0.2,60,3,2018,1,0.08093889113719142,acres,Sweet potatoes,6,2018,12,2018,second,MPIGI,BUWAMA,BBONGOLE,MITALA MARIA CENTRAL,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044fe31f64084ca4bb3d0474820c95ff,2,0.5,30,7,2017,1,0.20234722784297854,acres,Cassava,2,2018,8,2018,first,MPIGI,BUWAMA,BBONGOLE,MITALA MARIA CENTRAL,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
044fe31f64084ca4bb3d0474820c95ff,1,0.3,60,2,2018,1,0.12140833670578713,acres,Groundnuts,6,2018,6,2018,second,MPIGI,BUWAMA,BBONGOLE,MITALA MARIA CENTRAL,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0475d96d540e42f48e10f7e052c18533,1,0.5,60,9,9998,2,0.20234722784297854,acres,Beans,12,2017,12,2017,first,MBARARA,KAKOBA DIVISION,KAKOBA,KISWAHILI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0475d96d540e42f48e10f7e052c18533,1,0.3,100,9,9998,1,0.12140833670578713,acres,Banana food,1,2018,6,2018,second,MBARARA,KAKOBA DIVISION,KAKOBA,KISWAHILI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0475d96d540e42f48e10f7e052c18533,1,0.5,40,9,2017,2,0.20234722784297854,acres,Maize,12,2017,1,2018,first,MBARARA,KAKOBA DIVISION,KAKOBA,KISWAHILI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0475d96d540e42f48e10f7e052c18533,1,0.3,NA,9,9998,1,0.12140833670578713,acres,Banana food,7,2017,12,2017,first,MBARARA,KAKOBA DIVISION,KAKOBA,KISWAHILI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
0475d96d540e42f48e10f7e052c18533,2,0.25,NA,9,2017,2,0.10117361392148927,acres,Groundnuts,12,2017,1,2018,first,MBARARA,KAKOBA DIVISION,KAKOBA,KISWAHILI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
048117d75d7e486587c27ca4bb7d294f,1,0.25,70,8,2017,2,0.10117361392148927,acres,Beans,12,2017,12,2017,first,HOIMA,KITOBA,BUDAKA,KYAKAKOIZI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
048117d75d7e486587c27ca4bb7d294f,1,0.25,30,8,2017,2,0.10117361392148927,acres,Cassava,NA,NA,NA,NA,first,HOIMA,KITOBA,BUDAKA,KYAKAKOIZI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
048117d75d7e486587c27ca4bb7d294f,1,0.25,100,2,2018,2,0.10117361392148927,acres,Groundnuts,6,2018,6,2018,second,HOIMA,KITOBA,BUDAKA,KYAKAKOIZI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
048117d75d7e486587c27ca4bb7d294f,0,0.25,NA,8,2017,2,0.10117361392148927,acres,Maize,12,2017,12,2017,first,HOIMA,KITOBA,BUDAKA,KYAKAKOIZI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04adcf9e96a14cc2879a6d47da1a2ae9,1,0.3,100,3,2018,1,0.12140833670578713,acres,Maize,6,2018,6,2018,second,BUSIA,BUTEBA,BUTEBA,KAYORO B,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04adcf9e96a14cc2879a6d47da1a2ae9,2,0.3,NA,8,2017,1,0.12140833670578713,acres,Maize,12,2017,12,2017,first,BUSIA,BUTEBA,BUTEBA,KAYORO B,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04adcf9e96a14cc2879a6d47da1a2ae9,1,0.6,NA,3,2017,1,0.24281667341157426,acres,Cassava,NA,NA,NA,NA,first,BUSIA,BUTEBA,BUTEBA,KAYORO B,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,2,0.75,95,2,2013,1,0.3035208417644678,acres,Banana food,2,2018,6,2018,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,2,0.25,100,3,2018,3,0.10117361392148927,acres,Simsim,6,2018,6,2018,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,1,1.75,40,1,2013,1,0.7082152974504249,acres,Banana food,8,2017,12,2017,first,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,2,0.5,100,2,2018,2,0.20234722784297854,acres,Groundnuts,5,2017,6,2017,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,1,2,100,2,2018,2,0.8093889113719142,acres,Maize,6,2018,7,2018,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,1,1,80,1,2013,1,0.4046944556859571,acres,Banana food,2,2018,6,2018,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,2,0.5,NA,7,2017,2,0.20234722784297854,acres,Sweet potatoes,11,2017,12,2017,first,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,2,0.25,NA,7,2017,1,0.10117361392148927,acres,Sweet potatoes,11,2017,12,2017,first,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,1,0.25,100,2,2018,3,0.10117361392148927,acres,Soya beans,5,2018,6,2018,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,1,2,NA,7,2017,2,0.8093889113719142,acres,Maize,11,2017,11,2017,first,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,1,1.75,20,5,2017,1,0.7082152974504249,acres,Cassava,NA,NA,NA,NA,first,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,2,0.75,5,6,2018,1,0.3035208417644678,acres,Beans,9,2018,9,2018,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04beb1f67d72438a95bbd2da5ae9bc56,1,1,5,2,2018,1,0.4046944556859571,acres,Maize,5,2018,5,2018,second,KAYUNGA,GALIRAYA,KIRASA,KIWENDA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e3098df42742428550ed1754b3cce9,1,4,40,1,2017,1,1.6187778227438283,acres,Coffee all,7,2017,12,2017,first,KIBOGA,KIBIGA,KIZINGA,NABISOGA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e3098df42742428550ed1754b3cce9,2,1,40,1,2017,1,0.4046944556859571,acres,Banana food,7,2017,12,2017,first,KIBOGA,KIBIGA,KIZINGA,NABISOGA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e3098df42742428550ed1754b3cce9,1,4,10,1,9998,1,1.6187778227438283,acres,Sugarcane,7,2017,12,2017,first,KIBOGA,KIBIGA,KIZINGA,NABISOGA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e3098df42742428550ed1754b3cce9,2,1,60,8,2017,1,0.4046944556859571,acres,Maize,10,2017,10,2017,first,KIBOGA,KIBIGA,KIZINGA,NABISOGA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e3098df42742428550ed1754b3cce9,1,4,50,1,9998,1,1.6187778227438283,acres,Banana food,7,2017,12,2017,first,KIBOGA,KIBIGA,KIZINGA,NABISOGA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,1,1,100,3,2018,3,0.4046944556859571,acres,Beans,6,2018,6,2018,second,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,1,0.5,30,3,2018,1,0.20234722784297854,acres,Beans,6,2018,6,2018,second,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,1,0.5,35,3,2008,1,0.20234722784297854,acres,Banana food,1,2018,6,2018,second,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,0,0.5,35,3,2008,1,0.20234722784297854,acres,Coffee all,NA,NA,NA,NA,first,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,0,0.5,35,3,2008,1,0.20234722784297854,acres,Banana food,7,2017,12,2017,first,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,2,0.5,100,3,2018,1,0.20234722784297854,acres,Beans,6,2018,6,2018,second,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,0,0.5,30,7,2017,1,0.20234722784297854,acres,Beans,9,2017,10,2017,first,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,1,1,NA,7,2017,3,0.4046944556859571,acres,Beans,9,2017,10,2017,first,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04e34e77abfc4a14a6ddb3f8604a51ee,1,0.5,NA,7,2017,1,0.20234722784297854,acres,Groundnuts,10,2017,10,2017,first,NAMISINDWA,BUMWONI,BWIRI,BWIRI,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,1.5,NA,2,2018,3,0.6070416835289356,acres,Beans,5,2018,6,2018,second,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,0,1.5,NA,8,2017,3,0.6070416835289356,acres,Coffee all,NA,NA,NA,NA,first,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,0.25,30,8,9998,2,0.10117361392148927,acres,Banana beer,1,2018,6,2018,second,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,0.65,NA,1,2017,4,0.2630513961958721,acres,Banana food,9,2017,11,2017,first,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,0.6,40,8,9998,4,0.24281667341157426,acres,Banana beer,1,2018,6,2018,second,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,1,40,8,9998,1,0.4046944556859571,acres,Banana beer,1,2018,6,2018,second,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,0,1,NA,1,2017,1,0.4046944556859571,acres,Banana food,7,2017,12,2017,first,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,1,60,7,9998,1,0.4046944556859571,acres,Banana food,1,2018,6,2018,second,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,0.6,60,8,9998,4,0.24281667341157426,acres,Banana food,1,2018,6,2018,second,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,1,0.25,70,8,9998,2,0.10117361392148927,acres,Banana food,1,2018,6,2018,second,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
04fbfbe14e064de88046b1bd162fb008,0,0.25,NA,1,2017,2,0.10117361392148927,acres,Banana food,7,2017,12,2017,first,IBANDA,RUKIRI,KATEMBE,IHOME,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
05052c1f4a06454ca9f2ef68f4ed9918,2,0.38,100,9,2016,1,0.15378389316066368,acres,Banana food,2,2018,6,2018,second,KYEGEGWA,RUYONZA,KARWENYI,RWABANYWA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
05052c1f4a06454ca9f2ef68f4ed9918,1,0.25,100,3,2018,1,0.10117361392148927,acres,Beans,5,2018,5,2018,second,KYEGEGWA,RUYONZA,KARWENYI,RWABANYWA,NA,NA,NA,NA,NA,NA,UGA_2018_UNPS_v02_M,Uganda,https://doi.org/10.48529/ttyg-m774
