country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,season,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,harvest_year,harvest_month,dataset_name,dataset_doi
Malawi,central,ntcheu,,,-14.4136,34.6106,3,209091130080,rg03,r03,maize,major,0.2428113934349274,0.2428113934349274,0.60000002,acre,,2013.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,dedza,,,-14.241191,34.490162,3,209080880090,rg01,r01,groundnut,major,0.9995735363213336,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.4136,34.6106,3,209091130019,rg01,r01,maize,major,1.3354626193766803,0.4046856422353577,1.0,acre,,2012.0,10.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.4136,34.6106,3,209091130019,rg02,r02,cotton,major,0.8255587101601297,0.6070284633530365,1.5,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880012,rg01,r01,maize,major,0.6070284633530365,0.4046856422353577,1.0,acre,,2013.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880198,rg04,r01,maize,major,0.3035142316765182,0.2023428211176788,0.5,acre,,2012.0,11.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880198,rg03,r02,cotton,major,0.3642170699181091,0.2630456593592696,0.64999998,acre,50.0,2012.0,11.0,,4.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880198,rg02,r03,maize,major,0.5018101963718435,0.4653884885706613,1.15,acre,,2012.0,11.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880198,rg01,r04,cotton,major,0.2347176644027946,0.2023428211176788,0.5,acre,87.5,2012.0,11.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880198,rg02,r03,peas,major,0.5018101963718435,0.4653884885706613,1.15,acre,,2012.0,11.0,,7.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880013,rg01,r01,maize,major,0.4046856422353577,0.4046856422353577,1.0,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880064,rg01,r01,maize,major,0.283279945517894,0.6070284633530365,1.5,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880064,rg02,r02,maize,major,0.1052182629343365,0.1011714105588394,0.25,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880064,rg03,r03,cotton,major,0.3035142316765182,0.3035142316765182,0.75,acre,,2012.0,11.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880064,rg01,r01,maize,major,0.1456868352515851,0.1011714105588394,0.25,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880064,rg01,r02,cotton,major,0.0849839808225687,0.1011714105588394,0.25,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9896,33.7772,3,210370300036,rg01,r01,maize,major,,0.8093712844707154,2.0,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9896,33.7772,3,210370300036,rg02,r02,groundnut,major,,0.6070284633530365,1.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9896,33.7772,3,210370300036,rg03,r03,maize,major,,0.6070284633530365,1.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9896,33.7772,3,210370300036,rg03,r03,beans,major,,0.6070284633530365,1.5,acre,50.0,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880169,rg01,r01,maize,major,0.708199873911876,0.6070284633530365,1.5,acre,12.5,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880169,rg02,r02,maize,major,0.4977633399494899,0.4046856422353577,1.0,acre,12.5,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880169,rg03,r03,tobacco,major,0.1416399707355187,0.3035142316765182,0.75,acre,25.0,2012.0,12.0,,1.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880169,rg04,r04,cotton,major,0.8093712844707154,0.8093712844707154,2.0,acre,,2012.0,12.0,,6.0,,7.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880169,rg05,r05,groundnut,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.6361,34.7323,3,209080880004,rg01,r01,maize,major,0.934823793095112,0.8093712844707154,2.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.612306,34.748982,3,210375360358,rg01,r01,maize,major,1.4568682715787231,1.214056926706073,3.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.612306,34.748982,3,210375360358,rg01,r01,pumpkin leaves,major,1.4568682715787231,1.214056926706073,3.0,acre,,2012.0,12.0,,2.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.612306,34.748982,3,210375360358,rg01,r02,tobacco,major,0.1618742609409995,0.1011714105588394,0.25,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.612306,34.748982,3,210375360358,rg01,r03,sorghum,major,0.1618742609409995,0.1011714105588394,0.25,acre,,2012.0,12.0,,4.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.612306,34.748982,3,210375360358,rg01,r04,rice,major,1.4973368762708237,0.8093712844707154,2.0,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.612306,34.748982,3,210375360358,rg01,r04,cotton,major,1.4973368762708237,0.8093712844707154,2.0,acre,,2012.0,12.0,,5.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntcheu,,,-14.612306,34.748982,3,210375360358,rg01,r05,other,major,0.6879655918001081,0.4046856422353577,1.0,acre,,,,,5.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg01,r01,maize,major,0.1133119798259001,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg01,r01,pigeonpea,major,0.1133119798259001,0.2023428211176788,0.5,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg01,r01,sorghum,major,0.1133119798259001,0.2023428211176788,0.5,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg02,r02,maize,major,0.5827473652874793,0.3237485178351426,0.80000001,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg02,r02,pigeonpea,major,0.5827473652874793,0.3237485178351426,0.80000001,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg02,r02,sorghum,major,0.5827473652874793,0.3237485178351426,0.80000001,acre,,2012.0,12.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg02,r03,groundnut,major,0.1456868352515851,0.0809371284470715,0.2,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.52835,35.058002,3,210375360358,rg02,r03,sweet potato,major,0.1456868352515851,0.0809371284470715,0.2,acre,,2013.0,2.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360303,rg01,r01,maize,major,0.0485622770682429,0.1011714105588394,0.25,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.547193,35.116009,3,210370300084,rg01,r01,maize,major,0.4856227706824292,0.8093712844707154,2.0,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,mangochi,,,-14.547193,35.116009,3,210370300084,rg01,r01,groundnut,major,0.4856227706824292,0.8093712844707154,2.0,acre,25.0,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360135,,,,major,,,,,,,,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,dowa,,,-13.70378,33.835188,3,210375360166,,,,major,,,,,,,,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360041,rg01,r01,maize,major,,0.4046856422353577,1.0,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9896,33.7772,3,210370300010,,,,major,,,,,,,,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360081,rg01,r01,maize,major,0.109265127450403,0.2023428211176788,0.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9896,33.7772,3,210370300054,rg01,r01,maize,major,0.0,0.1011714105588394,0.25,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,blantyre,,,-15.658423,35.040745,3,210375360456,rg01,r01,maize,major,0.0364217094199247,0.1011714105588394,0.25,acre,100.0,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,rg01,r01,maize,major,0.526091334905965,0.7284341560236438,1.8,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,rg01,r02,tobacco,major,0.3237485178351426,0.2023428211176788,0.5,acre,,2012.0,11.0,,2.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,rg02,r03,tobacco,major,0.7284341560236438,0.8093712844707154,2.0,acre,,2012.0,11.0,,2.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,rg01,r01,beans,major,0.526091334905965,0.7284341560236438,1.8,acre,,2012.0,12.0,,2.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,rg01,r02,pumpkin leaves,major,0.3237485178351426,0.2023428211176788,0.5,acre,,2012.0,12.0,,2.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,rg03,r04,groundnut,major,,0.2023428211176788,0.5,acre,100.0,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,,r05,groundnut,major,,,,,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,ntchisi,,,-13.366851,33.904771,3,210370300058,,r05,pumpkin leaves,major,,,,,,2012.0,12.0,,2.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360051,rg01,r01,maize,major,0.3925450851088662,0.4046856422353577,1.0,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,thyolo,,,-16.024386,35.258037,3,210375360367,rg01,r01,maize,major,0.1618742609409995,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,thyolo,,,-16.024386,35.258037,3,210375360367,rg01,r01,pigeonpea,major,0.1618742609409995,0.2023428211176788,0.5,acre,,2012.0,12.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,thyolo,,,-16.024386,35.258037,3,210375360367,rg02,r02,maize,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,thyolo,,,-16.024386,35.258037,3,210375360367,rg02,r02,pigeonpea,major,0.283279945517894,0.2023428211176788,0.5,acre,,2012.0,12.0,,8.0,,8.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360052,rg01,r01,maize,major,0.0080937128447071,0.1011714105588394,0.25,acre,75.0,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360052,rg01,r01,pumpkin leaves,major,0.0080937128447071,0.1011714105588394,0.25,acre,12.5,2012.0,11.0,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9917,33.7789,3,210375360052,rg02,r02,maize,major,0.0080937128447071,0.1011714105588394,0.25,acre,,2012.0,11.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-14.0039,33.8081,3,210512030195,,,,major,,,,,,,,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,dedza,,,-14.208117,34.128432,3,210512030253,rg01,r01,maize,major,0.8093712844707154,0.6070284633530365,1.5,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,dedza,,,-14.208117,34.128432,3,210512030253,rg02,r02,soyabean,major,0.6474970275765723,0.6070284633530365,1.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640009,rg01,r01,maize,major,,1.214056926706073,3.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640009,rg01,r01,maize,major,,0.4046856422353577,1.0,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640009,rg02,r02,groundnut,major,,0.4046856422353577,1.0,acre,,20.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,dowa,,,-13.51086,33.712081,3,210487640009,rg01,r01,maize,major,0.5099039092165507,0.4046856422353577,1.0,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,dowa,,,-13.51086,33.712081,3,210487640009,rg02,r02,groundnut,major,0.4815759547286399,0.2023428211176788,0.5,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,dowa,,,-13.51086,33.712081,3,210487640009,rg03,r03,other,major,0.2670925360159053,0.1011714105588394,0.25,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,southern,blantyre city,,,-15.760625,34.988857,3,210487640090,,,,major,,,,,,,,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-14.0039,33.8081,3,210512030108,rg01,r01,groundnut,major,,0.0202342825164535,0.050000001,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640099,rg01,r01,maize,major,,0.6070284633530365,1.5,acre,100.0,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640099,rg01,r02,beans,major,,0.2023428211176788,0.5,acre,25.0,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640099,rg02,r03,groundnut,major,,0.3035142316765182,0.75,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640099,rg03,r04,soyabean,major,,0.1011714105588394,0.25,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640099,rg04,r05,tobacco,major,,0.2023428211176788,0.5,acre,,2012.0,12.0,,6.0,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640099,rg05,r06,maize,major,,0.4046856422353577,1.0,acre,,2012.0,12.0,,3.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640099,rg01,r01,maize,major,0.1214056967174637,0.2023428211176788,0.5,acre,,2012.0,12.0,,6.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-14.0039,33.8081,3,210512030007,,,,major,,,,,,,,,,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640147,rg01,r01,maize,major,,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640147,rg01,r01,pumpkin leaves,major,,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640147,rg02,r02,maize,major,,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640147,rg03,r03,groundnut,major,,0.1011714105588394,0.25,acre,,2012.0,12.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640147,rg04,r04,sweet potato,major,,0.1011714105588394,0.25,acre,,2013.0,1.0,,3.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640147,rg05,r05,maize,major,,1.0117141055883945,2.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640147,rg06,r06,rice,major,,0.1011714105588394,0.25,acre,,2012.0,10.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-14.0039,33.8081,3,210512030267,rg01,r01,maize,major,0.1052182629343365,0.1011714105588394,0.25,acre,,2012.0,11.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,salima,,,-13.774501,34.511803,3,210512030210,rg01,r01,maize,major,0.5787004279279974,0.6070284633530365,1.5,acre,,2012.0,10.0,,2.0,,,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg01,r01,maize,major,0.283279945517894,0.4046856422353577,1.0,acre,,2012.0,12.0,,5.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg02,r02,groundnut,major,0.4856227706824292,0.6070284633530365,1.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg02,r02,pumpkin leaves,major,0.4856227706824292,0.6070284633530365,1.5,acre,,2012.0,12.0,,1.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg02,r02,soyabean,major,0.4856227706824292,0.6070284633530365,1.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg03,r03,maize,major,0.9307769771413226,1.0117141055883945,2.5,acre,,2012.0,12.0,,5.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg03,r03,pumpkin leaves,major,0.9307769771413226,1.0117141055883945,2.5,acre,,2012.0,12.0,,1.0,,3.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg03,r04,maize,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,12.0,,5.0,,6.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg03,r04,other,major,0.2023428211176788,0.2023428211176788,0.5,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe,,,-14.220734,33.80274,3,210487640017,rg04,r05,groundnut,major,0.1618742609409995,0.1011714105588394,0.25,acre,,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640017,rg01,r01,maize,major,0.2023428211176788,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640179,rg01,r01,maize,major,,1.0117141055883945,2.5,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640179,rg02,r02,maize,major,0.0404685642235357,0.4046856422353577,1.0,acre,,2012.0,12.0,,4.0,,4.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
Malawi,central,lilongwe city,,,-13.9354,33.7828,3,210487640179,rg02,r02,groundnut,major,0.0404685642235357,0.4046856422353577,1.0,acre,50.0,2012.0,12.0,,5.0,,5.0,,,mwi_2010-2013_ihps_v01_m,https://doi.org/10.48529/4q9f-2288
