ea_id,com_ch0b,com_ch01,com_ch02,com_ch04,com_ch05,com_ch05_oth,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07h,com_ch07i,com_ch07_oth,com_ch09,com_ch09_1a,com_ch09_1b,com_ch09_1c,com_ch09_1_oth,com_ch10,com_ch11,com_ch12,com_ch12_oth,com_ch13a,com_ch13b,com_ch13c,com_ch13_oth,com_ch14,com_ch14_oth,com_ch15
20109245,Primary School: Maintenance/Improvement,YES,YES,YES,GROUP VILLAGE HEADMAN,,YES,Yes,Yes,Yes,No,No,No,No,0,,Addressed/Being Addressed,MASAF,Community Fundraising,,,1200000,358000,Voluntary,,Yes,.a,.a,,VILLAGE ELDERS,,
20109245,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20109245,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20109245,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20109245,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Road: Maintenance,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,No,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20110246,Primary School: Maintenance/Improvement,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20110246,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Bridge: Construction,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20110246,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Road: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Piped Water/Boreholes/Wells: Construction,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20110246,Bridge: Maintenance,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20110246,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Piped Water/Boreholes/Wells: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20110246,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Piped Water/Boreholes/Wells: Construction,YES,YES,YES,GROUP VILLAGE HEADMAN,,YES,No,No,Yes,Yes,Yes,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,Central Government,,,3000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20112247,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Primary School: Maintenance/Improvement,YES,YES,YES,VILLAGE HEADMAN,,YES,Yes,Yes,No,No,.a,No,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,96000,96000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20112247,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Health Center/Clinic/Dispensary: Construction,YES,YES,YES,GROUP VILLAGE HEADMAN,,YES,No,No,Yes,Yes,Yes,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,Central Government,,,150000000,0,,,Yes,Yes,No,,NO PROJECT COMMITTEE,,
20112247,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Piped Water/Boreholes/Wells: Maintenance/Improvement,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,No,No,No,No,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,150000,100000,Voluntary,,Yes,No,No,,VILLAGE ELDERS,,
20112247,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20112247,Road: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Primary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Piped Water/Boreholes/Wells: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Piped Water/Boreholes/Wells: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Road: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20113248,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Piped Water/Boreholes/Wells: Maintenance/Improvement,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,Yes,Yes,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,Central Government,,,5000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20115249,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Piped Water/Boreholes/Wells: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Road: Construction,YES,YES,YES,DISTRICT ASSEMBLY,,YES,No,No,No,Yes,Yes,Yes,Yes,0,,Addressed/Being Addressed,NGO,Central Government,District/CityAssembly,,0,0,,,Yes,No,No,,VILLAGE ELDERS,,
20115249,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Secondary School: Construction,YES,YES,YES,SCHOOL COMMITTEE,,YES,Yes,No,Yes,No,No,Yes,No,0,,Addressed/Being Addressed,Central Government,District/CityAssembly,,,0,0,,,Yes,Yes,Yes,FOOD,VILLAGE ELDERS,,
20115249,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Primary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20115249,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Road: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Piped Water/Boreholes/Wells: Construction,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,No,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20119250,Piped Water/Boreholes/Wells: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Primary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20119250,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Road: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Piped Water/Boreholes/Wells: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Primary School: Maintenance/Improvement,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,8000000,8000000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20120251,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20120251,Piped Water/Boreholes/Wells: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Primary School: Maintenance/Improvement,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,District/CityAssembly,MASAF,Community Fundraising,,400000,100000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20121252,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Piped Water/Boreholes/Wells: Maintenance/Improvement,YES,YES,YES,VILLAGE HEADMAN,,YES,Yes,Yes,No,No,No,No,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,60000,60000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20121252,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Piped Water/Boreholes/Wells: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Road: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121252,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Health Center/Clinic/Dispensary: Maintenance/Improvement,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,No,Yes,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20121253,Primary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Road: Construction,YES,YES,YES,GROUP VILLAGE HEADMAN,,YES,Yes,Yes,Yes,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20121253,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Primary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Piped Water/Boreholes/Wells: Construction,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,Yes,Yes,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20121253,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Piped Water/Boreholes/Wells: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20121253,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Other (Specify),NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Primary School: Construction,YES,YES,YES,SCHOOL COMMITTEE,,YES,Yes,No,No,No,No,No,Yes,0,,To be Addressed; Response Positive,NGO,,,,5000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20122254,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Road: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Piped Water/Boreholes/Wells: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Primary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Public Transportation: Initiation/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Bridge: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Secondary School: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Road: Maintenance,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Secondary School: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Law Enforcement: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Community Based Child Care Center/Nursery: Initiation/ Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Orphanage: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Electricity,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Health Center/Clinic/Dispensary: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20122254,Piped Water/Boreholes/Wells: Maintenance/Improvement,YES,YES,YES,VILLAGE DEVELOPMENTCOMMITTEE,,YES,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,136000,136000,Voluntary,,Yes,No,No,,VILLAGE RESIDENTS,,
20123255,Health Center/Clinic/Dispensary: Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20123255,Bridge: Construction,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20123255,Maize Mill: Construction/ Maintenance/Improvement,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
20123255,Agricultural/Fishery/ Livestock Extension Services,NO,NO,,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
