ea_id,com_cj0b,com_cj01,com_cj01_oth,com_cj02,com_cj03,com_cj03_oth,com_cj04,com_cj05,com_cj06
20401305,Farmers' Group,No,,,,,,,
20401305,Village Development Committee,Yes,,1,Monthly,,10,6,3
20401305,NGO,No,,,,,,,
20401305,Other (Specify),No,,,,,,,
20401305,Agricultural Coop,No,,,,,,,
20401305,Community Victim Support Unit (C-VSU),No,,,,,,,
20401305,Health Committee,Yes,,1,Weekly,,10,5,4
20401305,Community Child Protenction Committee (C-CPC),No,,,,,,,
20401305,Sports Group,Yes,,3,Weekly,,62,14,48
20401305,Religious Group,Yes,,5,Weekly,,100,75,75
20401305,Tobacco Club,No,,,,,,,
20401305,Youth Group,Yes,,2,Monthly,,25,10,20
20401306,Health Committee,Yes,,3,Weekly,,10,4,3
20401306,School Committee,Yes,,2,Weekly,,9,3,2
20401306,Religious Group,Yes,,7,Weekly,,180,100,90
20401306,Village Development Committee,Yes,,4,Monthly,,10,7,0
20401306,Savings & Credit Coop,No,,,,,,,
20401306,Community Victim Support Unit (C-VSU),No,,,,,,,
20401306,Community Police/Watch Group,No,,,,,,,
20401306,Political Group,Yes,,3,Weekly,,30,10,20
20401306,Parent-Teacher Assoc,Yes,,2,Weekly,,9,4,1
20401306,Women's Group,Yes,,4,Weekly,,25,5,9
20401306,Tobacco Club,Yes,,100,Monthly,,20,5,5
20401306,Sports Group,Yes,,3,Weekly,,50,20,40
20401306,Youth Group,Yes,,4,Monthly,,10,5,7
20401306,Community Child Protenction Committee (C-CPC),No,,,,,,,
20401306,Agricultural Coop,No,,,,,,,
20401306,Children's Groups,No,,,,,,,
20401306,Other (Specify),No,,,,,,,
20401306,Business Assoc,No,,,,,,,
20401306,Cultural Group,Yes,,30,Monthly,,100,50,90
20401306,Farmers' Group,No,,,,,,,
20401306,Disabled Assoc,No,,,,,,,
20401306,NGO,No,,,,,,,
20402307,Agricultural Coop,No,,,,,,,
20402307,Village Development Committee,Yes,,2,Monthly,,19,8,2
20402307,Sports Group,Yes,,6,Weekly,,30,0,10
20402307,Parent-Teacher Assoc,Yes,,1,Monthly,,10,4,0
20402307,Tobacco Club,Yes,,3,Monthly,,10,0,1
20402307,Disabled Assoc,Yes,,1,Monthly,,30,10,10
20402307,Community Child Protenction Committee (C-CPC),No,,,,,,,
20402307,Children's Groups,No,,,,,,,
20402307,Political Group,Yes,,4,Monthly,,10,6,3
20402307,NGO,Yes,,5,Monthly,,20,7,5
20402307,Youth Group,No,,,,,,,
20402307,Farmers' Group,Yes,,1,Monthly,,20,10,4
20402307,Business Assoc,No,,,,,,,
20402307,Cultural Group,Yes,,5,Annually,,26,5,18
20402307,Women's Group,No,,,,,,,
20402307,Community Victim Support Unit (C-VSU),No,,,,,,,
20402307,Religious Group,Yes,,5,Weekly,,25,10,5
20402307,Other (Specify),No,,,,,,,
20402307,Community Police/Watch Group,Yes,,10,Monthly,,10,1,0
20402307,Savings & Credit Coop,No,,,,,,,
20402307,Health Committee,Yes,,1,Monthly,,10,7,7
20402307,School Committee,Yes,,1,Monthly,,12,6,3
20402308,Savings & Credit Coop,No,,,,,,,
20402308,Community Child Protenction Committee (C-CPC),No,,,,,,,
20402308,Health Committee,Yes,,8,Monthly,,10,5,3
20402308,School Committee,Yes,,3,Monthly,,10,6,3
20402308,Tobacco Club,Yes,,4,Monthly,,13,4,0
20402308,Disabled Assoc,No,,,,,,,
20402308,Parent-Teacher Assoc,Yes,,3,Monthly,,10,2,2
20402308,Youth Group,No,,,,,,,
20402308,Other (Specify),No,,,,,,,
20402308,Cultural Group,Yes,,2,Weekly,,50,30,10
20402308,NGO,No,,,,,,,
20402308,Women's Group,Yes,,15,Weekly,,20,20,10
20402308,Farmers' Group,No,,,,,,,
20402308,Sports Group,Yes,,2,Weekly,,20,20,15
20402308,Community Police/Watch Group,Yes,,2,Weekly,,10,0,3
20402308,Religious Group,Yes,,10,Weekly,,217,128,130
20402308,Community Victim Support Unit (C-VSU),No,,,,,,,
20402308,Business Assoc,No,,,,,,,
20402308,Children's Groups,No,,,,,,,
20402308,Village Development Committee,Yes,,1,Monthly,,22,6,0
20402308,Political Group,Yes,,3,Other(Specify),WHEN THERE IS NEED,150,75,101
20402308,Agricultural Coop,No,,,,,,,
20402309,Other (Specify),No,,,,,,,
20402309,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,6,0
20402309,Religious Group,Yes,,4,Weekly,,30,18,15
20402309,Tobacco Club,Yes,,3,Monthly,,10,10,0
20402309,Health Committee,Yes,,1,Monthly,,15,9,0
20402309,Sports Group,Yes,,2,Weekly,,18,0,10
20402309,Cultural Group,Yes,,1,Other(Specify),WHEN THERE IS NEED,20,5,18
20402309,School Committee,Yes,,1,Monthly,,10,7,0
20402309,Agricultural Coop,No,,,,,,,
20402309,Savings & Credit Coop,Yes,,15,Weekly,,10,10,3
20402309,Youth Group,Yes,,2,Monthly,,25,10,15
20402309,NGO,Yes,,5,Weekly,,50,32,12
20402309,Women's Group,Yes,,14,Weekly,,10,10,5
20402309,Community Police/Watch Group,Yes,,2,Monthly,,10,4,0
20402309,Farmers' Group,Yes,,2,Monthly,,60,30,15
20402309,Business Assoc,No,,,,,,,
20402309,Parent-Teacher Assoc,Yes,,1,Monthly,,12,5,0
20402309,Political Group,Yes,,5,Other(Specify),WHEN THERE IS NEED,500,300,80
20402309,Disabled Assoc,No,,,,,,,
20402309,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,4,0
20402309,Children's Groups,No,,,,,,,
20402309,Village Development Committee,Yes,,2,Monthly,,15,6,4
20402310,Other (Specify),No,,,,,,,
20402310,NGO,No,,,,,,,
20402310,Cultural Group,Yes,,1,Quarterly,,34,2,20
20402310,Sports Group,Yes,,5,Weekly,,22,6,20
20402310,Women's Group,Yes,,1,Weekly,,17,17,6
20402310,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,4,2
20402310,Parent-Teacher Assoc,Yes,,1,Weekly,,10,4,0
20402310,Savings & Credit Coop,No,,,,,,,
20402310,Tobacco Club,Yes,,3,Weekly,,3,0,0
20402310,Village Development Committee,Yes,,2,Monthly,,12,6,4
20402310,School Committee,Yes,,1,Weekly,,10,4,0
20402310,Health Committee,Yes,,1,Monthly,,10,6,4
20402310,Agricultural Coop,No,,,,,,,
20402310,Community Police/Watch Group,No,,,,,,,
20402310,Business Assoc,No,,,,,,,
20402310,Farmers' Group,No,,,,,,,
20402310,Disabled Assoc,Yes,,1,Monthly,,4,0,0
20402310,Religious Group,Yes,,9,Weekly,,80,50,40
20402310,Political Group,Yes,,3,Weekly,,30,10,10
20402310,Children's Groups,No,,,,,,,
20402310,Youth Group,No,,,,,,,
20402310,Community Victim Support Unit (C-VSU),No,,,,,,,
20402311,Business Assoc,No,,,,,,,
20402311,Farmers' Group,No,,,,,,,
20402311,Youth Group,Yes,,1,Weekly,,50,30,50
20402311,Health Committee,Yes,,1,Weekly,,1,1,0
20402311,Parent-Teacher Assoc,Yes,,1,Weekly,,10,5,0
20402311,School Committee,Yes,,1,Weekly,,9,4,1
20402311,Women's Group,Yes,,10,Weekly,,20,20,4
20402311,NGO,No,,,,,,,
20402311,Cultural Group,No,,,,,,,
20402311,Agricultural Coop,No,,,,,,,
20402311,Other (Specify),No,,,,,,,
20402311,Religious Group,Yes,,7,Weekly,,30,25,0
20402311,Tobacco Club,No,,,,,,,
20402311,Community Victim Support Unit (C-VSU),Yes,,1,Weekly,,2,1,0
20402311,Savings & Credit Coop,No,,,,,,,
20402311,Political Group,Yes,,4,Monthly,,90,45,3
20402311,Community Child Protenction Committee (C-CPC),Yes,,1,Weekly,,1,0,0
20402311,Children's Groups,No,,,,,,,
20402311,Sports Group,Yes,,2,Weekly,,30,0,20
20402311,Disabled Assoc,Yes,,1,Weekly,,19,11,6
20402311,Village Development Committee,Yes,,1,Monthly,,10,5,2
20402311,Community Police/Watch Group,Yes,,1,Monthly,,12,0,0
20403312,School Committee,Yes,,1,Monthly,,10,4,1
20403312,Cultural Group,Yes,,1,Monthly,,10,4,0
20403312,Political Group,Yes,,4,Monthly,,100,50,30
20403312,Other (Specify),No,,,,,,,
20403312,Tobacco Club,Yes,,30,Monthly,,20,5,0
20403312,Business Assoc,No,,,,,,,
20403312,Religious Group,Yes,,13,Weekly,,200,130,75
20403312,Women's Group,Yes,,10,Weekly,,20,19,9
20403312,NGO,Yes,,3,Weekly,,25,11,5
20403312,Children's Groups,No,,,,,,,
20403312,Disabled Assoc,Yes,,1,Monthly,,15,10,4
20403312,Youth Group,Yes,,1,Monthly,,20,10,20
20403312,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,6,2
20403312,Community Police/Watch Group,Yes,,2,Weekly,,15,2,9
20403312,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,6,0
20403312,Parent-Teacher Assoc,Yes,,2,Monthly,,10,5,0
20403312,Savings & Credit Coop,Yes,,1,Monthly,,10,7,3
20403312,Farmers' Group,Yes,,2,Monthly,,100,30,0
20403312,Sports Group,Yes,,3,Weekly,,55,21,43
20403312,Village Development Committee,Yes,,1,Monthly,,10,3,1
20403312,Health Committee,Yes,,4,Monthly,,10,6,6
20403312,Agricultural Coop,Yes,,1,Monthly,,65,20,0
20403313,Community Police/Watch Group,Yes,,6,Monthly,,10,2,4
20403313,Village Development Committee,Yes,,6,Monthly,,10,5,2
20403313,Agricultural Coop,No,,,,,,,
20403313,Other (Specify),No,,,,,,,
20403313,Community Child Protenction Committee (C-CPC),No,,,,,,,
20403313,Disabled Assoc,No,,,,,,,
20403313,Political Group,Yes,,3,Monthly,,72,45,10
20403313,Women's Group,Yes,,6,Weekly,,25,20,12
20403313,School Committee,Yes,,2,Monthly,,10,4,2
20403313,Business Assoc,No,,,,,,,
20403313,Health Committee,Yes,,9,Monthly,,10,4,2
20403313,Youth Group,Yes,,2,Monthly,,35,15,10
20403313,Savings & Credit Coop,No,,,,,,,
20403313,Parent-Teacher Assoc,Yes,,2,Monthly,,10,5,0
20403313,Sports Group,Yes,,5,Weekly,,45,16,30
20403313,Children's Groups,No,,,,,,,
20403313,NGO,No,,,,,,,
20403313,Cultural Group,Yes,,1,Weekly,,30,5,20
20403313,Religious Group,Yes,,17,Weekly,,80,50,60
20403313,Farmers' Group,No,,,,,,,
20403313,Community Victim Support Unit (C-VSU),No,,,,,,,
20403313,Tobacco Club,No,,,,,,,
20404314,NGO,No,,,,,,,
20404314,Health Committee,No,,,,,,,
20404314,School Committee,Yes,,1,Monthly,,10,6,2
20404314,Children's Groups,No,,,,,,,
20404314,Religious Group,No,,,,,,,
20404314,Youth Group,Yes,,1,Weekly,,15,3,15
20404314,Community Child Protenction Committee (C-CPC),No,,,,,,,
20404314,Cultural Group,No,,,,,,,
20404314,Community Police/Watch Group,No,,,,,,,
20404314,Business Assoc,No,,,,,,,
20404314,Women's Group,No,,,,,,,
20404314,Parent-Teacher Assoc,Yes,,1,Monthly,,10,4,1
20404314,Other (Specify),No,,,,,,,
20404314,Community Victim Support Unit (C-VSU),No,,,,,,,
20404314,Disabled Assoc,No,,,,,,,
20404314,Tobacco Club,No,,,,,,,
20404314,Village Development Committee,No,,,,,,,
20404314,Agricultural Coop,No,,,,,,,
20404314,Political Group,No,,,,,,,
20404314,Sports Group,No,,,,,,,
20404314,Savings & Credit Coop,Yes,,10,Weekly,,20,20,14
20404314,Farmers' Group,No,,,,,,,
20404315,Sports Group,Yes,,6,Other(Specify),DAILY,70,30,60
20404315,Village Development Committee,Yes,,1,Monthly,,15,5,1
20404315,Disabled Assoc,Yes,,1,Monthly,,10,6,2
20404315,NGO,No,,,,,,,
20404315,Agricultural Coop,No,,,,,,,
20404315,School Committee,Yes,,1,Monthly,,10,4,0
20404315,Business Assoc,No,,,,,,,
20404315,Children's Groups,No,,,,,,,
20404315,Political Group,Yes,,2,Other(Specify),WHEN THERE IS NEED,75,37,40
20404315,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,8,6,0
20404315,Health Committee,Yes,,1,Other(Specify),TWICE A WEEK,8,4,0
20404315,Parent-Teacher Assoc,Yes,,1,Monthly,,15,6,0
20404315,Farmers' Group,No,,,,,,,
20404315,Women's Group,Yes,,20,Weekly,,15,10,8
20404315,Religious Group,Yes,,7,Weekly,,250,180,70
20404315,Other (Specify),No,,,,,,,
20404315,Tobacco Club,No,,,,,,,
20404315,Savings & Credit Coop,No,,,,,,,
20404315,Community Police/Watch Group,Yes,,1,Monthly,,10,1,5
20404315,Youth Group,Yes,,2,Weekly,,28,10,26
20404315,Community Victim Support Unit (C-VSU),No,,,,,,,
20404315,Cultural Group,Yes,,6,Other(Specify),TIMEOFCEREMONIES,20,6,12
20404316,Community Victim Support Unit (C-VSU),No,,,,,,,
20404316,School Committee,No,,,,,,,
20404316,Other (Specify),No,,,,,,,
20404316,Community Child Protenction Committee (C-CPC),No,,,,,,,
20404316,Disabled Assoc,No,,,,,,,
20404316,Women's Group,No,,,,,,,
20404316,Religious Group,No,,,,,,,
20404316,Political Group,No,,,,,,,
20404316,Business Assoc,No,,,,,,,
20404316,Sports Group,No,,,,,,,
20404316,Community Police/Watch Group,Yes,,1,Monthly,,4,0,0
20404316,NGO,No,,,,,,,
20404316,Farmers' Group,No,,,,,,,
20404316,Cultural Group,No,,,,,,,
20404316,Health Committee,Yes,,2,Monthly,,7,2,0
20404316,Youth Group,No,,,,,,,
20404316,Savings & Credit Coop,Yes,,3,Weekly,,12,9,0
20404316,Children's Groups,No,,,,,,,
20404316,Parent-Teacher Assoc,No,,,,,,,
20404316,Tobacco Club,No,,,,,,,
20404316,Village Development Committee,Yes,,1,Monthly,,15,7,2
20404316,Agricultural Coop,No,,,,,,,
20405317,Savings & Credit Coop,No,,,,,,,
20405317,Disabled Assoc,No,,,,,,,
20405317,Youth Group,Yes,,2,Monthly,,45,19,40
20405317,Cultural Group,Yes,,4,Weekly,,85,15,50
20405317,Agricultural Coop,No,,,,,,,
20405317,Business Assoc,No,,,,,,,
20405317,Religious Group,Yes,,14,Weekly,,150,90,100
20405317,Parent-Teacher Assoc,Yes,,1,Weekly,,10,4,0
20405317,Sports Group,Yes,,5,Weekly,,40,22,25
20405317,Community Child Protenction Committee (C-CPC),No,,,,,,,
20405317,Community Victim Support Unit (C-VSU),No,,,,,,,
20405317,School Committee,Yes,,1,Weekly,,10,5,0
20405317,NGO,Yes,,2,Monthly,,10,3,5
20405317,Community Police/Watch Group,Yes,,1,Weekly,,10,2,5
20405317,Children's Groups,No,,,,,,,
20405317,Political Group,Yes,,4,Monthly,,72,45,40
20405317,Farmers' Group,No,,,,,,,
20405317,Tobacco Club,Yes,,5,Weekly,,25,5,3
20405317,Women's Group,Yes,,5,Weekly,,25,25,15
20405317,Village Development Committee,Yes,,3,Monthly,,15,7,5
20405317,Health Committee,Yes,,1,Monthly,,15,7,5
20405317,Other (Specify),No,,,,,,,
20405318,Business Assoc,No,,,,,,,
20405318,Sports Group,No,,,,,,,
20405318,Health Committee,No,,,,,,,
20405318,Disabled Assoc,No,,,,,,,
20405318,Cultural Group,No,,,,,,,
20405318,Parent-Teacher Assoc,No,,,,,,,
20405318,Children's Groups,No,,,,,,,
20405318,Youth Group,No,,,,,,,
20405318,Farmers' Group,No,,,,,,,
20405318,School Committee,No,,,,,,,
20405318,Other (Specify),No,,,,,,,
20405318,Village Development Committee,No,,,,,,,
20405318,Community Victim Support Unit (C-VSU),No,,,,,,,
20405318,Community Police/Watch Group,Yes,,1,Other(Specify),WHEN THERE IS NEED,11,4,0
20405318,Agricultural Coop,No,,,,,,,
20405318,Tobacco Club,No,,,,,,,
20405318,Religious Group,No,,,,,,,
20405318,Savings & Credit Coop,Yes,,1,Weekly,,5,2,1
20405318,Community Child Protenction Committee (C-CPC),No,,,,,,,
20405318,Women's Group,No,,,,,,,
20405318,NGO,No,,,,,,,
20405318,Political Group,No,,,,,,,
20405319,Savings & Credit Coop,No,,,,,,,
20405319,Other (Specify),No,,,,,,,
20405319,Farmers' Group,No,,,,,,,
20405319,Business Assoc,No,,,,,,,
20405319,Cultural Group,Yes,,5,Monthly,,400,150,305
20405319,Disabled Assoc,No,,,,,,,
20405319,NGO,No,,,,,,,
20405319,Community Police/Watch Group,Yes,,5,Monthly,,15,5,10
20405319,Youth Group,Yes,,5,Monthly,,35,23,30
20405319,Community Child Protenction Committee (C-CPC),No,,,,,,,
20405319,Political Group,Yes,,4,Quarterly,,75,40,50
20405319,Religious Group,Yes,,10,Weekly,,200,125,150
20405319,Health Committee,Yes,,12,Monthly,,10,5,3
20405319,Village Development Committee,Yes,,12,Monthly,,10,5,2
20405319,Children's Groups,No,,,,,,,
20405319,Agricultural Coop,No,,,,,,,
20405319,Sports Group,Yes,,6,Weekly,,50,23,45
20405319,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,0
20405319,Women's Group,Yes,,12,Weekly,,25,20,15
20405319,School Committee,Yes,,1,Monthly,,10,5,2
20405319,Community Victim Support Unit (C-VSU),No,,,,,,,
20405319,Tobacco Club,No,,,,,,,
20405320,School Committee,Yes,,1,Weekly,,8,3,0
20405320,Parent-Teacher Assoc,Yes,,1,Weekly,,10,6,2
20405320,Disabled Assoc,Yes,,1,Monthly,,13,9,4
20405320,Farmers' Group,No,,,,,,,
20405320,Cultural Group,Yes,,2,Other(Specify),WHEN THERE IS NEED,32,4,22
20405320,Savings & Credit Coop,Yes,,1,Weekly,,10,10,0
20405320,Women's Group,Yes,,7,Weekly,,50,50,25
20405320,NGO,Yes,,2,Weekly,,170,75,20
20405320,Community Police/Watch Group,Yes,,2,Weekly,,13,0,4
20405320,Community Child Protenction Committee (C-CPC),No,,,,,,,
20405320,Other (Specify),No,,,,,,,
20405320,Political Group,Yes,,3,Other(Specify),WHEN THERE IS NEED,1000,800,200
20405320,Agricultural Coop,No,,,,,,,
20405320,Religious Group,Yes,,9,Weekly,,300,200,100
20405320,Sports Group,Yes,,2,Weekly,,60,12,48
20405320,Village Development Committee,Yes,,1,Monthly,,15,7,8
20405320,Business Assoc,No,,,,,,,
20405320,Youth Group,Yes,,3,Weekly,,15,8,15
20405320,Tobacco Club,Yes,,1,Quarterly,,2,0,1
20405320,Health Committee,Yes,,1,Monthly,,3,1,0
20405320,Children's Groups,Yes,,2,Weekly,,53,35,50
20405320,Community Victim Support Unit (C-VSU),No,,,,,,,
20406321,Cultural Group,Yes,,3,Monthly,,150,30,75
20406321,Tobacco Club,Yes,,2,Monthly,,15,0,5
20406321,Community Victim Support Unit (C-VSU),No,,,,,,,
20406321,Savings & Credit Coop,No,,,,,,,
20406321,Village Development Committee,Yes,,1,Monthly,,30,15,7
20406321,Disabled Assoc,No,,,,,,,
20406321,Youth Group,No,,,,,,,
20406321,Religious Group,Yes,,5,Weekly,,80,50,45
20406321,NGO,No,,,,,,,
20406321,Sports Group,Yes,,10,Weekly,,37,12,26
20406321,Farmers' Group,No,,,,,,,
20406321,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,0
20406321,Political Group,Yes,,4,Monthly,,72,45,50
20406321,Other (Specify),No,,,,,,,
20406321,Community Child Protenction Committee (C-CPC),No,,,,,,,
20406321,Community Police/Watch Group,Yes,,3,Monthly,,10,0,5
20406321,Children's Groups,No,,,,,,,
20406321,School Committee,Yes,,1,Monthly,,10,5,3
20406321,Women's Group,Yes,,12,Weekly,,25,15,5
20406321,Business Assoc,No,,,,,,,
20406321,Health Committee,Yes,,10,Monthly,,10,5,5
20406321,Agricultural Coop,No,,,,,,,
20406322,Health Committee,Yes,,2,Monthly,,15,11,6
20406322,Political Group,Yes,,4,Monthly,,90,65,30
20406322,Village Development Committee,Yes,,1,Monthly,,10,5,5
20406322,Business Assoc,No,,,,,,,
20406322,Community Police/Watch Group,Yes,,2,Monthly,,20,5,0
20406322,Disabled Assoc,Yes,,1,Annually,,60,36,20
20406322,Sports Group,Yes,,3,Weekly,,56,20,15
20406322,NGO,No,,,,,,,
20406322,Parent-Teacher Assoc,Yes,,2,Weekly,,10,5,0
20406322,Religious Group,Yes,,12,Weekly,,250,125,156
20406322,School Committee,Yes,,2,Weekly,,10,5,0
20406322,Children's Groups,No,,,,,,,
20406322,Savings & Credit Coop,No,,,,,,,
20406322,Community Victim Support Unit (C-VSU),Yes,,1,Weekly,,20,10,0
20406322,Farmers' Group,No,,,,,,,
20406322,Other (Specify),No,,,,,,,
20406322,Women's Group,Yes,,12,Weekly,,22,15,10
20406322,Community Child Protenction Committee (C-CPC),Yes,,1,Weekly,,30,15,8
20406322,Tobacco Club,No,,,,,,,
20406322,Agricultural Coop,No,,,,,,,
20406322,Youth Group,Yes,,1,Monthly,,25,13,20
20406322,Cultural Group,Yes,,2,Weekly,,55,20,30
20406323,Sports Group,Yes,,2,Weekly,,30,0,30
20406323,Agricultural Coop,No,,,,,,,
20406323,Youth Group,No,,,,,,,
20406323,Community Victim Support Unit (C-VSU),No,,,,,,,
20406323,Cultural Group,No,,,,,,,
20406323,Disabled Assoc,No,,,,,,,
20406323,Political Group,Yes,,3,Other(Specify),WHEN THERE IS NEED,30,10,3
20406323,Religious Group,Yes,,15,Weekly,,3000,2660,1990
20406323,Farmers' Group,No,,,,,,,
20406323,Village Development Committee,Yes,,1,Quarterly,,10,6,0
20406323,Health Committee,Yes,,1,Monthly,,10,5,0
20406323,NGO,Yes,,1,Other(Specify),TWICE A WEEK,12,8,2
20406323,Children's Groups,No,,,,,,,
20406323,Parent-Teacher Assoc,Yes,,1,Weekly,,10,5,0
20406323,Savings & Credit Coop,No,,,,,,,
20406323,Community Child Protenction Committee (C-CPC),No,,,,,,,
20406323,Business Assoc,No,,,,,,,
20406323,Other (Specify),No,,,,,,,
20406323,Community Police/Watch Group,Yes,,1,Monthly,,10,3,0
20406323,Women's Group,Yes,,2,Other(Specify),TWICE A WEEK,23,23,1
20406323,School Committee,Yes,,1,Weekly,,10,4,0
20406323,Tobacco Club,No,,,,,,,
20407324,Children's Groups,No,,,,,,,
20407324,Community Police/Watch Group,No,,,,,,,
20407324,Village Development Committee,Yes,,5,Monthly,,10,6,5
20407324,Cultural Group,Yes,,1,Weekly,,20,5,11
20407324,Women's Group,Yes,,2,Weekly,,15,15,5
20407324,Religious Group,Yes,,14,Weekly,,90,55,60
20407324,Business Assoc,No,,,,,,,
20407324,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,0
20407324,Sports Group,No,,,,,,,
20407324,Community Victim Support Unit (C-VSU),No,,,,,,,
20407324,NGO,No,,,,,,,
20407324,Health Committee,Yes,,6,Monthly,,10,6,5
20407324,Other (Specify),No,,,,,,,
20407324,Disabled Assoc,No,,,,,,,
20407324,Youth Group,No,,,,,,,
20407324,Community Child Protenction Committee (C-CPC),No,,,,,,,
20407324,Tobacco Club,No,,,,,,,
20407324,Farmers' Group,No,,,,,,,
20407324,Political Group,Yes,,2,Monthly,,25,15,15
20407324,Agricultural Coop,No,,,,,,,
20407324,Savings & Credit Coop,No,,,,,,,
20407324,School Committee,Yes,,1,Monthly,,10,5,2
20421325,Farmers' Group,No,,,,,,,
20421325,Agricultural Coop,No,,,,,,,
20421325,Business Assoc,Yes,,10,Monthly,,15,7,8
20421325,Savings & Credit Coop,Yes,,2,Weekly,,10,10,2
20421325,Community Police/Watch Group,Yes,,1,Weekly,,4,0,1
20421325,Children's Groups,No,,,,,,,
20421325,Health Committee,Yes,,1,Monthly,,15,7,7
20421325,Community Child Protenction Committee (C-CPC),No,,,,,,,
20421325,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,0
20421325,Women's Group,Yes,,3,Weekly,,20,20,3
20421325,Religious Group,Yes,,6,Weekly,,500,330,150
20421325,Village Development Committee,Yes,,1,Quarterly,,10,4,2
20421325,Political Group,Yes,,3,Other(Specify),WHEN THERE IS NEED,800,500,120
20421325,Tobacco Club,No,,,,,,,
20421325,Community Victim Support Unit (C-VSU),No,,,,,,,
20421325,Other (Specify),No,,,,,,,
20421325,NGO,Yes,,1,Weekly,,4,1,1
20421325,Sports Group,Yes,,1,Weekly,,1000,500,700
20421325,School Committee,Yes,,1,Monthly,,10,4,2
20421325,Cultural Group,Yes,,1,Other(Specify),WHEN THERE IS NEED,20,5,5
20421325,Youth Group,Yes,,6,Weekly,,45,17,45
20421325,Disabled Assoc,No,,,,,,,
20501326,Sports Group,Yes,,2,Weekly,,40,20,40
20501326,Cultural Group,No,,,,,,,
20501326,Health Committee,Yes,,1,Monthly,,12,10,1
20501326,Political Group,Yes,,4,Other(Specify),WHEN THERE IS NEED,28,17,13
20501326,Community Child Protenction Committee (C-CPC),No,,,,,,,
20501326,Youth Group,No,,,,,,,
20501326,Religious Group,Yes,,7,Weekly,,50,30,13
20501326,Community Victim Support Unit (C-VSU),No,,,,,,,
20501326,Disabled Assoc,No,,,,,,,
20501326,NGO,No,,,,,,,
20501326,Tobacco Club,No,,,,,,,
20501326,Other (Specify),No,,,,,,,
20501326,Parent-Teacher Assoc,Yes,,2,Annually,,15,9,7
20501326,Children's Groups,No,,,,,,,
20501326,School Committee,No,,,,,,,
20501326,Business Assoc,No,,,,,,,
20501326,Village Development Committee,No,,,,,,,
20501326,Community Police/Watch Group,Yes,,2,Weekly,,10,4,0
20501326,Savings & Credit Coop,No,,,,,,,
20501326,Women's Group,Yes,,2,Monthly,,18,18,4
20501326,Farmers' Group,No,,,,,,,
20501326,Agricultural Coop,No,,,,,,,
20501327,Tobacco Club,No,,,,,,,
20501327,Youth Group,Yes,,1,Weekly,,50,28,50
20501327,Business Assoc,No,,,,,,,
20501327,NGO,Yes,,5,Monthly,,56,38,10
20501327,Sports Group,Yes,,2,Weekly,,63,25,40
20501327,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,10,5,0
20501327,School Committee,Yes,,1,Monthly,,10,6,2
20501327,Cultural Group,Yes,,1,Other(Specify),WHEN THERE IS NEED,435,375,295
20501327,Savings & Credit Coop,Yes,,3,Weekly,,32,17,10
20501327,Farmers' Group,Yes,,1,Monthly,,10,5,2
20501327,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,1
20501327,Agricultural Coop,No,,,,,,,
20501327,Village Development Committee,Yes,,1,Monthly,,16,8,8
20501327,Community Police/Watch Group,Yes,,1,Monthly,,10,4,1
20501327,Women's Group,Yes,,20,Weekly,,30,30,10
20501327,Children's Groups,Yes,,1,Weekly,,59,29,55
20501327,Other (Specify),No,,,,,,,
20501327,Political Group,Yes,,4,Other(Specify),WHEN THERE IS NEED,875,500,500
20501327,Religious Group,Yes,,11,Weekly,,300,200,120
20501327,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,6,2
20501327,Health Committee,Yes,,1,Monthly,,9,7,3
20501327,Disabled Assoc,Yes,,1,Monthly,,8,4,2
20501328,Farmers' Group,Yes,,3,Monthly,,30,25,7
20501328,Agricultural Coop,No,,,,,,,
20501328,Savings & Credit Coop,Yes,,3,Monthly,,20,8,7
20501328,Children's Groups,Yes,,1,Weekly,,78,44,74
20501328,Disabled Assoc,Yes,,1,Monthly,,2,2,0
20501328,NGO,Yes,,4,Monthly,,15,8,2
20501328,Women's Group,Yes,,10,Weekly,,815,620,310
20501328,School Committee,Yes,,1,Monthly,,15,6,1
20501328,Health Committee,Yes,,3,Weekly,,15,11,7
20501328,Sports Group,Yes,,1,Monthly,,115,40,75
20501328,Youth Group,Yes,,3,Weekly,,74,30,74
20501328,Other (Specify),No,,,,,,,
20501328,Political Group,Yes,,4,Other(Specify),WHEN THERE IS NEED,2000,148,76
20501328,Community Victim Support Unit (C-VSU),No,,,,,,,
20501328,Religious Group,Yes,,10,Weekly,,790,500,300
20501328,Village Development Committee,Yes,,3,Monthly,,13,7,1
20501328,Tobacco Club,No,,,,,,,
20501328,Business Assoc,No,,,,,,,
