case_id,visit,ea_id,ag_j00,ag_j03,ag_j05a,ag_j05b,ag_j05b_os,ag_j05c,ag_j06d_os
202034940002,1,20203494,,,,,,,
202034940009,1,20203494,D1,RICE PLOT,1,acre,,,TOO FAR FROM HOUSEHOLD
202034940017,1,20203494,,,,,,,
202034940030,1,20203494,,,,,,,
202034940048,1,20203494,,,,,,,
202034940052,1,20203494,,,,,,,
202034940061,1,20203494,,,,,,,
202034940081,1,20203494,,,,,,,
202034940083,1,20203494,D1,MAIZE LOCAL,1,acre,,.46000001,
202034940089,1,20203494,,,,,,,
202034940103,1,20203494,D1,SWEET POTATOES,1,acre,,.22,
202034940132,1,20203494,,,,,,,
202034940134,1,20203494,D1,SWEET POTATOES,5,acre,,.31,
202034940145,1,20203494,,,,,,,
202034940186,1,20203494,,,,,,,
202034940202,1,20203494,,,,,,,
202031350012,1,20203135,,,,,,,
202031350027,1,20203135,,,,,,,
202031350030,1,20203135,,,,,,,
202031350045,1,20203135,,,,,,,
202031350060,1,20203135,D1,FALLOW,.25,acre,,.19,
202031350075,1,20203135,,,,,,,
202031350089,1,20203135,,,,,,,
202031350104,1,20203135,,,,,,,
202031350119,1,20203135,,,,,,,
202031350134,1,20203135,,,,,,,
202031350149,1,20203135,,,,,,,
202031350164,1,20203135,,,,,,,
202031350179,1,20203135,,,,,,,
202031350194,1,20203135,,,,,,,
202031350209,1,20203135,,,,,,,
202031350224,1,20203135,D1,SWEET POTATOES,.25,acre,,.079999998,
202036560013,1,20203656,,,,,,,
202036560021,1,20203656,,,,,,,
202036560029,1,20203656,,,,,,,
202036560037,1,20203656,,,,,,,
202036560053,1,20203656,,,,,,,
202036560061,1,20203656,,,,,,,
202036560069,1,20203656,,,,,,,
202036560076,1,20203656,,,,,,,
202036560092,1,20203656,,,,,,,
202036560100,1,20203656,,,,,,,
202036560108,1,20203656,,,,,,,
202036560116,1,20203656,,,,,,,
202036560132,1,20203656,,,,,,,
202036560140,1,20203656,,,,,,,
202036560148,1,20203656,,,,,,,
202036560163,1,20203656,,,,,,,
202036940016,1,20203694,,,,,,,
202036940028,1,20203694,,,,,,,
202036940039,1,20203694,,,,,,,
202036940050,1,20203694,,,,,,,
202036940072,1,20203694,,,,,,,
202036940083,1,20203694,,,,,,,
202036940094,1,20203694,,,,,,,
202036940106,1,20203694,,,,,,,
202036940128,1,20203694,,,,,,,
202036940139,1,20203694,,,,,,,
202036940150,1,20203694,,,,,,,
202036940161,1,20203694,,,,,,,
202036940184,1,20203694,,,,,,,
202036940195,1,20203694,,,,,,,
202036940206,1,20203694,,,,,,,
202036940228,1,20203694,,,,,,,
202041240004,1,20204124,D1,HYBRID MAIZE,.25,acre,,,TOO FAR FROM HOUSEHOLD
202041240004,1,20204124,D2,RICE,.25,acre,,.2,
202041240005,1,20204124,,,,,,,
202041240022,1,20204124,,,,,,,
202041240038,1,20204124,,,,,,,
202041240046,1,20204124,,,,,,,
202041240048,1,20204124,,,,,,,
202041240075,1,20204124,D1,RICE AT SCHEME,.5,acre,,.5,
202041240118,1,20204124,D1,RICE PLOT,.5,acre,,,TOO FAR FROM HOUSEHOLD
202041240130,1,20204124,,,,,,,
202041240158,1,20204124,,,,,,,
202041240180,1,20204124,,,,,,,
202041240203,1,20204124,,,,,,,
202041240205,1,20204124,,,,,,,
202041240305,1,20204124,,,,,,,
202041240308,1,20204124,,,,,,,
202047120016,1,20204712,,,,,,,
202047120019,1,20204712,,,,,,,
202047120028,1,20204712,,,,,,,
202047120037,1,20204712,,,,,,,
202047120056,1,20204712,,,,,,,
202047120065,1,20204712,,,,,,,
202047120075,1,20204712,,,,,,,
202047120084,1,20204712,,,,,,,
202047120103,1,20204712,,,,,,,
202047120112,1,20204712,,,,,,,
202047120121,1,20204712,,,,,,,
202047120131,1,20204712,,,,,,,
202047120149,1,20204712,,,,,,,
202047120159,1,20204712,,,,,,,
202047120168,1,20204712,,,,,,,
202047120187,1,20204712,,,,,,,
202054840006,1,20205484,,,,,,,
202054840014,1,20205484,,,,,,,
202054840022,1,20205484,,,,,,,
202054840030,1,20205484,,,,,,,
202054840038,1,20205484,,,,,,,
202054840054,1,20205484,,,,,,,
202054840062,1,20205484,,,,,,,
202054840070,1,20205484,,,,,,,
202054840077,1,20205484,,,,,,,
202054840093,1,20205484,,,,,,,
202054840101,1,20205484,,,,,,,
202054840109,1,20205484,,,,,,,
202054840133,1,20205484,D1,HYBRID MAIZE,.25,acre,,.1,
202054840133,1,20205484,D2,SWEET POTATOES,.5,acre,,.51999998,
202054840141,1,20205484,,,,,,,
202054840149,1,20205484,,,,,,,
202054840164,1,20205484,,,,,,,
202057000005,1,20205700,,,,,,,
202057000011,1,20205700,,,,,,,
202057000018,1,20205700,,,,,,,
202057000024,1,20205700,,,,,,,
202057000031,1,20205700,,,,,,,
202057000037,1,20205700,,,,,,,
202057000044,1,20205700,,,,,,,
202057000050,1,20205700,,,,,,,
202057000056,1,20205700,,,,,,,
202057000063,1,20205700,,,,,,,
202057000076,1,20205700,,,,,,,
202057000082,1,20205700,,,,,,,
202057000089,1,20205700,,,,,,,
202057000114,1,20205700,,,,,,,
202057000121,1,20205700,,,,,,,
202057000134,1,20205700,,,,,,,
202057210001,1,20205721,D1,HYBRID MAIZE,.25,acre,,.62,
202057210011,1,20205721,D1,RICE PLOT,.5,acre,,.38,
202057210058,1,20205721,,,,,,,
202057210064,1,20205721,,,,,,,
202057210081,1,20205721,,,,,,,
202057210084,1,20205721,D1,RICE,1,acre,,.75,
202057210091,1,20205721,,,,,,,
202057210105,1,20205721,,,,,,,
202057210121,1,20205721,,,,,,,
202057210135,1,20205721,D1,HYBRID MAIZE,.25,acre,,.12,
202057210143,1,20205721,,,,,,,
202057210161,1,20205721,,,,,,,
202057210183,1,20205721,,,,,,,
202057210184,1,20205721,,,,,,,
202057210190,1,20205721,,,,,,,
202052070003,2,20205207,,,,,,,
202052070009,2,20205207,D1,HYBRID MAIZE PLOT,.5,acre,,.30000001,
202052070015,2,20205207,,,,,,,
202052070021,2,20205207,,,,,,,
202052070028,2,20205207,D1,MPIRU PLOT,.25,acre,,.14,
202052070034,2,20205207,,,,,,,
202052070040,2,20205207,,,,,,,
202052070053,2,20205207,,,,,,,
202052070059,2,20205207,,,,,,,
202052070065,2,20205207,,,,,,,
202052070084,2,20205207,,,,,,,
202052070090,2,20205207,D1,RICE PLOT,1,acre,,.83999997,
202052070103,2,20205207,,,,,,,
202052070109,2,20205207,,,,,,,
202052070115,2,20205207,D1,RICE,.25,acre,,.20999999,
202052070127,2,20205207,D1,TOMATO,.25,acre,,.12,
202056340018,1,20205634,,,,,,,
202056340030,1,20205634,,,,,,,
202056340041,1,20205634,,,,,,,
202056340053,1,20205634,,,,,,,
202056340076,1,20205634,,,,,,,
202056340088,1,20205634,,,,,,,
202056340099,1,20205634,,,,,,,
202056340111,1,20205634,D1,SENGA RICE,1,acre,,1.26,
202056340134,1,20205634,,,,,,,
202056340146,1,20205634,,,,,,,
202056340157,1,20205634,,,,,,,
202056340169,1,20205634,,,,,,,
202056340192,1,20205634,,,,,,,
202056340204,1,20205634,D1,BEANS,.25,acre,,.14,
202056340215,1,20205634,D1,RICE,.75,acre,,.2,
202056340239,1,20205634,,,,,,,
202055250027,1,20205525,,,,,,,
202055250043,1,20205525,,,,,,,
202055250058,1,20205525,,,,,,,
202055250074,1,20205525,,,,,,,
202055250106,1,20205525,,,,,,,
202055250138,1,20205525,,,,,,,
202055250153,1,20205525,D1,RICE PLOT,.5,acre,,.69,
202055250185,1,20205525,,,,,,,
202055250201,1,20205525,,,,,,,
202055250217,1,20205525,,,,,,,
202055250232,1,20205525,,,,,,,
202055250264,1,20205525,,,,,,,
202055250280,1,20205525,,,,,,,
202055250296,1,20205525,,,,,,,
202055250327,1,20205525,,,,,,,
202063620005,2,20206362,,,,,,,
202063620025,2,20206362,,,,,,,
202063620035,2,20206362,,,,,,,
202063620047,2,20206362,D1,PAPRIKA,.25,acre,,.11,
202063620055,2,20206362,,,,,,,
202063620077,2,20206362,,,,,,,
202063620123,2,20206362,,,,,,,
202063620130,2,20206362,,,,,,,
202063620143,2,20206362,D1,TOMATO,.25,acre,,.1,
202063620150,2,20206362,,,,,,,
202063620156,2,20206362,,,,,,,
202063620179,2,20206362,,,,,,,
202063620195,2,20206362,,,,,,,
202063620232,2,20206362,,,,,,,
202063620243,2,20206362,,,,,,,
202063620271,2,20206362,,,,,,,
202062430008,1,20206243,D1,RECYCLED HYBRID MAIZE,.25,acre,,.23999999,
202062430015,1,20206243,,,,,,,
202062430023,1,20206243,,,,,,,
202062430030,1,20206243,,,,,,,
202062430046,1,20206243,D1,PAPRIKA PLOT,.25,acre,,.17,
202062430053,1,20206243,D1,LOCAL MAIZE,.25,acre,,.16,
202062430061,1,20206243,D1,HYBRID MAIZE,.75,acre,,.67000002,
202062430069,1,20206243,,,,,,,
202062430084,1,20206243,,,,,,,
202062430091,1,20206243,,,,,,,
202062430099,1,20206243,D1,PAPRIKA,.25,acre,,.22,
202062430107,1,20206243,D1,HYBRID RECYCLED,.75,acre,,.81,
202062430122,1,20206243,D1,DIMBA PLOT,.25,acre,,.20999999,
202062430130,1,20206243,,,,,,,
202062430137,1,20206243,D1,DIMBA LOGONA,.15000001,acre,,.14,
202062430152,1,20206243,D1,HYBRID MAIZE PLOT,.25,acre,,.25,
202201530002,1,20220153,,,,,,,
202201530040,1,20220153,,,,,,,
202201530059,1,20220153,,,,,,,
202201530098,1,20220153,,,,,,,
202201530117,1,20220153,,,,,,,
202201530137,1,20220153,,,,,,,
202201530252,1,20220153,,,,,,,
202201530329,1,20220153,,,,,,,
202201530349,1,20220153,,,,,,,
202200380015,1,20220038,,,,,,,
202200380028,1,20220038,,,,,,,
202200380041,1,20220038,,,,,,,
202200380054,1,20220038,,,,,,,
202200380080,1,20220038,,,,,,,
202200380145,1,20220038,,,,,,,
202200380159,1,20220038,,,,,,,
202200380172,1,20220038,,,,,,,
202200380185,1,20220038,,,,,,,
202200380211,1,20220038,,,,,,,
202200380237,1,20220038,,,,,,,
202200380263,1,20220038,,,,,,,
203010750001,1,20301075,,,,,,,
203010750006,1,20301075,,,,,,,
203010750011,1,20301075,,,,,,,
203010750016,1,20301075,,,,,,,
203010750020,1,20301075,,,,,,,
203010750030,1,20301075,D1,LOCAL MAIZE,.25,acre,,.15000001,
203010750035,1,20301075,,,,,,,
203010750040,1,20301075,,,,,,,
203010750054,1,20301075,,,,,,,
203010750059,1,20301075,,,,,,,
203010750064,1,20301075,,,,,,,
203010750069,1,20301075,,,,,,,
203010750078,1,20301075,,,,,,,
203010750083,1,20301075,,,,,,,
203010750088,1,20301075,,,,,,,
203010750097,1,20301075,,,,,,,
203025390008,2,20302539,D1,BEANS,.25,acre,,.17,
203025390016,2,20302539,,,,,,,
203025390038,2,20302539,D1,BEANS,.25,acre,,.13,
203025390047,2,20302539,D1,BEANS PLOT,.5,acre,,.41999999,
203025390047,2,20302539,D2,WHEAT PLOT,.5,acre,,.61000001,
203025390067,2,20302539,,,,,,,
203025390077,2,20302539,,,,,,,
203025390081,2,20302539,D1,IRISH POTATO PLOT,.25,acre,,.07,
203025390081,2,20302539,D2,BEANS PLOT,.25,acre,,.039999999,
203025390087,2,20302539,D1,IRISH POTATOES,.5,acre,,.31999999,
203025390104,2,20302539,,,,,,,
203025390115,2,20302539,,,,,,,
203025390120,2,20302539,D1,HYBRID RECYCLED MAIZE,.13,acre,,.1,
203025390137,2,20302539,D1,LOCAL MAIZE,.25,acre,,.20999999,
203025390148,2,20302539,,,,,,,
203025390169,2,20302539,,,,,,,
203025390177,2,20302539,D1,IRISH POTATO,1,acre,,.81999999,
203025390196,2,20302539,,,,,,,
203025920018,1,20302592,,,,,,,
203025920030,1,20302592,,,,,,,
203025920045,1,20302592,,,,,,,
203025920060,1,20302592,,,,,,,
203025920090,1,20302592,,,,,,,
203025920105,1,20302592,,,,,,,
203025920120,1,20302592,,,,,,,
203025920135,1,20302592,D1,HYBRID MAIZE,.15000001,acre,,.1,
203025920165,1,20302592,,,,,,,
203025920180,1,20302592,,,,,,,
203025920195,1,20302592,,,,,,,
203025920210,1,20302592,,,,,,,
203025920240,1,20302592,,,,,,,
203025920255,1,20302592,,,,,,,
203025920270,1,20302592,,,,,,,
203025920300,1,20302592,,,,,,,
203024320014,1,20302432,,,,,,,
203024320022,1,20302432,,,,,,,
203024320030,1,20302432,,,,,,,
203024320038,1,20302432,,,,,,,
203024320055,1,20302432,,,,,,,
203024320063,1,20302432,,,,,,,
203024320071,1,20302432,,,,,,,
203024320079,1,20302432,,,,,,,
203024320096,1,20302432,,,,,,,
203024320104,1,20302432,,,,,,,
203024320112,1,20302432,D1,TANAPOSI,.25,acre,,.090000004,
203024320121,1,20302432,,,,,,,
203024320137,1,20302432,,,,,,,
203024320145,1,20302432,D1,TANAPOSI,.12,acre,,.090000004,
203024320154,1,20302432,,,,,,,
203024320170,1,20302432,D1,TOMATO,.5,acre,,.34,
203034470015,1,20303447,,,,,,,
203034470023,1,20303447,,,,,,,
203034470032,1,20303447,,,,,,,
203034470040,1,20303447,,,,,,,
203034470057,1,20303447,,,,,,,
203034470065,1,20303447,,,,,,,
203034470074,1,20303447,,,,,,,
203034470082,1,20303447,,,,,,,
203034470099,1,20303447,,,,,,,
203034470108,1,20303447,,,,,,,
203034470116,1,20303447,,,,,,,
203034470124,1,20303447,,,,,,,
203034470141,1,20303447,,,,,,,
203034470150,1,20303447,,,,,,,
203034470158,1,20303447,,,,,,,
203034470175,1,20303447,,,,,,,
203030650008,2,20303065,,,,,,,
203030650012,2,20303065,,,,,,,
203030650013,2,20303065,,,,,,,
203030650026,2,20303065,,,,,,,
203030650031,2,20303065,,,,,,,
203030650039,2,20303065,,,,,,,
203030650044,2,20303065,,,,,,,
203030650050,2,20303065,D1,,.25,acre,,.31,
203030650058,2,20303065,,,,,,,
203030650069,2,20303065,,,,,,,
203030650087,2,20303065,,,,,,,
203030650093,2,20303065,D1,TOMATO,.25,acre,,.07,
203030650093,2,20303065,D2,CABBAGE,.25,acre,,.059999999,
203030650094,2,20303065,,,,,,,
203030650110,2,20303065,D1,TANAPOSI,.25,acre,,.050000001,
203030650116,2,20303065,D1,DIMBA,.25,acre,,.19,
203030650121,2,20303065,D1,,.12,acre,,.039999999,
203036540009,1,20303654,,,,,,,
203036540022,1,20303654,,,,,,,
203036540033,1,20303654,,,,,,,
203036540045,1,20303654,,,,,,,
203036540056,1,20303654,,,,,,,
203036540067,1,20303654,D1,FALLOW,.25,acre,,.19,
203036540078,1,20303654,,,,,,,
203036540089,1,20303654,,,,,,,
203036540100,1,20303654,,,,,,,
203036540123,1,20303654,,,,,,,
203036540134,1,20303654,,,,,,,
203036540156,1,20303654,,,,,,,
203036540178,1,20303654,,,,,,,
203036540189,1,20303654,,,,,,,
203036540201,1,20303654,,,,,,,
203036540223,1,20303654,D1,MAIZE,.5,acre,,.38,
203040840011,1,20304084,,,,,,,
203040840024,1,20304084,,,,,,,
203040840037,1,20304084,,,,,,,
203040840050,1,20304084,,,,,,,
203040840063,1,20304084,,,,,,,
203040840103,1,20304084,,,,,,,
203040840116,1,20304084,,,,,,,
203040840129,1,20304084,,,,,,,
203040840155,1,20304084,,,,,,,
203040840168,1,20304084,,,,,,,
203040840181,1,20304084,D1,HYBRID MAIZE,.25,acre,,.70999998,
203040840194,1,20304084,D1,HYBRID MAIZE,.25,acre,,.14,
203040840220,1,20304084,,,,,,,
203040840234,1,20304084,,,,,,,
203040840247,1,20304084,,,,,,,
203040840273,1,20304084,,,,,,,
203042850006,1,20304285,,,,,,,
203042850022,1,20304285,,,,,,,
203042850038,1,20304285,,,,,,,
203042850054,1,20304285,,,,,,,
203042850070,1,20304285,,,,,,,
203042850119,1,20304285,,,,,,,
203042850135,1,20304285,,,,,,,
203042850151,1,20304285,,,,,,,
203042850183,1,20304285,,,,,,,
203042850199,1,20304285,D1,TANAPOSI,.25,acre,,.02,
203042850216,1,20304285,,,,,,,
203042850232,1,20304285,D1,LOCAL MAIZE,.25,acre,,.13,
203042850296,1,20304285,,,,,,,
203042850329,1,20304285,,,,,,,
203043140003,1,20304314,,,,,,,
203043140005,1,20304314,,,,,,,
203043140021,1,20304314,,,,,,,
203043140050,1,20304314,D1,MAIZE HYBRID,1,acre,,,
203043140058,1,20304314,,,,,,,
203043140074,1,20304314,D1,"MAIZE,ONION,TOMATO",.25,acre,,,
203043140077,1,20304314,,,,,,,
203043140080,1,20304314,,,,,,,
203043140083,1,20304314,,,,,,,
203043140091,1,20304314,,,,,,,
203043140117,1,20304314,D1,MAIZE PLOT,.5,acre,,196.13,
203043140121,1,20304314,,,,,,,
203043140233,1,20304314,,,,,,,
203043140244,1,20304314,,,,,,,
203041640017,1,20304164,D1,ONION,.25,acre,,.14,
203041640023,1,20304164,,,,,,,
203041640035,1,20304164,D1,TANAPOSI,.25,acre,,.02,
203041640047,1,20304164,D1,DIMBA LOSALIMIDWA,.25,acre,,.31,
203041640070,1,20304164,,,,,,,
203041640082,1,20304164,D1,RECYCLED MAIZE PLOT,.13,acre,,.15000001,
203041640093,1,20304164,D1,LOCAL MAIZE,.25,acre,,.079999998,
203041640105,1,20304164,D1,TANAPOSI,.25,acre,,.039999999,
203041640105,1,20304164,D2,ONIONS,.25,acre,,.02,
203041640128,1,20304164,D1,LOCAL MAIZE PLOT,1,acre,,.69,
203041640140,1,20304164,,,,,,,
203041640152,1,20304164,D1,BEANS PLOT,.25,acre,,.22,
203041640163,1,20304164,D1,RECYCLED MAIZE PLOT,.2,acre,,.12,
203041640187,1,20304164,,,,,,,
203041640198,1,20304164,,,,,,,
203041640210,1,20304164,D1,RECYCLED,1.5,acre,,.64999998,
203041640233,1,20304164,D1,IRISH POTATO,.25,acre,,.2,
203041640233,1,20304164,D2,BEANS,.25,acre,,.029999999,
203046800011,1,20304680,,,,,,,
203046800024,1,20304680,,,,,,,
203046800036,1,20304680,,,,,,,
203046800049,1,20304680,,,,,,,
203046800062,1,20304680,,,,,,,
203046800074,1,20304680,,,,,,,
203046800087,1,20304680,,,,,,,
203046800099,1,20304680,,,,,,,
203046800112,1,20304680,,,,,,,
203046800124,1,20304680,,,,,,,
203046800150,1,20304680,,,,,,,
203046800175,1,20304680,,,,,,,
203046800187,1,20304680,,,,,,,
203046800212,1,20304680,,,,,,,
203046800225,1,20304680,,,,,,,
203046800238,1,20304680,,,,,,,
203046620012,1,20304662,,,,,,,
203046620018,1,20304662,,,,,,,
203046620025,1,20304662,,,,,,,
203046620031,1,20304662,,,,,,,
203046620045,1,20304662,,,,,,,
203046620051,1,20304662,,,,,,,
203046620058,1,20304662,,,,,,,
203046620065,1,20304662,,,,,,,
203046620078,1,20304662,,,,,,,
203046620084,1,20304662,,,,,,,
203046620091,1,20304662,,,,,,,
203046620098,1,20304662,,,,,,,
203046620111,1,20304662,,,,,,,
203046620117,1,20304662,,,,,,,
203046620124,1,20304662,,,,,,,
203046620137,1,20304662,,,,,,,
203057170002,1,20305717,D1,SUGARCANE,.5,acre,,.40000001,
203057170002,1,20305717,D2,MPIRU,.25,acre,,.18000001,
203057170004,1,20305717,,,,,,,
203057170020,1,20305717,,,,,,,
203057170026,1,20305717,,,,,,,
203057170030,1,20305717,,,,,,,
203057170033,1,20305717,,,,,,,
203057170039,1,20305717,,,,,,,
203057170062,1,20305717,D1,HYBRID MAIZE,.25,acre,,.07,
203057170069,1,20305717,,,,,,,
203057170073,1,20305717,D1,HYBRID MAIZE,.25,acre,,.15000001,
203057170110,1,20305717,D1,HYBRID MAIZE,.25,acre,,.1,
203057170117,1,20305717,,,,,,,
203057170119,1,20305717,,,,,,,
203057170121,1,20305717,D1,HYBRID MAIZE,.25,acre,,.11,
203057170143,1,20305717,,,,,,,
203057170149,1,20305717,,,,,,,
203053010006,2,20305301,,,,,,,
203053010012,2,20305301,,,,,,,
203053010018,2,20305301,D1,DIMBA LOSALIMIDWA,.12,acre,,.2,
203053010025,2,20305301,,,,,,,
203053010031,2,20305301,,,,,,,
203053010037,2,20305301,,,,,,,
203053010049,2,20305301,,,,,,,
203053010062,2,20305301,D1,TANAPOSI,.25,acre,,.039999999,
203053010068,2,20305301,,,,,,,
203053010080,2,20305301,,,,,,,
203053010086,2,20305301,,,,,,,
203053010093,2,20305301,,,,,,,
203053010105,2,20305301,D1,MPIRU PLOT,.25,acre,,.050000001,
203053010111,2,20305301,,,,,,,
203053010117,2,20305301,,,,,,,
203053010130,2,20305301,,,,,,,
203051720040,1,20305172,,,,,,,
203051720055,1,20305172,,,,,,,
203051720070,1,20305172,,,,,,,
203051720085,1,20305172,D1,DIMBA,.25,acre,,.14,
203051720101,1,20305172,,,,,,,
203051720116,1,20305172,,,,,,,
203051720131,1,20305172,,,,,,,
203051720146,1,20305172,D1,NKHWANI,.2,acre,,.02,
203051720161,1,20305172,D1,DIMBA,.25,acre,,.079999998,
203051720192,1,20305172,,,,,,,
203051720207,1,20305172,D1,TANAPOSI/NKHWANI,.14,acre,,.039999999,
203051720222,1,20305172,,,,,,,
203051720253,1,20305172,,,,,,,
203051720268,1,20305172,,,,,,,
203051720283,1,20305172,,,,,,,
203051720314,1,20305172,,,,,,,
203053820002,1,20305382,,,,,,,
203053820011,1,20305382,,,,,,,
203053820019,1,20305382,,,,,,,
203053820037,1,20305382,,,,,,,
203053820055,1,20305382,,,,,,,
203053820063,1,20305382,,,,,,,
203053820072,1,20305382,,,,,,,
203053820081,1,20305382,,,,,,,
203053820098,1,20305382,,,,,,,
203053820107,1,20305382,,,,,,,
203053820116,1,20305382,,,,,,,
203053820125,1,20305382,,,,,,,
203053820142,1,20305382,,,,,,,
203053820151,1,20305382,,,,,,,
203053820160,1,20305382,,,,,,,
203053820177,1,20305382,,,,,,,
203053400002,1,20305340,,,,,,,
203053400024,1,20305340,,,,,,,
203053400041,1,20305340,D1,HYBRID MAIZE,.25,acre,,,TOO FAR FROM HOUSEHOLD
203053400084,1,20305340,,,,,,,
203053400096,1,20305340,,,,,,,
203053400106,1,20305340,,,,,,,
203053400112,1,20305340,,,,,,,
203053400116,1,20305340,,,,,,,
203053400134,1,20305340,,,,,,,
203053400140,1,20305340,D1,HYBRID MAIZE,.25,acre,,.039999999,
203053400155,1,20305340,,,,,,,
203053400156,1,20305340,,,,,,,
203053400171,1,20305340,,,,,,,
203053400240,1,20305340,,,,,,,
203053400245,1,20305340,,,,,,,
203050230018,1,20305023,,,,,,,
203050230037,1,20305023,D1,TANAPOSI,.25,acre,,.059999999,
203050230046,1,20305023,,,,,,,
203050230055,1,20305023,,,,,,,
203050230064,1,20305023,,,,,,,
203050230074,1,20305023,,,,,,,
203050230083,1,20305023,,,,,,,
203050230092,1,20305023,,,,,,,
203050230101,1,20305023,,,,,,,
203050230110,1,20305023,,,,,,,
203050230129,1,20305023,,,,,,,
203050230147,1,20305023,D1,HYBRID MAIZE,.5,acre,,.51999998,
203050230156,1,20305023,,,,,,,
203050230165,1,20305023,,,,,,,
203050230184,1,20305023,,,,,,,
203064330002,1,20306433,,,,,,,
203064330013,1,20306433,,,,,,,
203064330025,1,20306433,,,,,,,
203064330036,1,20306433,,,,,,,
203064330047,1,20306433,,,,,,,
203064330081,1,20306433,,,,,,,
203064330093,1,20306433,,,,,,,
203064330104,1,20306433,,,,,,,
203064330127,1,20306433,,,,,,,
203064330138,1,20306433,,,,,,,
203064330149,1,20306433,,,,,,,
203064330172,1,20306433,,,,,,,
203064330183,1,20306433,,,,,,,
203064330195,1,20306433,,,,,,,
203064330217,1,20306433,,,,,,,
203064330229,1,20306433,,,,,,,
203062720011,1,20306272,,,,,,,
203062720020,1,20306272,,,,,,,
203062720028,1,20306272,,,,,,,
203062720037,1,20306272,,,,,,,
203062720054,1,20306272,,,,,,,
203062720063,1,20306272,D1,TOMATO,.5,acre,,.60000002,
203062720072,1,20306272,,,,,,,
203062720081,1,20306272,,,,,,,
203062720098,1,20306272,,,,,,,
203062720107,1,20306272,,,,,,,
203062720124,1,20306272,,,,,,,
203062720142,1,20306272,,,,,,,
203062720150,1,20306272,,,,,,,
203062720159,1,20306272,,,,,,,
203062720176,1,20306272,,,,,,,
203062960003,1,20306296,,,,,,,
203062960006,1,20306296,,,,,,,
203062960010,1,20306296,,,,,,,
203062960016,1,20306296,D1,MPIRU PLOT,.5,acre,,.14,
203062960047,1,20306296,,,,,,,
203062960059,1,20306296,,,,,,,
203062960068,1,20306296,,,,,,,
203062960071,1,20306296,,,,,,,
203062960077,1,20306296,,,,,,,
203062960079,1,20306296,,,,,,,
203062960083,1,20306296,D1,TOMATO PLOT,1,acre,,.94,
203062960083,1,20306296,D2,IRISH POTATO,.5,acre,,.37,
203062960085,1,20306296,,,,,,,
203062960089,1,20306296,,,,,,,
203062960100,1,20306296,,,,,,,
203062960122,1,20306296,,,,,,,
203065570007,2,20306557,,,,,,,
203065570030,2,20306557,,,,,,,
203065570076,2,20306557,,,,,,,
203065570099,2,20306557,D1,HYBRID MAIZE,.25,acre,,.31999999,
203065570122,2,20306557,,,,,,,
203065570167,2,20306557,,,,,,,
203065570190,2,20306557,,,,,,,
203065570213,2,20306557,,,,,,,
203065570259,2,20306557,,,,,,,
203065570282,2,20306557,,,,,,,
203065570305,2,20306557,,,,,,,
203065570350,2,20306557,,,,,,,
203065570373,2,20306557,,,,,,,
203065570396,2,20306557,,,,,,,
203065570442,2,20306557,,,,,,,
203065570465,2,20306557,,,,,,,
203206750018,1,20320675,,,,,,,
203206750040,1,20320675,,,,,,,
203206750086,1,20320675,,,,,,,
203206750131,1,20320675,,,,,,,
203206750154,1,20320675,,,,,,,
203206750199,1,20320675,,,,,,,
203206750222,1,20320675,,,,,,,
203206750290,1,20320675,,,,,,,
203206750312,1,20320675,,,,,,,
203206750403,1,20320675,,,,,,,
204011710019,1,20401171,,,,,,,
204011710034,1,20401171,,,,,,,
204011710049,1,20401171,,,,,,,
204011710063,1,20401171,D1,LOCAL MAIZE,.5,acre,,.61000001,
204011710093,1,20401171,,,,,,,
204011710122,1,20401171,,,,,,,
204011710137,1,20401171,,,,,,,
204011710166,1,20401171,,,,,,,
204011710181,1,20401171,,,,,,,
204011710196,1,20401171,,,,,,,
204011710240,1,20401171,,,,,,,
204011710255,1,20401171,,,,,,,
204011710269,1,20401171,,,,,,,
204011710299,1,20401171,,,,,,,
204017370010,1,20401737,,,,,,,
204017370015,1,20401737,,,,,,,
204017370032,1,20401737,,,,,,,
204017370035,1,20401737,,,,,,,
204017370086,1,20401737,,,,,,,
204017370098,1,20401737,,,,,,,
204017370127,1,20401737,,,,,,,
204017370131,1,20401737,,,,,,,
204017370144,1,20401737,,,,,,,
204017370162,1,20401737,,,,,,,
204017370179,1,20401737,,,,,,,
204017370184,1,20401737,D1,RAPE PLOT,.25,acre,,.31,
204017370184,1,20401737,D2,BEAN PLOT,.25,acre,,.34999999,
204017370193,1,20401737,,,,,,,
204017370204,1,20401737,,,,,,,
204017370210,1,20401737,,,,,,,
204017370214,1,20401737,,,,,,,
204016270025,1,20401627,,,,,,,
204016270042,1,20401627,,,,,,,
204016270064,1,20401627,,,,,,,
204016270085,1,20401627,,,,,,,
204016270127,1,20401627,,,,,,,
204016270149,1,20401627,,,,,,,
204016270170,1,20401627,,,,,,,
204016270191,1,20401627,,,,,,,
204016270234,1,20401627,,,,,,,
204016270255,1,20401627,,,,,,,
204016270276,1,20401627,,,,,,,
204016270297,1,20401627,,,,,,,
204016270340,1,20401627,,,,,,,
204016270361,1,20401627,,,,,,,
204016270382,1,20401627,,,,,,,
204016270425,1,20401627,,,,,,,
204022980002,1,20402298,,,,,,,
204022980014,1,20402298,,,,,,,
204022980026,1,20402298,,,,,,,
204022980051,1,20402298,,,,,,,
