ea_id,com_ch0b,com_ch0b_os,com_ch01,com_ch02,com_ch03,com_ch04,com_ch05,com_ch05a,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07g,com_ch07h,com_ch07i,com_ch07i_os,com_ch08,com_ch09,com_ch10,com_ch11,com_ch12,com_ch12_os,com_ch13a,com_ch13b,com_ch13c,com_ch13d,com_ch13d_os,com_ch14,com_ch14_os,com_ch15,com_ch16a,com_ch16a_os,com_ch16b,com_ch16b_os,com_ch16c,com_ch16c_os
20406598,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Piped Water/Boreholes/Wells: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Piped Water/Boreholes/Wells: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Public Transportation: Initiation/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406598,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Road: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Primary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Piped Water/Boreholes/Wells: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Piped Water/Boreholes/Wells: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Public Transportation: Initiation/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407398,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Road: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE HEADMAN,,yes,yes,yes,no,yes,yes,yes,no,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20407481,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Piped Water/Boreholes/Wells: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Piped Water/Boreholes/Wells: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Public Transportation: Initiation/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407481,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Road: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Primary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Piped Water/Boreholes/Wells: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Piped Water/Boreholes/Wells: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Public Transportation: Initiation/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421229,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Road: Maintenance,,yes,yes,yes,no,,,,yes,no,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501111,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,no,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501111,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,CENTRAL GOVERNMENT,,,,,
20501111,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE ELDERS,,,CENTRAL GOVERNMENT,,,,,
20501111,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,mp,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501111,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501111,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501330,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501330,Road: Maintenance,,no,yes,yes,no,,,,yes,no,yes,no,yes,yes,no,no,no,,no,,,,,,,,,,,,,yes,masaf,,DISTRICT/CITY ASSEMBLY,,ngo,
20501330,Bridge: Construction,,no,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,no,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501330,Bridge: Maintenance,,no,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,no,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501330,Primary School: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501330,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501330,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501330,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501330,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501330,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501330,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20501330,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,no,,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20501330,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,yes,no,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501330,Maize Mill: Construction/ Maintenance/Improvement,,no,yes,yes,yes,mp,,yes,yes,no,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501330,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,no,no,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501330,Agricultural/Fishery/ Livestock Extension Services,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,,,,,,,
20501330,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501330,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Road: Maintenance,,yes,yes,yes,no,,,,yes,no,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,,,,
20501664,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Bridge: Maintenance,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE ELDERS,,,DISTRICT/CITY ASSEMBLY,,,,,
20501664,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,no,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501664,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,AGRICULTURAL COOP/ FARMERS' GROUP,,yes,yes,yes,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,CENTRAL GOVERNMENT,,,,,
20501664,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,yes,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,,,,,,,,,,,,,
20501664,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20501664,Agricultural/Fishery/ Livestock Extension Services,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,CENTRAL GOVERNMENT,,,,,
20501664,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501664,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Road: Maintenance,,yes,yes,yes,no,,,,yes,yes,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,,,,,NO PROJECT COMMITTEE,,,DISTRICT/CITY ASSEMBLY,,,,,
20502159,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Primary School: Construction,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,no,no,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,,GROUP VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20502159,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,SCHOOL COMMITTEE,,yes,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20502159,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502159,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,,GROUP VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20502159,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,,VILLAGE ELDERS,,,DISTRICT/CITY ASSEMBLY,,,,,
20502159,Orphanage: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,mp,,yes,yes,no,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,,GROUP VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20502159,Maize Mill: Construction/ Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,yes,no,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,,GROUP VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20502159,Public Transportation: Initiation/Improvement,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,yes,no,no,no,no,yes,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20502159,Agricultural/Fishery/ Livestock Extension Services,,yes,yes,yes,yes,AGRICULTURAL COOP/ FARMERS' GROUP,,yes,yes,no,yes,no,no,yes,no,yes,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20502159,Law Enforcement: Initiation/ Improvement,,yes,yes,yes,yes,DISTRICT ASSEMBLY,,yes,no,no,no,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20502159,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Road: Construction,,yes,yes,yes,no,,,,no,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20502240,Road: Maintenance,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,GROUP VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,CENTRAL GOVERNMENT,,,
20502240,Bridge: Construction,,yes,yes,yes,no,,,,yes,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE ELDERS,,,DISTRICT/CITY ASSEMBLY,,CENTRAL GOVERNMENT,,,
20502240,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Primary School: Maintenance/Improvement,,yes,yes,yes,yes,SCHOOL COMMITTEE,,yes,yes,yes,yes,no,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,GROUP VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,CENTRAL GOVERNMENT,,,
20502240,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Health Center/Clinic/Dispensary: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Piped Water/Boreholes/Wells: Construction,,yes,yes,yes,yes,VILLAGE HEADMAN,,no,yes,no,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,CENTRAL GOVERNMENT,,,
20502240,Piped Water/Boreholes/Wells: Maintenance/Improvement,,yes,yes,yes,yes,VILLAGE HEADMAN,,no,yes,yes,no,no,no,no,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,yes,yes,FOOD,VILLAGE RESIDENTS,,,DISTRICT/CITY ASSEMBLY,,DISTRICT/CITY ASSEMBLY,,,
20502240,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Public Transportation: Initiation/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502240,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Road: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Road: Maintenance,,yes,yes,yes,no,,,,yes,no,no,no,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20502740,Bridge: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Bridge: Maintenance,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Primary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Primary School: Maintenance/Improvement,,no,yes,yes,yes,VILLAGE HEADMAN,,no,yes,no,no,yes,no,no,no,no,no,,no,,,,,,,,,,,,,no,,,,,,
20502740,Secondary School: Construction,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Secondary School: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Health Center/Clinic/Dispensary: Construction,,no,yes,yes,no,,,,no,no,yes,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20502740,Health Center/Clinic/Dispensary: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Piped Water/Boreholes/Wells: Construction,,no,yes,yes,no,,,,no,no,yes,no,no,no,no,no,no,,yes,Promised but not addressed,,,,,,,,,,,,,,,,,,
20502740,Piped Water/Boreholes/Wells: Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Orphanage: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Maize Mill: Construction/ Maintenance/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Public Transportation: Initiation/Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Agricultural/Fishery/ Livestock Extension Services,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Law Enforcement: Initiation/ Improvement,,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502740,Other (Specify),,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502758,Road: Construction,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,no,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,no,no,,VILLAGE HEADMAN,,,DISTRICT/CITY ASSEMBLY,,,,,
20502758,Road: Maintenance,,yes,yes,yes,yes,VILLAGE DEVELOPMENT COMMITTEE,,yes,yes,yes,yes,yes,yes,yes,no,no,no,,yes,Addressed being adressed,,,,*,yes,yes,no,no,,VILLAGE RESIDENTS,,,OTHER (SPECIFY),RESIDENTS,,,,
